"tick","GRCount","STCount"
1.0,80,2000
2.0,80,2000
3.0,80,2000
4.0,80,2000
5.0,80,2000
6.0,80,2000
7.0,80,2000
8.0,80,2000
9.0,80,2000
10.0,80,2000
11.0,80,2000
12.0,80,2000
13.0,80,2000
14.0,80,2000
15.0,80,2000
16.0,80,2000
17.0,80,2000
18.0,80,2000
19.0,80,2000
20.0,80,2000
21.0,80,2000
22.0,80,2000
23.0,80,2000
24.0,80,2000
25.0,80,2371
26.0,80,2371
27.0,132,2371
28.0,132,2371
29.0,221,4367
30.0,221,4367
31.0,221,4367
32.0,221,4367
33.0,221,4367
34.0,221,4367
35.0,381,4367
36.0,381,4367
37.0,381,4367
38.0,487,4367
39.0,487,4367
40.0,487,4367
41.0,487,4367
42.0,487,4367
43.0,487,4367
44.0,487,17060
45.0,487,17060
46.0,487,17060
47.0,487,17060
48.0,713,17060
49.0,983,17060
50.0,983,17060
51.0,983,17060
52.0,1276,17060
53.0,1575,17060
54.0,1931,17060
55.0,1917,17060
56.0,1895,17060
57.0,1895,17060
58.0,1872,17060
59.0,1872,17060
60.0,1851,17060
61.0,1851,17060
62.0,1851,17060
63.0,1851,17060
64.0,1851,17060
65.0,1851,17060
66.0,1851,17060
67.0,1851,17060
68.0,1851,17060
69.0,1851,17060
70.0,1851,17060
71.0,1851,17060
72.0,1851,17060
73.0,1851,17060
74.0,1851,17060
75.0,1844,17060
76.0,1811,17060
77.0,1771,17060
78.0,1771,17060
79.0,1735,17060
80.0,1735,17060
81.0,1710,17060
82.0,1710,17060
83.0,1710,17060
84.0,1269,17060
85.0,1269,17060
86.0,1241,17060
87.0,1241,17060
88.0,1213,17060
89.0,1213,17060
90.0,1156,17060
91.0,1156,17060
92.0,1137,17060
93.0,1137,17060
94.0,1111,17060
95.0,722,17060
96.0,710,17060
97.0,710,17060
98.0,710,17060
99.0,710,17060
100.0,710,17060
101.0,803,17060
102.0,1223,126260
103.0,300,17060
104.0,232,17060
105.0,193,17060
106.0,152,17060
107.0,108,17060
108.0,51,17060
109.0,0,17060
110.0,0,17060
111.0,0,17060
112.0,0,17060
113.0,0,17060
114.0,0,17060
115.0,0,17060
116.0,0,17060
117.0,0,17060
118.0,0,17060
119.0,0,17060
120.0,0,17060
121.0,0,17060
122.0,0,17060
123.0,0,17060
124.0,0,17060
125.0,0,17060
126.0,0,17060
127.0,0,17060
128.0,0,17060
129.0,0,17060
130.0,0,17060
131.0,0,17060
132.0,0,17060
133.0,0,17060
134.0,0,17060
135.0,0,17060
136.0,0,17060
137.0,0,17060
138.0,0,17060
139.0,0,17060
140.0,0,17060
141.0,0,17060
142.0,0,17060
143.0,0,17060
144.0,0,17060
145.0,0,17060
146.0,0,17060
147.0,0,17060
148.0,0,17060
149.0,0,17060
150.0,0,17060
151.0,0,17060
152.0,0,17060
153.0,0,17060
154.0,0,17060
155.0,0,17060
156.0,0,17060
157.0,0,17060
158.0,0,17060
159.0,0,17060
160.0,0,17060
161.0,0,17060
162.0,0,17060
163.0,0,17060
164.0,0,17060
165.0,0,17060
166.0,0,17060
