"tick","SchadenprozGRsicht","SchaedenprozGR","SchaedenprozGRE","SchaedenprozST","SchaedenprozSTE","SchaedenprzSTsicht","Resistance","Behaviour","AnzahlFungizidanw"
1.0,0.0,76.49038461538461,0.0,9.134615384615383,9.134615384615383,9.134615384615383,1.0,2.0,0.0
2.0,0.0,76.49038461538461,0.0,9.134615384615383,9.134615384615383,9.134615384615383,1.0,2.0,0.0
3.0,0.0,76.49038461538461,0.0,9.134615384615383,9.134615384615383,9.134615384615383,1.0,2.0,0.0
4.0,0.0,76.49038461538461,0.0,9.134615384615383,9.134615384615383,9.134615384615383,1.0,2.0,0.0
5.0,0.0,76.49038461538461,0.0,9.134615384615383,9.134615384615383,9.134615384615383,1.0,2.0,0.0
6.0,0.0,76.49038461538461,0.0,9.134615384615383,9.134615384615383,9.134615384615383,1.0,2.0,0.0
7.0,0.0,76.49038461538461,0.0,9.134615384615383,9.134615384615383,9.134615384615383,1.0,2.0,0.0
8.0,0.0,76.49038461538461,0.0,9.134615384615383,9.134615384615383,9.134615384615383,1.0,2.0,0.0
9.0,0.0,76.49038461538461,0.0,9.134615384615383,9.134615384615383,9.134615384615383,1.0,2.0,0.0
10.0,0.0,76.49038461538461,0.0,9.134615384615383,9.134615384615383,9.134615384615383,1.0,2.0,0.0
11.0,0.0,76.49038461538461,0.0,9.134615384615383,9.134615384615383,9.134615384615383,1.0,2.0,0.0
12.0,0.0,76.49038461538461,0.0,9.134615384615383,9.134615384615383,9.134615384615383,1.0,2.0,0.0
13.0,0.0,76.49038461538461,0.0,9.134615384615383,9.134615384615383,9.134615384615383,1.0,2.0,0.0
14.0,0.0,76.49038461538461,0.0,9.134615384615383,9.134615384615383,9.134615384615383,1.0,2.0,0.0
15.0,0.0,76.49038461538461,0.0,9.134615384615383,9.134615384615383,9.134615384615383,1.0,2.0,0.0
16.0,0.0,76.49038461538461,0.0,9.134615384615383,9.134615384615383,9.134615384615383,1.0,2.0,0.0
17.0,0.0,76.49038461538461,0.0,9.134615384615383,9.134615384615383,9.134615384615383,1.0,2.0,0.0
18.0,0.0,76.49038461538461,0.0,9.134615384615383,9.134615384615383,9.134615384615383,1.0,2.0,0.0
19.0,0.0,76.49038461538461,0.0,9.134615384615383,9.134615384615383,9.134615384615383,1.0,2.0,0.0
20.0,0.0,76.49038461538461,0.0,9.134615384615383,9.134615384615383,9.134615384615383,1.0,2.0,0.0
21.0,0.0,76.49038461538461,0.0,9.134615384615383,9.134615384615383,9.134615384615383,1.0,2.0,0.0
22.0,0.0,76.49038461538461,0.0,9.134615384615383,9.134615384615383,9.134615384615383,1.0,2.0,0.0
23.0,0.0,76.49038461538461,0.0,9.134615384615383,9.134615384615383,9.134615384615383,1.0,2.0,0.0
24.0,0.0,76.49038461538461,0.0,9.134615384615383,9.134615384615383,9.134615384615383,1.0,2.0,0.0
25.0,30.961538461538463,76.49038461538461,30.961538461538463,9.134615384615383,9.134615384615383,9.134615384615383,1.0,2.0,0.0
26.0,30.961538461538463,76.49038461538461,30.961538461538463,9.134615384615383,9.134615384615383,9.134615384615383,1.0,2.0,0.0
27.0,52.54807692307693,76.49038461538461,52.54807692307693,9.134615384615383,9.134615384615383,9.134615384615383,1.0,2.0,0.0
28.0,52.54807692307693,76.49038461538461,52.54807692307693,9.134615384615383,9.134615384615383,9.134615384615383,1.0,2.0,0.0
29.0,66.82692307692307,76.49038461538461,66.82692307692307,9.134615384615383,9.134615384615383,9.134615384615383,1.0,2.0,0.0
30.0,66.82692307692307,76.49038461538461,66.82692307692307,9.134615384615383,9.134615384615383,9.134615384615383,1.0,2.0,0.0
31.0,76.49038461538461,76.49038461538461,76.49038461538461,9.134615384615383,9.134615384615383,9.134615384615383,1.0,2.0,0.0
32.0,76.49038461538461,76.49038461538461,76.49038461538461,9.134615384615383,9.134615384615383,9.134615384615383,1.0,2.0,0.0
33.0,76.49038461538461,95.96153846153847,76.49038461538461,9.134615384615383,9.134615384615383,9.134615384615383,1.0,2.0,0.0
34.0,76.49038461538461,95.96153846153847,76.49038461538461,9.134615384615383,9.134615384615383,9.134615384615383,1.0,2.0,0.0
35.0,76.49038461538461,95.96153846153847,76.49038461538461,9.134615384615383,9.134615384615383,9.134615384615383,1.0,2.0,0.0
36.0,76.49038461538461,98.75,76.49038461538461,9.134615384615383,9.134615384615383,9.134615384615383,1.0,2.0,0.0
37.0,76.49038461538461,99.5673076923077,76.49038461538461,9.134615384615383,9.134615384615383,9.134615384615383,1.0,2.0,0.0
38.0,76.49038461538461,99.5673076923077,76.49038461538461,9.134615384615383,9.134615384615383,9.134615384615383,1.0,2.0,0.0
39.0,76.49038461538461,99.75961538461539,76.49038461538461,9.134615384615383,9.134615384615383,9.134615384615383,1.0,2.0,0.0
40.0,76.49038461538461,99.75961538461539,76.49038461538461,9.134615384615383,9.134615384615383,9.134615384615383,1.0,2.0,0.0
41.0,76.49038461538461,99.75961538461539,76.49038461538461,9.134615384615383,9.134615384615383,9.134615384615383,1.0,2.0,0.0
42.0,76.49038461538461,99.75961538461539,76.49038461538461,9.134615384615383,9.134615384615383,9.134615384615383,1.0,2.0,0.0
43.0,76.49038461538461,99.75961538461539,76.49038461538461,9.134615384615383,9.134615384615383,9.134615384615383,1.0,2.0,0.0
44.0,76.49038461538461,99.75961538461539,76.49038461538461,9.134615384615383,9.134615384615383,9.134615384615383,1.0,2.0,0.0
45.0,76.49038461538461,99.75961538461539,76.49038461538461,9.134615384615383,9.134615384615383,9.134615384615383,1.0,2.0,0.0
46.0,76.49038461538461,99.75961538461539,76.49038461538461,9.134615384615383,9.134615384615383,9.134615384615383,1.0,2.0,0.0
47.0,76.49038461538461,99.75961538461539,76.49038461538461,9.134615384615383,9.134615384615383,9.134615384615383,1.0,2.0,0.0
48.0,76.49038461538461,99.75961538461539,76.49038461538461,9.134615384615383,9.134615384615383,9.134615384615383,1.0,2.0,0.0
49.0,76.49038461538461,99.75961538461539,76.49038461538461,9.134615384615383,9.134615384615383,9.134615384615383,1.0,2.0,0.0
50.0,76.49038461538461,99.75961538461539,76.49038461538461,9.134615384615383,9.134615384615383,9.134615384615383,1.0,2.0,0.0
51.0,85.4326923076923,99.75961538461539,85.4326923076923,9.134615384615383,9.134615384615383,9.134615384615383,1.0,2.0,0.0
52.0,85.4326923076923,99.75961538461539,85.4326923076923,9.134615384615383,9.134615384615383,9.134615384615383,1.0,2.0,0.0
53.0,90.86538461538461,99.75961538461539,90.86538461538461,9.134615384615383,9.134615384615383,9.134615384615383,1.0,2.0,0.0
54.0,93.65384615384616,99.95192307692308,93.65384615384616,50.33653846153846,9.134615384615383,9.134615384615383,1.0,2.0,0.0
55.0,95.96153846153847,100.0,95.96153846153847,57.067307692307686,9.134615384615383,9.134615384615383,1.0,2.0,0.0
56.0,97.5,100.0,97.5,57.067307692307686,9.134615384615383,9.134615384615383,1.0,2.0,0.0
57.0,98.70192307692308,100.0,95.0,57.067307692307686,2.8365384615384617,9.134615384615383,1.0,2.0,0.0
58.0,98.9423076923077,100.0,96.25,57.067307692307686,2.8365384615384617,9.134615384615383,1.0,2.0,0.0
59.0,99.32692307692308,99.95192307692308,97.74038461538461,57.067307692307686,2.8365384615384617,9.134615384615383,1.0,2.0,0.0
60.0,99.47115384615385,99.95192307692308,94.1826923076923,57.067307692307686,0.0,9.134615384615383,1.0,2.0,1.0
61.0,99.47115384615385,99.51923076923077,95.67307692307693,57.067307692307686,0.0,9.134615384615383,1.0,2.0,1.0
62.0,99.47115384615385,99.51923076923077,95.67307692307693,57.067307692307686,0.0,9.134615384615383,1.0,2.0,1.0
63.0,99.51923076923077,99.51923076923077,96.29807692307692,57.067307692307686,0.0,9.134615384615383,1.0,2.0,1.0
64.0,99.51923076923077,99.51923076923077,96.29807692307692,57.067307692307686,0.0,9.134615384615383,1.0,2.0,1.0
65.0,99.51923076923077,99.51923076923077,96.29807692307692,57.067307692307686,0.0,9.134615384615383,1.0,2.0,1.0
66.0,99.51923076923077,99.51923076923077,96.29807692307692,57.067307692307686,0.0,9.134615384615383,1.0,2.0,1.0
67.0,99.51923076923077,99.51923076923077,96.29807692307692,57.067307692307686,0.0,9.134615384615383,1.0,2.0,1.0
68.0,99.51923076923077,99.51923076923077,96.29807692307692,57.067307692307686,0.0,9.134615384615383,1.0,2.0,1.0
69.0,99.51923076923077,99.51923076923077,96.29807692307692,57.067307692307686,0.0,9.134615384615383,1.0,2.0,1.0
70.0,99.51923076923077,99.51923076923077,96.29807692307692,57.067307692307686,0.0,9.134615384615383,1.0,2.0,1.0
71.0,99.51923076923077,99.51923076923077,96.29807692307692,57.067307692307686,0.0,9.134615384615383,1.0,2.0,1.0
72.0,99.51923076923077,99.51923076923077,96.29807692307692,57.067307692307686,0.4326923076923077,9.663461538461538,1.0,2.0,1.0
73.0,99.51923076923077,99.51923076923077,96.29807692307692,57.067307692307686,1.5865384615384615,11.346153846153847,1.0,2.0,1.0
74.0,99.51923076923077,99.51923076923077,96.29807692307692,57.067307692307686,3.4615384615384617,14.471153846153847,1.0,2.0,1.0
75.0,99.51923076923077,99.51923076923077,96.29807692307692,57.067307692307686,5.913461538461538,18.60576923076923,1.0,2.0,1.0
76.0,99.51923076923077,99.51923076923077,96.29807692307692,57.067307692307686,9.663461538461538,25.48076923076923,1.0,2.0,1.0
77.0,99.51923076923077,99.51923076923077,96.29807692307692,57.067307692307686,15.480769230769232,33.46153846153846,1.0,2.0,1.0
78.0,99.51923076923077,99.51923076923077,84.13461538461539,57.067307692307686,10.480769230769232,39.90384615384615,1.0,2.0,1.0
79.0,99.51923076923077,99.51923076923077,84.13461538461539,57.067307692307686,12.980769230769232,45.24038461538461,1.0,2.0,1.0
80.0,99.51923076923077,99.51923076923077,84.13461538461539,57.067307692307686,15.240384615384617,49.95192307692308,1.0,2.0,1.0
81.0,99.375,99.375,81.53846153846153,57.067307692307686,16.73076923076923,53.125,1.0,2.0,1.0
82.0,99.375,99.375,81.53846153846153,57.067307692307686,17.403846153846153,54.13461538461538,1.0,2.0,1.0
83.0,99.23076923076923,99.23076923076923,79.66346153846153,57.067307692307686,17.98076923076923,55.04807692307693,1.0,2.0,1.0
84.0,97.83653846153845,97.83653846153845,0.0,57.067307692307686,0.0,55.81730769230769,1.0,2.0,1.0
85.0,96.875,96.875,0.0,57.067307692307686,0.0,56.49038461538461,1.0,2.0,1.0
86.0,95.28846153846153,95.28846153846153,0.0,57.067307692307686,0.0,56.875,1.0,2.0,1.0
87.0,89.90384615384616,89.90384615384616,0.0,57.067307692307686,0.0,57.01923076923077,1.0,2.0,1.0
88.0,86.4423076923077,86.4423076923077,0.0,57.067307692307686,0.0,57.067307692307686,1.0,2.0,1.0
89.0,75.0,75.0,0.0,57.067307692307686,0.0,57.067307692307686,1.0,2.0,1.0
90.0,65.625,65.625,0.0,57.067307692307686,0.0,57.067307692307686,1.0,2.0,1.0
91.0,30.096153846153843,30.096153846153843,0.0,57.067307692307686,0.0,57.067307692307686,1.0,2.0,1.0
92.0,30.096153846153843,53.65384615384615,0.0,57.067307692307686,0.0,57.067307692307686,1.0,2.0,1.0
93.0,0.0,37.45192307692308,0.0,57.067307692307686,0.0,57.067307692307686,1.0,2.0,1.0
94.0,0.0,37.45192307692308,0.0,57.067307692307686,0.0,57.067307692307686,1.0,2.0,2.0
95.0,0.0,0.0,0.0,57.067307692307686,0.0,57.067307692307686,1.0,2.0,2.0
96.0,0.0,0.0,0.0,57.067307692307686,0.0,57.067307692307686,1.0,2.0,2.0
97.0,0.0,0.0,0.0,57.067307692307686,0.0,57.067307692307686,1.0,2.0,2.0
98.0,0.0,0.0,0.0,57.067307692307686,0.0,57.067307692307686,1.0,2.0,2.0
99.0,0.0,0.0,0.0,57.067307692307686,0.0,57.067307692307686,1.0,2.0,2.0
100.0,0.0,0.0,0.0,57.067307692307686,0.0,57.067307692307686,1.0,2.0,2.0
101.0,0.0,0.0,0.0,57.067307692307686,0.0,57.067307692307686,1.0,2.0,2.0
102.0,0.0,0.0,0.0,57.067307692307686,0.0,57.067307692307686,1.0,2.0,2.0
103.0,0.0,0.0,0.0,57.067307692307686,0.0,57.067307692307686,1.0,2.0,2.0
104.0,0.0,0.0,0.0,57.067307692307686,0.0,57.067307692307686,1.0,2.0,2.0
105.0,0.0,0.0,0.0,57.067307692307686,0.0,57.067307692307686,1.0,2.0,2.0
106.0,0.0,0.0,0.0,57.067307692307686,0.0,57.067307692307686,1.0,2.0,2.0
107.0,0.0,0.0,0.0,57.067307692307686,0.0,57.067307692307686,1.0,2.0,2.0
108.0,0.0,0.0,0.0,57.067307692307686,0.0,57.067307692307686,1.0,2.0,2.0
109.0,0.0,0.0,0.0,57.067307692307686,0.0,57.067307692307686,1.0,2.0,2.0
110.0,0.0,0.0,0.0,57.067307692307686,0.0,57.067307692307686,1.0,2.0,2.0
