"tick","SchadenprozGRsicht","SchaedenprozGR","SchaedenprozGRE","SchaedenprozST","SchaedenprozSTE","SchaedenprzSTsicht","Resistance","Behaviour","AnzahlFungizidanw"
1.0,0.0,3.75,0.0,60.67307692307692,60.67307692307692,60.67307692307692,1.0,2.0,0.0
2.0,0.0,3.75,0.0,60.67307692307692,60.67307692307692,60.67307692307692,1.0,2.0,0.0
3.0,0.0,3.75,0.0,60.67307692307692,60.67307692307692,60.67307692307692,1.0,2.0,0.0
4.0,0.0,3.75,0.0,60.67307692307692,60.67307692307692,60.67307692307692,1.0,2.0,0.0
5.0,0.0,3.75,0.0,60.67307692307692,60.67307692307692,60.67307692307692,1.0,2.0,0.0
6.0,0.0,3.75,0.0,60.67307692307692,60.67307692307692,60.67307692307692,1.0,2.0,0.0
7.0,0.0,3.75,0.0,60.67307692307692,60.67307692307692,60.67307692307692,1.0,2.0,0.0
8.0,0.0,3.75,0.0,60.67307692307692,60.67307692307692,60.67307692307692,1.0,2.0,0.0
9.0,0.0,3.75,0.0,60.67307692307692,60.67307692307692,60.67307692307692,1.0,2.0,0.0
10.0,0.0,3.75,0.0,60.67307692307692,60.67307692307692,60.67307692307692,1.0,2.0,0.0
11.0,0.0,3.75,0.0,60.67307692307692,60.67307692307692,60.67307692307692,1.0,2.0,0.0
12.0,0.0,3.75,0.0,60.67307692307692,60.67307692307692,60.67307692307692,1.0,2.0,0.0
13.0,0.0,3.75,0.0,60.67307692307692,60.67307692307692,60.67307692307692,1.0,2.0,0.0
14.0,0.0,3.75,0.0,60.67307692307692,60.67307692307692,60.67307692307692,1.0,2.0,0.0
15.0,0.0,3.75,0.0,60.67307692307692,60.67307692307692,60.67307692307692,1.0,2.0,0.0
16.0,0.0,3.75,0.0,60.67307692307692,60.67307692307692,60.67307692307692,1.0,2.0,0.0
17.0,0.0,3.75,0.0,60.67307692307692,60.67307692307692,60.67307692307692,1.0,2.0,0.0
18.0,0.0,3.75,0.0,60.67307692307692,60.67307692307692,60.67307692307692,1.0,2.0,0.0
19.0,0.0,3.75,0.0,60.67307692307692,60.67307692307692,60.67307692307692,1.0,2.0,0.0
20.0,0.0,3.75,0.0,60.67307692307692,60.67307692307692,60.67307692307692,1.0,2.0,0.0
21.0,0.0,3.75,0.0,60.67307692307692,60.67307692307692,60.67307692307692,1.0,2.0,0.0
22.0,0.0,3.75,0.0,60.67307692307692,60.67307692307692,60.67307692307692,1.0,2.0,0.0
23.0,0.0,3.75,0.0,60.67307692307692,60.67307692307692,60.67307692307692,1.0,2.0,0.0
24.0,0.0,3.75,0.0,60.67307692307692,60.67307692307692,60.67307692307692,1.0,2.0,0.0
25.0,0.625,3.75,0.625,60.67307692307692,60.67307692307692,60.67307692307692,1.0,2.0,0.0
26.0,1.5384615384615385,3.75,1.5384615384615385,66.39423076923077,60.67307692307692,60.67307692307692,1.0,2.0,0.0
27.0,1.5384615384615385,3.75,1.5384615384615385,66.39423076923077,60.67307692307692,60.67307692307692,1.0,2.0,0.0
28.0,2.6923076923076925,5.480769230769231,2.6923076923076925,66.39423076923077,60.67307692307692,60.67307692307692,1.0,2.0,0.0
29.0,2.6923076923076925,5.480769230769231,2.6923076923076925,66.39423076923077,60.67307692307692,60.67307692307692,1.0,2.0,0.0
30.0,3.75,8.221153846153847,3.75,84.08653846153847,60.67307692307692,60.67307692307692,1.0,2.0,0.0
31.0,3.75,8.221153846153847,3.75,84.08653846153847,60.67307692307692,60.67307692307692,1.0,2.0,0.0
32.0,3.75,8.221153846153847,3.75,84.08653846153847,60.67307692307692,60.67307692307692,1.0,2.0,0.0
33.0,3.75,8.221153846153847,3.75,84.08653846153847,60.67307692307692,60.67307692307692,1.0,2.0,0.0
34.0,3.75,8.221153846153847,3.75,84.08653846153847,60.67307692307692,60.67307692307692,1.0,2.0,0.0
35.0,3.75,8.221153846153847,3.75,84.08653846153847,60.67307692307692,60.67307692307692,1.0,2.0,0.0
36.0,3.75,13.317307692307692,3.75,84.08653846153847,60.67307692307692,60.67307692307692,1.0,2.0,0.0
37.0,3.75,13.317307692307692,3.75,84.08653846153847,60.67307692307692,60.67307692307692,1.0,2.0,0.0
38.0,3.75,13.317307692307692,3.75,84.08653846153847,60.67307692307692,60.67307692307692,1.0,2.0,0.0
39.0,3.75,16.442307692307693,3.75,84.08653846153847,60.67307692307692,60.67307692307692,1.0,2.0,0.0
40.0,3.75,16.442307692307693,3.75,84.08653846153847,60.67307692307692,60.67307692307692,1.0,2.0,0.0
41.0,3.75,16.442307692307693,3.75,84.08653846153847,60.67307692307692,60.67307692307692,1.0,2.0,0.0
42.0,3.75,16.442307692307693,3.75,84.08653846153847,61.00961538461539,61.00961538461539,1.0,2.0,0.0
43.0,3.75,16.442307692307693,3.75,84.08653846153847,61.29807692307693,61.29807692307693,1.0,2.0,0.0
44.0,3.75,16.442307692307693,3.75,84.08653846153847,61.73076923076923,61.73076923076923,1.0,2.0,0.0
45.0,4.1826923076923075,16.442307692307693,4.1826923076923075,99.95192307692308,61.92307692307693,61.92307692307693,1.0,2.0,0.0
46.0,5.480769230769231,16.442307692307693,5.480769230769231,99.95192307692308,64.375,64.375,1.0,2.0,0.0
47.0,6.586538461538462,16.442307692307693,6.586538461538462,99.95192307692308,66.15384615384615,66.15384615384615,1.0,2.0,0.0
48.0,6.586538461538462,16.442307692307693,6.586538461538462,99.95192307692308,67.64423076923077,67.64423076923077,1.0,2.0,0.0
49.0,7.5480769230769225,21.44230769230769,7.5480769230769225,99.95192307692308,69.13461538461539,69.13461538461539,1.0,2.0,0.0
50.0,7.5480769230769225,26.25,7.5480769230769225,99.95192307692308,70.28846153846153,70.28846153846153,1.0,2.0,0.0
51.0,8.221153846153847,26.25,8.221153846153847,99.95192307692308,72.01923076923077,72.01923076923077,1.0,2.0,0.0
52.0,8.221153846153847,26.25,8.221153846153847,99.95192307692308,73.89423076923077,73.89423076923077,1.0,2.0,0.0
53.0,8.221153846153847,29.66346153846154,8.221153846153847,99.95192307692308,74.90384615384616,74.90384615384616,1.0,2.0,0.0
54.0,9.182692307692308,32.74038461538461,9.182692307692308,99.95192307692308,75.96153846153845,75.96153846153845,1.0,2.0,0.0
55.0,8.798076923076923,35.67307692307693,8.798076923076923,99.95192307692308,76.58653846153847,76.58653846153847,1.0,2.0,0.0
56.0,9.759615384615385,35.67307692307693,9.759615384615385,99.95192307692308,77.25961538461539,77.25961538461539,1.0,2.0,0.0
57.0,9.759615384615385,35.67307692307693,7.115384615384615,99.95192307692308,53.50961538461539,77.78846153846153,1.0,2.0,0.0
58.0,10.192307692307692,35.48076923076923,7.884615384615384,99.95192307692308,55.38461538461539,79.08653846153845,1.0,2.0,0.0
59.0,10.192307692307692,35.48076923076923,7.884615384615384,99.95192307692308,56.875,80.14423076923077,1.0,2.0,0.0
60.0,11.586538461538462,35.28846153846154,7.211538461538461,99.95192307692308,30.288461538461537,80.72115384615385,1.0,2.0,0.0
61.0,11.586538461538462,35.28846153846154,7.211538461538461,99.95192307692308,31.971153846153843,81.58653846153847,1.0,2.0,0.0
62.0,12.259615384615383,35.28846153846154,7.596153846153846,99.95192307692308,33.26923076923077,81.97115384615384,1.0,2.0,0.0
63.0,12.259615384615383,35.28846153846154,7.596153846153846,99.95192307692308,34.13461538461539,82.45192307692307,1.0,2.0,0.0
64.0,13.26923076923077,35.28846153846154,8.269230769230768,99.95192307692308,35.67307692307693,82.98076923076924,1.0,2.0,0.0
65.0,13.26923076923077,35.28846153846154,8.269230769230768,99.95192307692308,38.26923076923077,84.1826923076923,1.0,2.0,0.0
66.0,14.423076923076922,35.28846153846154,8.846153846153847,99.95192307692308,41.20192307692307,85.57692307692307,1.0,2.0,0.0
67.0,14.423076923076922,35.28846153846154,8.846153846153847,99.95192307692308,45.52884615384615,87.9326923076923,1.0,2.0,0.0
68.0,14.423076923076922,35.28846153846154,8.846153846153847,99.95192307692308,51.63461538461539,90.1923076923077,1.0,2.0,0.0
69.0,14.423076923076922,35.28846153846154,8.846153846153847,99.95192307692308,57.067307692307686,92.40384615384616,1.0,2.0,0.0
70.0,14.423076923076922,40.28846153846154,8.846153846153847,99.95192307692308,64.32692307692308,94.13461538461539,1.0,2.0,0.0
71.0,15.576923076923077,40.28846153846154,9.663461538461538,99.95192307692308,69.95192307692307,96.10576923076923,1.0,2.0,0.0
72.0,16.634615384615383,43.94230769230769,10.336538461538462,100.0,75.48076923076923,97.35576923076923,1.0,2.0,1.0
73.0,19.230769230769234,35.28846153846154,12.115384615384615,99.95192307692308,81.73076923076923,98.36538461538461,1.0,2.0,1.0
74.0,25.096153846153847,35.28846153846154,15.673076923076923,99.95192307692308,86.34615384615385,99.03846153846155,1.0,2.0,1.0
75.0,28.413461538461537,35.24038461538462,18.60576923076923,99.95192307692308,88.9423076923077,99.32692307692308,1.0,2.0,1.0
76.0,29.903846153846153,34.855769230769226,19.951923076923077,99.95192307692308,90.4326923076923,99.61538461538461,1.0,2.0,1.0
77.0,30.76923076923077,34.56730769230769,20.625,99.95192307692308,91.97115384615384,99.66346153846153,1.0,2.0,1.0
78.0,33.02884615384615,34.56730769230769,14.086538461538462,99.95192307692308,74.32692307692308,99.85576923076923,1.0,2.0,1.0
79.0,34.375,34.375,14.951923076923077,99.95192307692308,76.875,99.95192307692308,1.0,2.0,1.0
80.0,34.375,34.375,14.951923076923077,99.95192307692308,78.75,99.95192307692308,1.0,2.0,1.0
81.0,34.32692307692308,34.32692307692308,14.903846153846153,99.95192307692308,79.51923076923076,99.95192307692308,1.0,2.0,1.0
82.0,34.32692307692308,34.32692307692308,14.903846153846153,99.95192307692308,80.33653846153847,99.95192307692308,1.0,2.0,1.0
83.0,34.32692307692308,34.32692307692308,14.903846153846153,99.95192307692308,81.00961538461539,99.95192307692308,1.0,2.0,1.0
84.0,30.528846153846157,30.528846153846157,0.0,99.95192307692308,0.0,99.95192307692308,1.0,2.0,1.0
85.0,30.528846153846157,30.528846153846157,0.0,99.95192307692308,0.0,99.95192307692308,1.0,2.0,1.0
86.0,29.951923076923077,29.951923076923077,0.0,99.95192307692308,0.9134615384615385,99.95192307692308,1.0,2.0,1.0
87.0,29.951923076923077,29.951923076923077,0.0,99.95192307692308,1.0096153846153846,99.95192307692308,1.0,2.0,1.0
88.0,29.423076923076923,29.423076923076923,0.0,99.95192307692308,1.4423076923076923,99.95192307692308,1.0,2.0,1.0
89.0,29.423076923076923,29.423076923076923,0.0,99.95192307692308,1.9230769230769231,99.95192307692308,1.0,2.0,1.0
90.0,28.701923076923073,28.701923076923073,0.0,99.95192307692308,2.1634615384615383,99.95192307692308,1.0,2.0,1.0
91.0,28.701923076923073,28.701923076923073,0.0,99.95192307692308,2.2596153846153846,99.95192307692308,1.0,2.0,1.0
92.0,28.509615384615383,28.509615384615383,0.0,99.95192307692308,2.5961538461538463,99.95192307692308,1.0,2.0,1.0
93.0,28.509615384615383,28.509615384615383,0.0,99.95192307692308,2.644230769230769,99.95192307692308,1.0,2.0,1.0
94.0,28.076923076923077,28.076923076923077,0.0,99.95192307692308,2.7884615384615388,99.95192307692308,1.0,2.0,1.0
95.0,21.682692307692307,21.682692307692307,0.0,99.95192307692308,2.8846153846153846,99.95192307692308,1.0,2.0,1.0
96.0,21.201923076923077,21.201923076923077,0.0,99.95192307692308,2.8846153846153846,99.95192307692308,1.0,2.0,1.0
97.0,21.201923076923077,21.201923076923077,0.0,99.95192307692308,2.8846153846153846,99.95192307692308,1.0,2.0,1.0
98.0,21.201923076923077,36.63461538461538,0.0,100.0,2.8846153846153846,99.95192307692308,1.0,2.0,1.0
99.0,21.201923076923077,36.63461538461538,0.0,100.0,2.8846153846153846,99.95192307692308,1.0,2.0,1.0
100.0,21.201923076923077,45.81730769230769,0.0,100.0,2.8846153846153846,99.95192307692308,1.0,2.0,2.0
101.0,12.355769230769232,12.355769230769232,0.0,99.95192307692308,2.8846153846153846,99.95192307692308,1.0,2.0,2.0
102.0,11.971153846153847,11.971153846153847,0.0,99.95192307692308,2.8846153846153846,99.95192307692308,1.0,2.0,2.0
103.0,10.913461538461538,10.913461538461538,0.0,99.95192307692308,2.8846153846153846,99.95192307692308,1.0,2.0,2.0
104.0,8.317307692307692,8.317307692307692,0.0,99.95192307692308,2.8846153846153846,99.95192307692308,1.0,2.0,2.0
105.0,6.730769230769231,6.730769230769231,0.0,99.95192307692308,2.8846153846153846,99.95192307692308,1.0,2.0,2.0
106.0,5.4326923076923075,5.4326923076923075,0.0,99.95192307692308,2.8846153846153846,99.95192307692308,1.0,2.0,2.0
107.0,4.278846153846154,4.278846153846154,0.0,99.95192307692308,2.8846153846153846,99.95192307692308,1.0,2.0,2.0
108.0,1.7307692307692308,1.7307692307692308,0.0,99.95192307692308,2.8846153846153846,99.95192307692308,1.0,2.0,2.0
109.0,0.0,0.0,0.0,99.95192307692308,2.8846153846153846,99.95192307692308,1.0,2.0,2.0
110.0,0.0,0.0,0.0,99.95192307692308,2.8846153846153846,99.95192307692308,1.0,2.0,2.0
111.0,0.0,0.0,0.0,99.95192307692308,2.8846153846153846,99.95192307692308,1.0,2.0,2.0
112.0,0.0,0.0,0.0,99.95192307692308,2.8846153846153846,99.95192307692308,1.0,2.0,2.0
