"tick","GRCount","STCount"
1.0,80,2700
2.0,80,2700
3.0,80,2700
4.0,80,2700
5.0,80,2700
6.0,80,2700
7.0,80,2700
8.0,80,2700
9.0,80,2700
10.0,80,2700
11.0,80,2700
12.0,80,2700
13.0,80,2700
14.0,80,2700
15.0,80,2700
16.0,80,2700
17.0,80,2700
18.0,80,2700
19.0,80,2700
20.0,80,2700
21.0,80,2700
22.0,80,2700
23.0,80,2700
24.0,80,2700
25.0,80,2700
26.0,80,2700
27.0,129,2700
28.0,129,2700
29.0,211,2700
30.0,211,2700
31.0,211,2700
32.0,211,2700
33.0,211,2700
34.0,211,2700
35.0,371,2700
36.0,371,2700
37.0,371,2700
38.0,475,2700
39.0,475,2700
40.0,475,2700
41.0,475,2700
42.0,475,2700
43.0,475,2700
44.0,475,2700
45.0,475,2700
46.0,475,2700
47.0,475,2700
48.0,670,2700
49.0,916,2700
50.0,916,2700
51.0,916,2700
52.0,1196,2700
53.0,1473,2700
54.0,1815,2700
55.0,1793,2700
56.0,1776,2700
57.0,1776,2700
58.0,1760,2700
59.0,1760,2700
60.0,1735,2700
61.0,1735,2700
62.0,1735,2700
63.0,1735,2700
64.0,1735,2700
65.0,1735,2700
66.0,1735,2700
67.0,1735,2700
68.0,1735,2700
69.0,2247,2700
70.0,2247,2700
71.0,2814,2700
72.0,1735,2700
73.0,1735,2700
74.0,1735,2700
75.0,1735,2700
76.0,1735,2700
77.0,1735,2700
78.0,1735,2700
79.0,3390,2700
80.0,5041,2700
81.0,5041,2700
82.0,5041,2700
83.0,5041,2700
84.0,4606,2700
85.0,4606,2700
86.0,4606,2700
87.0,4606,2700
88.0,4606,2700
89.0,4606,2700
90.0,4606,2700
91.0,4606,2700
92.0,4606,2700
93.0,4606,2700
94.0,4606,2700
95.0,4163,2700
96.0,4163,2700
97.0,4163,2700
98.0,4163,2700
99.0,4163,2700
100.0,4163,2700
101.0,2910,2700
102.0,2910,2700
103.0,2910,2700
104.0,2910,2700
105.0,2910,2700
106.0,2910,2700
107.0,2910,2700
108.0,2910,2700
109.0,2910,2700
110.0,2910,2700
111.0,2910,2700
112.0,2910,2700
113.0,2910,2700
114.0,2910,2700
115.0,2910,2700
116.0,2910,2700
117.0,1649,2700
118.0,1649,2700
119.0,1649,2700
120.0,1649,2700
121.0,1649,2700
122.0,1649,2700
123.0,1649,2700
124.0,1649,2700
125.0,1649,2700
126.0,1649,2700
127.0,1649,2700
128.0,1649,2700
129.0,1649,2700
130.0,1649,2700
131.0,1649,2700
132.0,1649,2700
133.0,1649,2700
134.0,1649,2700
135.0,1649,2700
136.0,1649,2700
137.0,1649,2700
138.0,1649,2700
139.0,1649,2700
140.0,1649,2700
141.0,1649,2700
142.0,1649,2700
143.0,1649,2700
144.0,1649,2700
145.0,1649,2700
146.0,1649,2700
147.0,1649,2700
148.0,1649,2700
149.0,1649,2700
150.0,1649,2700
151.0,1649,2700
152.0,1649,2700
153.0,1649,2700
154.0,1649,2700
155.0,1649,2700
156.0,1649,2700
157.0,1649,2700
158.0,1649,2700
159.0,1649,2700
160.0,1649,2700
161.0,1649,2700
162.0,1649,2700
163.0,1649,2700
164.0,1649,2700
165.0,1649,2700
166.0,1649,2700
