"tick","GRCount","STCount"
1.0,8,2100
2.0,8,2100
3.0,8,2100
4.0,8,2100
5.0,8,2100
6.0,8,2100
7.0,8,2100
8.0,8,2100
9.0,8,2100
10.0,8,2100
11.0,8,2100
12.0,8,2100
13.0,8,2100
14.0,8,2100
15.0,8,2100
16.0,8,2100
17.0,8,2100
18.0,8,2100
19.0,8,2100
20.0,8,2100
21.0,8,2100
22.0,8,2100
23.0,8,2100
24.0,8,2100
25.0,8,2171
26.0,8,2171
27.0,8,2171
28.0,8,2171
29.0,10,2617
30.0,10,2617
31.0,10,2617
32.0,10,2617
33.0,10,2617
34.0,10,2617
35.0,14,2617
36.0,14,2617
37.0,14,2617
38.0,17,2617
39.0,17,2617
40.0,17,2617
41.0,17,2617
42.0,17,2617
43.0,17,2617
44.0,17,5270
45.0,17,5270
46.0,17,5270
47.0,17,5270
48.0,22,5270
49.0,24,5270
50.0,24,5270
51.0,24,5270
52.0,26,5270
53.0,30,5270
54.0,36,5270
55.0,33,5270
56.0,33,5270
57.0,33,5270
58.0,30,5270
59.0,30,5270
60.0,28,5270
61.0,28,5270
62.0,28,5270
63.0,28,5270
64.0,28,5270
65.0,28,5270
66.0,28,5270
67.0,28,5270
68.0,28,5270
69.0,28,5852
70.0,28,5852
71.0,34,5907
72.0,28,5852
73.0,28,5852
74.0,28,5852
75.0,28,5852
76.0,28,5852
77.0,27,5852
78.0,27,5852
79.0,27,5852
80.0,27,5852
81.0,26,5852
82.0,26,5852
83.0,26,5852
84.0,19,5852
85.0,19,5852
86.0,18,5852
87.0,18,5852
88.0,18,5852
89.0,18,5852
90.0,16,5852
91.0,16,5852
92.0,16,5852
93.0,16,5852
94.0,16,5852
95.0,11,5852
96.0,11,5852
97.0,11,5852
98.0,11,5852
99.0,11,5852
100.0,11,5852
101.0,5,5852
102.0,9,7047
103.0,7,7047
104.0,7,7047
105.0,9,7047
106.0,9,7047
107.0,8,7047
108.0,7,7047
109.0,6,7047
110.0,6,7047
111.0,6,7047
112.0,6,7047
113.0,6,7047
114.0,6,7047
115.0,6,7047
116.0,6,7047
