"tick","SchadenprozGRsicht","SchaedenprozGR","SchaedenprozGRE","SchaedenprozST","SchaedenprozSTE","SchaedenprzSTsicht","Resistance","Behaviour"
1.0,0.0,3.7606837606837606,0.0,73.11965811965811,73.11965811965811,73.11965811965811,1.0,0.0
2.0,0.0,3.7606837606837606,0.0,73.11965811965811,73.11965811965811,73.11965811965811,1.0,0.0
3.0,0.0,3.7606837606837606,0.0,73.11965811965811,73.11965811965811,73.11965811965811,1.0,0.0
4.0,0.0,3.7606837606837606,0.0,73.11965811965811,73.11965811965811,73.11965811965811,1.0,0.0
5.0,0.0,3.7606837606837606,0.0,73.11965811965811,73.11965811965811,73.11965811965811,1.0,0.0
6.0,0.0,3.7606837606837606,0.0,73.11965811965811,73.11965811965811,73.11965811965811,1.0,0.0
7.0,0.0,3.7606837606837606,0.0,73.11965811965811,73.11965811965811,73.11965811965811,1.0,0.0
8.0,0.0,3.7606837606837606,0.0,73.11965811965811,73.11965811965811,73.11965811965811,1.0,0.0
9.0,0.0,3.7606837606837606,0.0,73.11965811965811,73.11965811965811,73.11965811965811,1.0,0.0
10.0,0.0,3.7606837606837606,0.0,73.11965811965811,73.11965811965811,73.11965811965811,1.0,0.0
11.0,0.0,3.7606837606837606,0.0,73.11965811965811,73.11965811965811,73.11965811965811,1.0,0.0
12.0,0.0,3.7606837606837606,0.0,73.11965811965811,73.11965811965811,73.11965811965811,1.0,0.0
13.0,0.0,3.7606837606837606,0.0,73.11965811965811,73.11965811965811,73.11965811965811,1.0,0.0
14.0,0.0,3.7606837606837606,0.0,73.11965811965811,73.11965811965811,73.11965811965811,1.0,0.0
15.0,0.0,3.7606837606837606,0.0,73.11965811965811,73.11965811965811,73.11965811965811,1.0,0.0
16.0,0.0,3.7606837606837606,0.0,73.11965811965811,73.11965811965811,73.11965811965811,1.0,0.0
17.0,0.0,3.7606837606837606,0.0,73.11965811965811,73.11965811965811,73.11965811965811,1.0,0.0
18.0,0.0,3.7606837606837606,0.0,73.11965811965811,73.11965811965811,73.11965811965811,1.0,0.0
19.0,0.0,3.7606837606837606,0.0,73.11965811965811,73.11965811965811,73.11965811965811,1.0,0.0
20.0,0.0,3.7606837606837606,0.0,73.11965811965811,73.11965811965811,73.11965811965811,1.0,0.0
21.0,0.0,3.7606837606837606,0.0,73.11965811965811,73.11965811965811,73.11965811965811,1.0,0.0
22.0,0.0,3.7606837606837606,0.0,73.11965811965811,73.11965811965811,73.11965811965811,1.0,0.0
23.0,0.0,3.7606837606837606,0.0,73.11965811965811,73.11965811965811,73.11965811965811,1.0,0.0
24.0,0.0,3.7606837606837606,0.0,73.11965811965811,73.11965811965811,73.11965811965811,1.0,0.0
25.0,1.1324786324786325,3.7606837606837606,1.1324786324786325,73.11965811965811,73.11965811965811,73.11965811965811,1.0,0.0
26.0,2.0726495726495724,3.7606837606837606,2.0726495726495724,73.11965811965811,73.11965811965811,73.11965811965811,1.0,0.0
27.0,2.0726495726495724,3.7606837606837606,2.0726495726495724,77.32905982905983,73.11965811965811,73.11965811965811,1.0,0.0
28.0,2.905982905982906,6.1752136752136755,2.905982905982906,77.32905982905983,73.11965811965811,73.11965811965811,1.0,0.0
