"tick","SchadenprozGRsicht","SchaedenprozGR","SchaedenprozGRE","SchaedenprozST","SchaedenprozSTE","SchaedenprzSTsicht"
1.0,0.0,1.3461538461538463,0.0,28.846153846153843,0.0,0.0
2.0,0.0,1.3461538461538463,0.0,28.846153846153843,0.0,0.0
3.0,0.0,1.3461538461538463,0.0,28.846153846153843,0.0,0.0
4.0,0.0,1.3461538461538463,0.0,28.846153846153843,0.0,0.0
5.0,0.0,1.3461538461538463,0.0,28.846153846153843,0.0,0.0
6.0,0.0,1.3461538461538463,0.0,28.846153846153843,0.0,0.0
7.0,0.0,1.3461538461538463,0.0,28.846153846153843,0.0,0.0
8.0,0.0,1.3461538461538463,0.0,28.846153846153843,0.0,0.0
9.0,0.0,1.3461538461538463,0.0,28.846153846153843,0.0,0.0
10.0,0.0,1.3461538461538463,0.0,28.846153846153843,0.0,0.0
11.0,0.0,1.3461538461538463,0.0,28.846153846153843,0.0,0.0
12.0,0.0,1.3461538461538463,0.0,28.846153846153843,0.0,0.0
13.0,0.0,1.3461538461538463,0.0,28.846153846153843,0.0,0.0
14.0,0.0,1.3461538461538463,0.0,28.846153846153843,0.0,0.0
15.0,0.0,1.3461538461538463,0.0,28.846153846153843,0.0,0.0
16.0,0.0,1.3461538461538463,0.0,28.846153846153843,0.0,0.0
17.0,0.0,1.3461538461538463,0.0,28.846153846153843,0.0,0.0
18.0,0.0,1.3461538461538463,0.0,28.846153846153843,0.0,0.0
19.0,0.0,1.3461538461538463,0.0,28.846153846153843,0.0,0.0
20.0,0.0,1.3461538461538463,0.0,28.846153846153843,0.0,0.0
21.0,0.0,1.3461538461538463,0.0,28.846153846153843,0.0,0.0
22.0,0.0,1.3461538461538463,0.0,28.846153846153843,0.0,0.0
23.0,0.0,1.3461538461538463,0.0,28.846153846153843,0.19230769230769232,0.19230769230769232
24.0,0.0,1.3461538461538463,0.0,28.846153846153843,0.19230769230769232,0.19230769230769232
25.0,0.19230769230769232,1.3461538461538463,0.19230769230769232,28.846153846153843,1.153846153846154,1.153846153846154
26.0,0.38461538461538464,1.3461538461538463,0.38461538461538464,28.846153846153843,2.1153846153846154,2.1153846153846154
27.0,0.38461538461538464,1.3461538461538463,0.38461538461538464,40.0,3.076923076923077,3.076923076923077
28.0,0.7692307692307693,4.038461538461538,0.7692307692307693,40.0,4.230769230769231,4.230769230769231
29.0,0.7692307692307693,4.038461538461538,0.7692307692307693,40.0,4.807692307692308,4.807692307692308
30.0,1.3461538461538463,8.269230769230768,1.3461538461538463,40.0,6.153846153846154,6.153846153846154
31.0,1.3461538461538463,8.269230769230768,1.3461538461538463,40.0,6.923076923076923,6.923076923076923
32.0,1.3461538461538463,8.269230769230768,1.3461538461538463,40.0,9.038461538461538,9.038461538461538
33.0,1.3461538461538463,8.269230769230768,1.3461538461538463,40.0,11.923076923076923,11.923076923076923
34.0,1.3461538461538463,8.269230769230768,1.3461538461538463,40.0,15.384615384615385,15.384615384615385
35.0,1.3461538461538463,8.269230769230768,1.3461538461538463,40.0,17.115384615384617,17.115384615384617
36.0,1.3461538461538463,13.26923076923077,1.3461538461538463,40.0,19.615384615384617,19.615384615384617
37.0,1.3461538461538463,13.26923076923077,1.3461538461538463,40.0,22.692307692307693,22.692307692307693
38.0,1.3461538461538463,13.26923076923077,1.3461538461538463,40.0,25.0,25.0
39.0,1.3461538461538463,16.923076923076923,1.3461538461538463,40.0,26.346153846153847,26.346153846153847
40.0,1.3461538461538463,16.923076923076923,1.3461538461538463,40.0,27.307692307692307,27.307692307692307
41.0,1.3461538461538463,16.923076923076923,1.3461538461538463,40.0,27.884615384615387,27.884615384615387
42.0,1.3461538461538463,16.923076923076923,1.3461538461538463,40.0,28.46153846153846,28.46153846153846
