"tick","SchadenprozGRsicht","SchaedenprozGR","SchaedenprozGRE","SchaedenprozST","SchaedenprozSTE","SchaedenprzSTsicht","Resistance","Behaviour","AnzahlFungizidanw","Location"
1.0,0.0,3.8461538461538463,0.0,72.59615384615384,0.0,0.0,1.0,0.0,0.0,1.0
2.0,0.0,3.8461538461538463,0.0,72.59615384615384,0.0,0.0,1.0,0.0,0.0,1.0
3.0,0.0,3.8461538461538463,0.0,72.59615384615384,0.0,0.0,1.0,0.0,0.0,1.0
4.0,0.0,3.8461538461538463,0.0,72.59615384615384,0.0,0.0,1.0,0.0,0.0,1.0
5.0,0.0,3.8461538461538463,0.0,72.59615384615384,0.0,0.0,1.0,0.0,0.0,1.0
6.0,0.0,3.8461538461538463,0.0,72.59615384615384,0.0,0.0,1.0,0.0,0.0,1.0
7.0,0.0,3.8461538461538463,0.0,72.59615384615384,0.0,0.0,1.0,0.0,0.0,1.0
8.0,0.0,3.8461538461538463,0.0,72.59615384615384,0.0,0.0,1.0,0.0,0.0,1.0
9.0,0.0,3.8461538461538463,0.0,72.59615384615384,0.0,0.0,1.0,0.0,0.0,1.0
10.0,0.0,3.8461538461538463,0.0,72.59615384615384,0.0,0.0,1.0,0.0,0.0,1.0
11.0,0.0,3.8461538461538463,0.0,72.59615384615384,0.0,0.0,1.0,0.0,0.0,1.0
12.0,0.0,3.8461538461538463,0.0,72.59615384615384,0.0,0.0,1.0,0.0,0.0,1.0
13.0,0.0,3.8461538461538463,0.0,72.59615384615384,0.0,0.0,1.0,0.0,0.0,1.0
14.0,0.0,3.8461538461538463,0.0,72.59615384615384,0.0,0.0,1.0,0.0,0.0,1.0
15.0,0.0,3.8461538461538463,0.0,72.59615384615384,0.0,0.0,1.0,0.0,0.0,1.0
16.0,0.0,3.8461538461538463,0.0,72.59615384615384,0.0,0.0,1.0,0.0,0.0,1.0
17.0,0.0,3.8461538461538463,0.0,72.59615384615384,0.0,0.0,1.0,0.0,0.0,1.0
18.0,0.0,3.8461538461538463,0.0,72.59615384615384,0.0,0.0,1.0,0.0,0.0,1.0
19.0,0.0,3.8461538461538463,0.0,72.59615384615384,0.0,0.0,1.0,0.0,0.0,1.0
20.0,0.0,3.8461538461538463,0.0,72.59615384615384,0.0,0.0,1.0,0.0,0.0,1.0
21.0,0.0,3.8461538461538463,0.0,72.59615384615384,0.0,0.0,1.0,0.0,0.0,1.0
22.0,0.0,3.8461538461538463,0.0,72.59615384615384,0.0,0.0,1.0,0.0,0.0,1.0
23.0,0.0,3.8461538461538463,0.0,72.59615384615384,0.0,0.0,1.0,0.0,0.0,1.0
24.0,0.0,3.8461538461538463,0.0,72.59615384615384,0.0,0.0,1.0,0.0,0.0,1.0
25.0,0.9615384615384616,3.8461538461538463,0.9615384615384616,72.59615384615384,0.0,0.0,1.0,0.0,0.0,1.0
26.0,1.7307692307692308,3.8461538461538463,1.7307692307692308,72.59615384615384,0.0,0.0,1.0,0.0,0.0,1.0
27.0,1.7307692307692308,3.8461538461538463,1.7307692307692308,72.59615384615384,0.0,0.0,1.0,0.0,0.0,1.0
28.0,2.8365384615384617,5.8173076923076925,2.8365384615384617,72.59615384615384,0.0,0.0,1.0,0.0,0.0,1.0
29.0,2.8365384615384617,5.8173076923076925,2.8365384615384617,72.59615384615384,0.0,0.0,1.0,0.0,0.0,1.0
30.0,3.8461538461538463,8.557692307692308,3.8461538461538463,72.59615384615384,0.0,0.0,1.0,0.0,0.0,1.0
31.0,3.8461538461538463,8.557692307692308,3.8461538461538463,72.59615384615384,0.0,0.0,1.0,0.0,0.0,1.0
32.0,3.8461538461538463,8.557692307692308,3.8461538461538463,72.59615384615384,0.0,0.0,1.0,0.0,0.0,1.0
33.0,3.8461538461538463,8.557692307692308,3.8461538461538463,72.59615384615384,0.0,0.0,1.0,0.0,0.0,1.0
34.0,3.8461538461538463,8.557692307692308,3.8461538461538463,72.59615384615384,72.59615384615384,72.59615384615384,1.0,0.0,0.0,1.0
35.0,3.8461538461538463,8.557692307692308,3.8461538461538463,72.59615384615384,72.59615384615384,72.59615384615384,1.0,0.0,0.0,1.0
36.0,3.8461538461538463,13.89423076923077,3.8461538461538463,72.59615384615384,72.59615384615384,72.59615384615384,1.0,0.0,0.0,1.0
37.0,3.8461538461538463,13.89423076923077,3.8461538461538463,72.59615384615384,72.59615384615384,72.59615384615384,1.0,0.0,0.0,1.0
38.0,3.8461538461538463,13.89423076923077,3.8461538461538463,72.59615384615384,72.59615384615384,72.59615384615384,1.0,0.0,0.0,1.0
39.0,3.8461538461538463,16.923076923076923,3.8461538461538463,72.59615384615384,72.59615384615384,72.59615384615384,1.0,0.0,0.0,1.0
40.0,3.8461538461538463,16.923076923076923,3.8461538461538463,72.59615384615384,72.59615384615384,72.59615384615384,1.0,0.0,0.0,1.0
41.0,3.8461538461538463,16.923076923076923,3.8461538461538463,72.59615384615384,72.59615384615384,72.59615384615384,1.0,0.0,0.0,1.0
42.0,3.8461538461538463,16.923076923076923,3.8461538461538463,72.59615384615384,72.59615384615384,72.59615384615384,1.0,0.0,0.0,1.0
43.0,3.8461538461538463,16.923076923076923,3.8461538461538463,72.59615384615384,72.59615384615384,72.59615384615384,1.0,0.0,0.0,1.0
44.0,3.8461538461538463,16.923076923076923,3.8461538461538463,72.59615384615384,72.59615384615384,72.59615384615384,1.0,0.0,0.0,1.0
45.0,4.519230769230769,16.923076923076923,4.519230769230769,100.0,72.59615384615384,72.59615384615384,1.0,0.0,0.0,1.0
46.0,5.721153846153846,16.923076923076923,5.721153846153846,100.0,72.59615384615384,72.59615384615384,1.0,0.0,0.0,1.0
47.0,6.923076923076923,16.923076923076923,6.923076923076923,100.0,72.59615384615384,72.59615384615384,1.0,0.0,0.0,1.0
48.0,6.923076923076923,16.923076923076923,6.923076923076923,100.0,72.59615384615384,72.59615384615384,1.0,0.0,0.0,1.0
49.0,8.028846153846155,22.163461538461537,8.028846153846155,100.0,72.59615384615384,72.59615384615384,1.0,0.0,0.0,1.0
50.0,8.028846153846155,27.548076923076927,8.028846153846155,100.0,72.59615384615384,72.59615384615384,1.0,0.0,0.0,1.0
51.0,8.557692307692308,27.548076923076927,8.557692307692308,100.0,72.59615384615384,72.59615384615384,1.0,0.0,0.0,1.0
52.0,8.557692307692308,27.548076923076927,8.557692307692308,100.0,72.59615384615384,72.59615384615384,1.0,0.0,0.0,1.0
53.0,8.557692307692308,31.778846153846153,8.557692307692308,100.0,72.59615384615384,72.59615384615384,1.0,0.0,0.0,1.0
54.0,9.85576923076923,35.48076923076923,9.85576923076923,100.0,72.59615384615384,72.59615384615384,1.0,0.0,0.0,1.0
55.0,9.278846153846153,38.36538461538462,9.278846153846153,100.0,72.59615384615384,72.59615384615384,1.0,0.0,0.0,1.0
56.0,10.288461538461538,38.31730769230769,10.288461538461538,100.0,72.59615384615384,72.59615384615384,1.0,0.0,0.0,1.0
57.0,10.288461538461538,38.31730769230769,7.163461538461538,100.0,34.56730769230769,72.59615384615384,1.0,0.0,0.0,1.0
58.0,11.298076923076923,38.17307692307692,8.75,100.0,34.56730769230769,72.59615384615384,1.0,0.0,0.0,1.0
59.0,11.298076923076923,38.17307692307692,8.75,100.0,34.56730769230769,72.59615384615384,1.0,0.0,0.0,1.0
60.0,12.403846153846153,37.78846153846154,7.163461538461538,100.0,0.0,72.59615384615384,1.0,0.0,0.0,1.0
61.0,12.403846153846153,37.78846153846154,7.163461538461538,100.0,0.0,72.59615384615384,1.0,0.0,0.0,1.0
62.0,13.317307692307692,37.78846153846154,7.740384615384616,100.0,0.0,72.59615384615384,1.0,0.0,0.0,1.0
63.0,13.317307692307692,37.78846153846154,7.740384615384616,100.0,0.0,72.59615384615384,1.0,0.0,0.0,1.0
64.0,14.23076923076923,37.78846153846154,8.317307692307692,100.0,1.2980769230769231,73.22115384615384,1.0,0.0,0.0,1.0
65.0,14.23076923076923,37.78846153846154,8.317307692307692,100.0,6.586538461538462,76.00961538461539,1.0,0.0,0.0,1.0
66.0,14.85576923076923,37.78846153846154,8.990384615384615,100.0,12.596153846153847,79.375,1.0,0.0,0.0,1.0
67.0,14.85576923076923,37.78846153846154,8.990384615384615,100.0,21.682692307692307,83.75,1.0,0.0,0.0,1.0
68.0,14.85576923076923,37.78846153846154,8.990384615384615,100.0,35.09615384615385,88.41346153846153,1.0,0.0,0.0,1.0
69.0,14.85576923076923,37.78846153846154,8.990384615384615,100.0,98.5576923076923,100.0,1.0,0.0,0.0,1.0
70.0,14.85576923076923,43.269230769230774,8.990384615384615,100.0,98.5576923076923,100.0,1.0,0.0,0.0,1.0
71.0,16.105769230769234,43.269230769230774,9.903846153846153,100.0,98.5576923076923,100.0,1.0,0.0,0.0,1.0
72.0,17.692307692307693,48.17307692307693,10.817307692307693,100.0,98.5576923076923,100.0,1.0,0.0,0.0,1.0
73.0,20.048076923076923,48.17307692307693,12.548076923076923,100.0,98.5576923076923,100.0,1.0,0.0,0.0,1.0
74.0,26.105769230769234,48.17307692307693,16.778846153846153,100.0,98.5576923076923,100.0,1.0,0.0,0.0,1.0
75.0,29.230769230769234,48.125,19.375,100.0,98.5576923076923,100.0,1.0,0.0,0.0,1.0
76.0,31.346153846153847,48.125,21.490384615384617,100.0,98.5576923076923,100.0,1.0,0.0,0.0,1.0
77.0,33.02884615384615,48.07692307692308,23.028846153846153,100.0,98.5576923076923,100.0,1.0,0.0,0.0,1.0
78.0,35.86538461538461,48.07692307692308,15.96153846153846,100.0,88.60576923076923,100.0,1.0,0.0,0.0,1.0
79.0,37.25961538461539,48.07692307692308,16.634615384615383,100.0,88.60576923076923,100.0,1.0,0.0,0.0,1.0
80.0,37.25961538461539,59.42307692307692,16.634615384615383,100.0,88.60576923076923,100.0,1.0,0.0,0.0,1.0
81.0,37.25961538461539,65.09615384615385,16.58653846153846,100.0,88.60576923076923,100.0,1.0,0.0,0.0,1.0
82.0,37.25961538461539,65.09615384615385,16.58653846153846,100.0,88.60576923076923,100.0,1.0,0.0,0.0,1.0
83.0,37.25961538461539,65.09615384615385,16.58653846153846,100.0,88.60576923076923,100.0,1.0,0.0,0.0,1.0
84.0,34.08653846153846,64.75961538461539,1.826923076923077,100.0,0.0,100.0,1.0,0.0,0.0,1.0
