"tick","SchadenprozGRsicht","SchaedenprozGR","SchaedenprozGRE","SchaedenprozST","SchaedenprozSTE","SchaedenprzSTsicht","Resistance","Behaviour","AnzahlFungizidanw","Location"
1.0,0.0,3.798076923076923,0.0,76.29807692307692,76.29807692307692,76.29807692307692,1.0,3.0,0.0,1.0
2.0,0.0,3.798076923076923,0.0,76.29807692307692,76.29807692307692,76.29807692307692,1.0,3.0,0.0,1.0
3.0,0.0,3.798076923076923,0.0,76.29807692307692,76.29807692307692,76.29807692307692,1.0,3.0,0.0,1.0
4.0,0.0,3.798076923076923,0.0,76.29807692307692,76.29807692307692,76.29807692307692,1.0,3.0,0.0,1.0
5.0,0.0,3.798076923076923,0.0,76.29807692307692,76.29807692307692,76.29807692307692,1.0,3.0,0.0,1.0
6.0,0.0,3.798076923076923,0.0,76.29807692307692,76.29807692307692,76.29807692307692,1.0,3.0,0.0,1.0
7.0,0.0,3.798076923076923,0.0,76.29807692307692,76.29807692307692,76.29807692307692,1.0,3.0,0.0,1.0
8.0,0.0,3.798076923076923,0.0,76.29807692307692,76.29807692307692,76.29807692307692,1.0,3.0,0.0,1.0
9.0,0.0,3.798076923076923,0.0,76.29807692307692,76.29807692307692,76.29807692307692,1.0,3.0,0.0,1.0
10.0,0.0,3.798076923076923,0.0,76.29807692307692,76.29807692307692,76.29807692307692,1.0,3.0,0.0,1.0
11.0,0.0,3.798076923076923,0.0,76.29807692307692,76.29807692307692,76.29807692307692,1.0,3.0,0.0,1.0
12.0,0.0,3.798076923076923,0.0,76.29807692307692,76.29807692307692,76.29807692307692,1.0,3.0,0.0,1.0
13.0,0.0,3.798076923076923,0.0,76.29807692307692,76.29807692307692,76.29807692307692,1.0,3.0,0.0,1.0
14.0,0.0,3.798076923076923,0.0,76.29807692307692,76.29807692307692,76.29807692307692,1.0,3.0,0.0,1.0
15.0,0.0,3.798076923076923,0.0,76.29807692307692,76.29807692307692,76.29807692307692,1.0,3.0,0.0,1.0
16.0,0.0,3.798076923076923,0.0,76.29807692307692,76.29807692307692,76.29807692307692,1.0,3.0,0.0,1.0
17.0,0.0,3.798076923076923,0.0,76.29807692307692,76.29807692307692,76.29807692307692,1.0,3.0,0.0,1.0
18.0,0.0,3.798076923076923,0.0,76.29807692307692,76.29807692307692,76.29807692307692,1.0,3.0,0.0,1.0
19.0,0.0,3.798076923076923,0.0,76.29807692307692,76.29807692307692,76.29807692307692,1.0,3.0,0.0,1.0
20.0,0.0,3.798076923076923,0.0,76.29807692307692,76.29807692307692,76.29807692307692,1.0,3.0,0.0,1.0
21.0,0.0,3.798076923076923,0.0,76.29807692307692,76.29807692307692,76.29807692307692,1.0,3.0,0.0,1.0
22.0,0.0,3.798076923076923,0.0,76.29807692307692,76.29807692307692,76.29807692307692,1.0,3.0,0.0,1.0
23.0,0.0,3.798076923076923,0.0,76.29807692307692,76.29807692307692,76.29807692307692,1.0,3.0,0.0,1.0
24.0,0.0,3.798076923076923,0.0,76.29807692307692,76.29807692307692,76.29807692307692,1.0,3.0,0.0,1.0
25.0,1.25,3.798076923076923,1.25,76.29807692307692,76.29807692307692,76.29807692307692,1.0,3.0,0.0,1.0
26.0,2.2115384615384617,3.798076923076923,2.2115384615384617,80.14423076923077,76.29807692307692,76.29807692307692,1.0,3.0,0.0,1.0
27.0,2.2115384615384617,3.798076923076923,2.2115384615384617,80.14423076923077,76.29807692307692,76.29807692307692,1.0,3.0,0.0,1.0
28.0,2.9326923076923075,5.961538461538462,2.9326923076923075,80.14423076923077,76.29807692307692,76.29807692307692,1.0,3.0,0.0,1.0
29.0,2.9326923076923075,5.961538461538462,2.9326923076923075,80.14423076923077,76.29807692307692,76.29807692307692,1.0,3.0,0.0,1.0
30.0,3.798076923076923,8.990384615384615,3.798076923076923,94.32692307692308,76.29807692307692,76.29807692307692,1.0,3.0,0.0,1.0
31.0,3.798076923076923,8.990384615384615,3.798076923076923,94.32692307692308,76.29807692307692,76.29807692307692,1.0,3.0,0.0,1.0
32.0,3.798076923076923,8.990384615384615,3.798076923076923,94.32692307692308,76.29807692307692,76.29807692307692,1.0,3.0,0.0,1.0
33.0,3.798076923076923,8.990384615384615,3.798076923076923,94.32692307692308,76.29807692307692,76.29807692307692,1.0,3.0,0.0,1.0
34.0,3.798076923076923,8.990384615384615,3.798076923076923,94.32692307692308,76.29807692307692,76.29807692307692,1.0,3.0,0.0,1.0
35.0,3.798076923076923,8.990384615384615,3.798076923076923,94.32692307692308,76.29807692307692,76.29807692307692,1.0,3.0,0.0,1.0
36.0,3.798076923076923,13.798076923076923,3.798076923076923,94.32692307692308,76.29807692307692,76.29807692307692,1.0,3.0,0.0,1.0
37.0,3.798076923076923,13.798076923076923,3.798076923076923,94.32692307692308,76.29807692307692,76.29807692307692,1.0,3.0,0.0,1.0
38.0,3.798076923076923,13.798076923076923,3.798076923076923,94.32692307692308,76.29807692307692,76.29807692307692,1.0,3.0,0.0,1.0
39.0,3.798076923076923,16.442307692307693,3.798076923076923,94.32692307692308,76.29807692307692,76.29807692307692,1.0,3.0,0.0,1.0
40.0,3.798076923076923,16.442307692307693,3.798076923076923,94.32692307692308,76.29807692307692,76.29807692307692,1.0,3.0,0.0,1.0
41.0,3.798076923076923,16.442307692307693,3.798076923076923,94.32692307692308,76.29807692307692,76.29807692307692,1.0,3.0,0.0,1.0
42.0,3.798076923076923,16.442307692307693,3.798076923076923,94.32692307692308,76.4423076923077,76.4423076923077,1.0,3.0,0.0,1.0
43.0,3.798076923076923,16.442307692307693,3.798076923076923,94.32692307692308,76.6826923076923,76.6826923076923,1.0,3.0,0.0,1.0
44.0,3.798076923076923,16.442307692307693,3.798076923076923,94.32692307692308,76.77884615384616,76.77884615384616,1.0,3.0,0.0,1.0
45.0,4.326923076923077,16.442307692307693,4.326923076923077,100.0,76.97115384615385,76.97115384615385,1.0,3.0,0.0,1.0
46.0,5.625,16.442307692307693,5.625,100.0,78.5576923076923,78.5576923076923,1.0,3.0,0.0,1.0
47.0,7.259615384615385,16.442307692307693,7.259615384615385,100.0,80.0,80.0,1.0,3.0,0.0,1.0
48.0,7.259615384615385,16.442307692307693,7.259615384615385,100.0,81.0576923076923,81.0576923076923,1.0,3.0,0.0,1.0
49.0,8.269230769230768,21.826923076923077,8.269230769230768,100.0,82.88461538461539,82.88461538461539,1.0,3.0,0.0,1.0
50.0,8.269230769230768,26.682692307692307,8.269230769230768,100.0,84.5673076923077,84.5673076923077,1.0,3.0,0.0,1.0
51.0,8.990384615384615,26.682692307692307,8.990384615384615,100.0,85.91346153846153,85.91346153846153,1.0,3.0,0.0,1.0
52.0,8.990384615384615,26.682692307692307,8.990384615384615,100.0,87.40384615384616,87.40384615384616,1.0,3.0,0.0,1.0
53.0,8.990384615384615,31.298076923076923,8.990384615384615,100.0,88.22115384615384,88.22115384615384,1.0,3.0,0.0,1.0
54.0,10.192307692307692,34.61538461538461,10.192307692307692,100.0,89.23076923076924,89.23076923076924,1.0,3.0,0.0,1.0
55.0,9.375,37.59615384615385,9.375,100.0,89.8076923076923,89.8076923076923,1.0,3.0,0.0,1.0
56.0,10.192307692307692,37.5,10.192307692307692,100.0,90.24038461538461,90.24038461538461,1.0,3.0,0.0,1.0
57.0,10.192307692307692,37.5,7.211538461538461,100.0,69.75961538461539,90.4326923076923,1.0,3.0,0.0,1.0
58.0,10.528846153846153,37.35576923076923,7.9326923076923075,100.0,71.77884615384616,91.34615384615384,1.0,3.0,0.0,1.0
59.0,10.528846153846153,37.35576923076923,7.9326923076923075,100.0,73.60576923076924,92.21153846153847,1.0,3.0,0.0,1.0
60.0,12.115384615384615,37.11538461538461,6.346153846153846,100.0,43.79807692307692,92.54807692307693,1.0,3.0,0.0,1.0
61.0,12.115384615384615,37.11538461538461,6.346153846153846,100.0,45.19230769230769,92.98076923076923,1.0,3.0,0.0,1.0
62.0,12.740384615384615,37.11538461538461,6.923076923076923,100.0,46.875,93.26923076923077,1.0,3.0,0.0,1.0
63.0,12.740384615384615,37.11538461538461,6.923076923076923,100.0,48.02884615384615,93.3173076923077,1.0,3.0,0.0,1.0
64.0,13.653846153846153,37.11538461538461,7.5480769230769225,100.0,49.519230769230774,93.46153846153847,1.0,3.0,0.0,1.0
65.0,13.653846153846153,37.11538461538461,7.5480769230769225,100.0,52.5,94.375,1.0,3.0,0.0,1.0
66.0,14.326923076923077,37.11538461538461,7.98076923076923,100.0,56.44230769230769,95.28846153846153,1.0,3.0,0.0,1.0
67.0,14.326923076923077,37.11538461538461,7.98076923076923,100.0,60.91346153846153,96.29807692307692,1.0,3.0,0.0,1.0
68.0,14.326923076923077,37.11538461538461,7.98076923076923,100.0,67.5,97.25961538461539,1.0,3.0,0.0,1.0
69.0,14.326923076923077,37.11538461538461,7.98076923076923,100.0,73.50961538461539,98.07692307692307,1.0,3.0,0.0,1.0
70.0,14.326923076923077,42.40384615384615,7.98076923076923,100.0,79.90384615384616,99.03846153846155,1.0,3.0,0.0,1.0
71.0,15.865384615384615,42.40384615384615,9.134615384615383,100.0,84.08653846153847,99.47115384615385,1.0,3.0,0.0,1.0
72.0,17.932692307692307,46.58653846153846,10.240384615384615,100.0,88.60576923076923,99.75961538461539,1.0,3.0,1.0,1.0
73.0,0.0,0.0,0.0,100.0,92.6923076923077,99.85576923076923,1.0,3.0,1.0,1.0
74.0,0.0,0.0,0.0,100.0,95.48076923076924,99.90384615384616,1.0,3.0,1.0,1.0
75.0,0.0,0.0,0.0,100.0,96.77884615384616,99.95192307692308,1.0,3.0,1.0,1.0
76.0,0.0,0.0,0.0,100.0,97.45192307692308,100.0,1.0,3.0,1.0,1.0
77.0,0.0,0.0,0.0,100.0,98.17307692307692,100.0,1.0,3.0,1.0,1.0
78.0,0.0,0.0,0.0,100.0,87.59615384615384,100.0,1.0,3.0,1.0,1.0
79.0,0.0,0.0,0.0,100.0,89.61538461538461,100.0,1.0,3.0,1.0,1.0
80.0,0.0,0.0,0.0,100.0,90.57692307692308,100.0,1.0,3.0,1.0,1.0
81.0,0.0,0.0,0.0,100.0,91.6826923076923,100.0,1.0,3.0,1.0,1.0
82.0,0.0,0.0,0.0,100.0,91.875,100.0,1.0,3.0,1.0,1.0
83.0,0.0,0.0,0.0,100.0,92.0673076923077,100.0,1.0,3.0,1.0,1.0
84.0,0.0,0.0,0.0,100.0,0.0,100.0,1.0,3.0,1.0,1.0
85.0,0.0,0.0,0.0,100.0,0.0,100.0,1.0,3.0,1.0,1.0
86.0,0.0,0.0,0.0,100.0,0.0,100.0,1.0,3.0,1.0,1.0
87.0,0.0,0.0,0.0,100.0,0.0,100.0,1.0,3.0,1.0,1.0
88.0,0.0,0.0,0.0,100.0,0.0,100.0,1.0,3.0,1.0,1.0
89.0,0.0,0.0,0.0,100.0,0.0,100.0,1.0,3.0,1.0,1.0
90.0,0.0,0.0,0.0,100.0,0.0,100.0,1.0,3.0,1.0,1.0
91.0,0.0,0.0,0.0,100.0,0.0,100.0,1.0,3.0,1.0,1.0
92.0,0.0,0.0,0.0,100.0,0.0,100.0,1.0,3.0,1.0,1.0
93.0,0.0,0.0,0.0,100.0,0.0,100.0,1.0,3.0,1.0,1.0
94.0,0.0,0.0,0.0,100.0,0.0,100.0,1.0,3.0,1.0,1.0
95.0,0.0,0.0,0.0,100.0,0.0,100.0,1.0,3.0,1.0,1.0
96.0,0.0,0.0,0.0,100.0,0.0,100.0,1.0,3.0,1.0,1.0
97.0,0.0,0.0,0.0,100.0,0.0,100.0,1.0,3.0,1.0,1.0
98.0,0.0,0.0,0.0,100.0,0.0,100.0,1.0,3.0,1.0,1.0
99.0,0.0,0.0,0.0,100.0,0.0,100.0,1.0,3.0,1.0,1.0
100.0,0.0,0.0,0.0,100.0,0.0,100.0,1.0,3.0,1.0,1.0
101.0,0.0,0.0,0.0,100.0,0.0,100.0,1.0,3.0,1.0,1.0
102.0,0.0,0.625,0.0,100.0,0.0,100.0,1.0,3.0,1.0,1.0
103.0,0.0,1.25,0.0,100.0,0.0,100.0,1.0,3.0,1.0,1.0
104.0,0.0,1.25,0.0,100.0,0.0,100.0,1.0,3.0,1.0,1.0
105.0,0.0,1.6826923076923077,0.0,100.0,0.0,100.0,1.0,3.0,1.0,1.0
106.0,0.0,2.067307692307692,0.0,100.0,0.0,100.0,1.0,3.0,1.0,1.0
107.0,0.0,2.067307692307692,0.0,100.0,0.0,100.0,1.0,3.0,1.0,1.0
108.0,0.0,2.067307692307692,0.0,100.0,0.0,100.0,1.0,3.0,1.0,1.0
109.0,0.0,2.067307692307692,0.0,100.0,0.0,100.0,1.0,3.0,1.0,1.0
110.0,0.0,2.067307692307692,0.0,100.0,0.0,100.0,1.0,3.0,1.0,1.0
111.0,0.0,2.067307692307692,0.0,100.0,0.0,100.0,1.0,3.0,1.0,1.0
112.0,0.0,2.067307692307692,0.0,100.0,0.0,100.0,1.0,3.0,1.0,1.0
113.0,0.0,2.067307692307692,0.0,100.0,0.0,100.0,1.0,3.0,1.0,1.0
114.0,0.0,2.067307692307692,0.0,100.0,0.0,100.0,1.0,3.0,1.0,1.0
115.0,0.09615384615384616,2.2115384615384617,0.04807692307692308,100.0,0.0,100.0,1.0,3.0,1.0,1.0
116.0,0.4326923076923077,2.2115384615384617,0.2884615384615385,100.0,0.0,100.0,1.0,3.0,1.0,1.0
117.0,0.4807692307692308,1.6826923076923077,0.4807692307692308,100.0,0.0,100.0,1.0,3.0,1.0,1.0
118.0,0.4807692307692308,1.6826923076923077,0.4807692307692308,100.0,0.0,100.0,1.0,3.0,1.0,1.0
119.0,0.4807692307692308,1.6826923076923077,0.4807692307692308,100.0,0.0,100.0,1.0,3.0,1.0,1.0
120.0,0.4807692307692308,1.6826923076923077,0.4807692307692308,100.0,0.0,100.0,1.0,3.0,1.0,1.0
121.0,0.4807692307692308,1.6826923076923077,0.4807692307692308,100.0,0.0,100.0,1.0,3.0,1.0,1.0
