"tick","SchadenprozGRsicht","SchaedenprozGR","SchaedenprozGRE","SchaedenprozST","SchaedenprozSTE","SchaedenprzSTsicht","Resistance","Behaviour","AnzahlFungizidanw"
1.0,0.0,75.76923076923077,0.0,9.182692307692308,9.182692307692308,9.182692307692308,1.0,2.0,0.0
2.0,0.0,75.76923076923077,0.0,9.182692307692308,9.182692307692308,9.182692307692308,1.0,2.0,0.0
3.0,0.0,75.76923076923077,0.0,9.182692307692308,9.182692307692308,9.182692307692308,1.0,2.0,0.0
4.0,0.0,75.76923076923077,0.0,9.182692307692308,9.182692307692308,9.182692307692308,1.0,2.0,0.0
5.0,0.0,75.76923076923077,0.0,9.182692307692308,9.182692307692308,9.182692307692308,1.0,2.0,0.0
6.0,0.0,75.76923076923077,0.0,9.182692307692308,9.182692307692308,9.182692307692308,1.0,2.0,0.0
7.0,0.0,75.76923076923077,0.0,9.182692307692308,9.182692307692308,9.182692307692308,1.0,2.0,0.0
8.0,0.0,75.76923076923077,0.0,9.182692307692308,9.182692307692308,9.182692307692308,1.0,2.0,0.0
9.0,0.0,75.76923076923077,0.0,9.182692307692308,9.182692307692308,9.182692307692308,1.0,2.0,0.0
10.0,0.0,75.76923076923077,0.0,9.182692307692308,9.182692307692308,9.182692307692308,1.0,2.0,0.0
11.0,0.0,75.76923076923077,0.0,9.182692307692308,9.182692307692308,9.182692307692308,1.0,2.0,0.0
12.0,0.0,75.76923076923077,0.0,9.182692307692308,9.182692307692308,9.182692307692308,1.0,2.0,0.0
13.0,0.0,75.76923076923077,0.0,9.182692307692308,9.182692307692308,9.182692307692308,1.0,2.0,0.0
14.0,0.0,75.76923076923077,0.0,9.182692307692308,9.182692307692308,9.182692307692308,1.0,2.0,0.0
15.0,0.0,75.76923076923077,0.0,9.182692307692308,9.182692307692308,9.182692307692308,1.0,2.0,0.0
16.0,0.0,75.76923076923077,0.0,9.182692307692308,9.182692307692308,9.182692307692308,1.0,2.0,0.0
17.0,0.0,75.76923076923077,0.0,9.182692307692308,9.182692307692308,9.182692307692308,1.0,2.0,0.0
18.0,0.0,75.76923076923077,0.0,9.182692307692308,9.182692307692308,9.182692307692308,1.0,2.0,0.0
19.0,0.0,75.76923076923077,0.0,9.182692307692308,9.182692307692308,9.182692307692308,1.0,2.0,0.0
20.0,0.0,75.76923076923077,0.0,9.182692307692308,9.182692307692308,9.182692307692308,1.0,2.0,0.0
21.0,0.0,75.76923076923077,0.0,9.182692307692308,9.182692307692308,9.182692307692308,1.0,2.0,0.0
22.0,0.0,75.76923076923077,0.0,9.182692307692308,9.182692307692308,9.182692307692308,1.0,2.0,0.0
23.0,0.0,75.76923076923077,0.0,9.182692307692308,9.182692307692308,9.182692307692308,1.0,2.0,0.0
24.0,0.0,75.76923076923077,0.0,9.182692307692308,9.182692307692308,9.182692307692308,1.0,2.0,0.0
25.0,30.91346153846154,75.76923076923077,30.91346153846154,9.182692307692308,9.182692307692308,9.182692307692308,1.0,2.0,0.0
26.0,30.91346153846154,75.76923076923077,30.91346153846154,9.182692307692308,9.182692307692308,9.182692307692308,1.0,2.0,0.0
27.0,52.21153846153847,75.76923076923077,52.21153846153847,9.182692307692308,9.182692307692308,9.182692307692308,1.0,2.0,0.0
28.0,52.21153846153847,75.76923076923077,52.21153846153847,9.182692307692308,9.182692307692308,9.182692307692308,1.0,2.0,0.0
29.0,65.76923076923077,75.76923076923077,65.76923076923077,9.182692307692308,9.182692307692308,9.182692307692308,1.0,2.0,0.0
30.0,65.76923076923077,75.76923076923077,65.76923076923077,9.182692307692308,9.182692307692308,9.182692307692308,1.0,2.0,0.0
31.0,75.76923076923077,75.76923076923077,75.76923076923077,9.182692307692308,9.182692307692308,9.182692307692308,1.0,2.0,0.0
32.0,75.76923076923077,75.76923076923077,75.76923076923077,9.182692307692308,9.182692307692308,9.182692307692308,1.0,2.0,0.0
33.0,75.76923076923077,95.67307692307693,75.76923076923077,9.182692307692308,9.182692307692308,9.182692307692308,1.0,2.0,0.0
34.0,75.76923076923077,95.67307692307693,75.76923076923077,9.182692307692308,9.182692307692308,9.182692307692308,1.0,2.0,0.0
35.0,75.76923076923077,95.67307692307693,75.76923076923077,9.182692307692308,9.182692307692308,9.182692307692308,1.0,2.0,0.0
36.0,75.76923076923077,99.08653846153847,75.76923076923077,9.182692307692308,9.182692307692308,9.182692307692308,1.0,2.0,0.0
37.0,75.76923076923077,99.75961538461539,75.76923076923077,9.182692307692308,9.182692307692308,9.182692307692308,1.0,2.0,0.0
38.0,75.76923076923077,99.75961538461539,75.76923076923077,9.182692307692308,9.182692307692308,9.182692307692308,1.0,2.0,0.0
39.0,75.76923076923077,99.85576923076923,75.76923076923077,9.182692307692308,9.182692307692308,9.182692307692308,1.0,2.0,0.0
40.0,75.76923076923077,99.85576923076923,75.76923076923077,9.182692307692308,9.182692307692308,9.182692307692308,1.0,2.0,0.0
41.0,75.76923076923077,99.85576923076923,75.76923076923077,9.182692307692308,9.182692307692308,9.182692307692308,1.0,2.0,0.0
42.0,75.76923076923077,99.85576923076923,75.76923076923077,9.182692307692308,9.182692307692308,9.182692307692308,1.0,2.0,0.0
43.0,75.76923076923077,99.85576923076923,75.76923076923077,9.182692307692308,9.182692307692308,9.182692307692308,1.0,2.0,0.0
44.0,75.76923076923077,99.85576923076923,75.76923076923077,9.182692307692308,9.182692307692308,9.182692307692308,1.0,2.0,0.0
45.0,75.76923076923077,99.85576923076923,75.76923076923077,9.182692307692308,9.182692307692308,9.182692307692308,1.0,2.0,0.0
46.0,75.76923076923077,99.85576923076923,75.76923076923077,9.182692307692308,9.182692307692308,9.182692307692308,1.0,2.0,0.0
47.0,75.76923076923077,99.85576923076923,75.76923076923077,9.182692307692308,9.182692307692308,9.182692307692308,1.0,2.0,0.0
48.0,75.76923076923077,99.85576923076923,75.76923076923077,9.182692307692308,9.182692307692308,9.182692307692308,1.0,2.0,0.0
49.0,75.76923076923077,99.85576923076923,75.76923076923077,9.182692307692308,9.182692307692308,9.182692307692308,1.0,2.0,0.0
50.0,75.76923076923077,99.85576923076923,75.76923076923077,9.182692307692308,9.182692307692308,9.182692307692308,1.0,2.0,0.0
51.0,83.75,99.85576923076923,83.75,9.182692307692308,9.182692307692308,9.182692307692308,1.0,2.0,0.0
52.0,83.75,99.85576923076923,83.75,9.182692307692308,9.182692307692308,9.182692307692308,1.0,2.0,0.0
53.0,89.47115384615385,99.85576923076923,89.47115384615385,9.182692307692308,9.182692307692308,9.182692307692308,1.0,2.0,0.0
54.0,92.78846153846155,100.0,92.78846153846155,50.52884615384615,9.182692307692308,9.182692307692308,1.0,2.0,0.0
55.0,95.67307692307693,100.0,95.67307692307693,57.25961538461538,9.182692307692308,9.182692307692308,1.0,2.0,0.0
56.0,96.73076923076923,100.0,96.73076923076923,57.25961538461538,9.182692307692308,9.182692307692308,1.0,2.0,0.0
57.0,98.46153846153847,100.0,95.09615384615384,57.25961538461538,3.4615384615384617,9.182692307692308,1.0,2.0,0.0
58.0,98.84615384615385,100.0,95.91346153846155,57.25961538461538,3.4615384615384617,9.182692307692308,1.0,2.0,0.0
59.0,98.75,100.0,96.77884615384616,57.25961538461538,3.4615384615384617,9.182692307692308,1.0,2.0,0.0
60.0,99.32692307692308,100.0,93.3173076923077,57.25961538461538,0.0,9.182692307692308,1.0,2.0,1.0
61.0,99.66346153846153,99.95192307692308,95.625,57.25961538461538,0.0,9.182692307692308,1.0,2.0,1.0
62.0,99.66346153846153,99.95192307692308,95.625,57.25961538461538,0.0,9.182692307692308,1.0,2.0,1.0
63.0,99.66346153846153,99.95192307692308,96.29807692307692,57.25961538461538,0.0,9.182692307692308,1.0,2.0,1.0
64.0,99.66346153846153,99.95192307692308,96.29807692307692,57.25961538461538,0.0,9.182692307692308,1.0,2.0,1.0
65.0,99.66346153846153,99.95192307692308,96.29807692307692,57.25961538461538,0.0,9.182692307692308,1.0,2.0,1.0
66.0,99.66346153846153,99.95192307692308,96.29807692307692,57.25961538461538,0.0,9.182692307692308,1.0,2.0,1.0
67.0,99.66346153846153,99.95192307692308,96.29807692307692,57.25961538461538,0.0,9.182692307692308,1.0,2.0,1.0
68.0,99.66346153846153,99.95192307692308,96.29807692307692,57.25961538461538,0.0,9.182692307692308,1.0,2.0,1.0
69.0,99.66346153846153,99.95192307692308,96.29807692307692,57.25961538461538,0.0,9.182692307692308,1.0,2.0,1.0
70.0,99.66346153846153,99.95192307692308,96.29807692307692,57.25961538461538,0.0,9.182692307692308,1.0,2.0,1.0
71.0,99.66346153846153,99.95192307692308,96.29807692307692,57.25961538461538,0.04807692307692308,9.230769230769232,1.0,2.0,1.0
72.0,99.66346153846153,99.95192307692308,96.29807692307692,57.25961538461538,0.33653846153846156,9.663461538461538,1.0,2.0,1.0
73.0,99.8076923076923,99.95192307692308,97.35576923076923,57.25961538461538,0.9615384615384616,10.913461538461538,1.0,2.0,1.0
74.0,99.90384615384616,99.95192307692308,97.98076923076923,57.25961538461538,2.980769230769231,14.182692307692307,1.0,2.0,1.0
75.0,99.90384615384616,99.95192307692308,98.41346153846153,57.25961538461538,6.394230769230768,20.192307692307693,1.0,2.0,1.0
76.0,99.95192307692308,99.95192307692308,98.60576923076924,57.25961538461538,10.384615384615385,26.682692307692307,1.0,2.0,1.0
77.0,99.95192307692308,99.95192307692308,98.60576923076924,57.25961538461538,14.51923076923077,33.79807692307693,1.0,2.0,1.0
78.0,99.95192307692308,99.95192307692308,91.0576923076923,57.25961538461538,9.85576923076923,40.52884615384615,1.0,2.0,1.0
79.0,99.95192307692308,99.95192307692308,91.0576923076923,57.25961538461538,12.067307692307692,45.19230769230769,1.0,2.0,1.0
