"tick","GRCount","STCount"
1.0,3000,400
2.0,3000,400
3.0,3000,400
4.0,3000,400
5.0,3000,400
6.0,3000,400
7.0,3000,400
8.0,3000,400
9.0,3000,400
10.0,3000,400
11.0,3000,400
12.0,3000,400
13.0,3000,400
14.0,3000,400
15.0,3000,400
16.0,3000,400
17.0,3000,400
18.0,3000,400
19.0,3000,400
20.0,3000,400
21.0,3000,400
22.0,3000,400
23.0,3000,400
24.0,3000,400
25.0,3000,400
26.0,3000,400
27.0,3000,400
28.0,3000,400
29.0,3000,400
30.0,3000,400
31.0,3000,400
32.0,6994,400
33.0,6994,400
34.0,6994,400
35.0,11030,400
36.0,15048,400
37.0,15048,400
38.0,19022,400
39.0,19022,400
40.0,19022,400
41.0,19022,400
42.0,19022,400
43.0,19022,400
44.0,19022,400
45.0,19022,400
46.0,19022,400
47.0,19022,400
48.0,19022,400
49.0,19022,400
50.0,19022,400
51.0,19022,400
52.0,19022,400
53.0,25774,3144
54.0,31711,3970
55.0,30997,3970
56.0,30997,3970
57.0,30279,3970
58.0,30279,3970
59.0,29477,3970
60.0,29477,3970
61.0,16022,3970
62.0,16022,3970
63.0,16022,3970
64.0,16022,3970
65.0,16022,3970
66.0,16022,3970
67.0,16022,3970
68.0,16022,3970
69.0,16022,3970
70.0,16022,3970
71.0,16022,3970
72.0,16022,3970
73.0,16022,3970
74.0,16022,3970
75.0,16022,3970
76.0,16022,3970
77.0,16022,3970
78.0,16022,3970
79.0,16022,3970
80.0,16022,3970
81.0,14994,3970
82.0,14994,3970
83.0,13972,3970
84.0,9729,3970
85.0,8234,3970
86.0,7461,3970
87.0,5273,3970
88.0,4476,3970
89.0,2971,3970
90.0,2257,3970
91.0,1776,3970
92.0,1776,3970
93.0,1016,3970
94.0,1016,3970
95.0,1016,3970
96.0,1016,3970
97.0,1016,3970
98.0,1016,3970
99.0,1016,3970
100.0,1016,29770
101.0,1016,29770
102.0,1016,29770
103.0,1016,29770
104.0,1016,29770
105.0,1016,29770
106.0,1016,29770
107.0,1016,29770
108.0,1016,29770
109.0,1016,29770
110.0,1016,29770
111.0,2397,29770
112.0,2397,29770
113.0,3736,31383
114.0,3736,33042
115.0,5083,33042
116.0,6459,34640
117.0,6259,34640
118.0,6259,34640
119.0,6259,34640
120.0,6259,34640
121.0,6259,34640
122.0,6259,34640
123.0,6259,34640
124.0,6259,34640
125.0,6259,34640
126.0,6259,34640
127.0,6259,34640
128.0,6259,34640
129.0,6259,34640
130.0,6259,34640
131.0,6259,34640
132.0,6259,34640
133.0,6259,34640
134.0,6259,34640
135.0,6259,34640
136.0,6259,34640
137.0,6259,34640
138.0,6259,34640
139.0,6259,34640
140.0,6259,34640
141.0,6259,34640
142.0,6259,34640
143.0,6259,34640
144.0,6259,34640
145.0,6259,34640
146.0,6259,34640
147.0,6259,34640
148.0,6259,34640
149.0,6259,34640
150.0,6259,34640
151.0,6259,34640
152.0,6259,34640
153.0,6259,34640
154.0,6259,34640
155.0,6259,34640
156.0,6259,34640
157.0,6259,34640
158.0,6259,34640
159.0,6259,34640
160.0,6259,34640
161.0,6259,34640
162.0,6259,34640
163.0,6259,34640
164.0,6259,34640
165.0,6259,34640
166.0,6259,34640
