"tick","GRCount","STCount"
1.0,90,120
2.0,90,120
3.0,90,120
4.0,90,120
5.0,90,120
6.0,90,120
7.0,90,120
8.0,90,120
9.0,90,120
10.0,90,120
11.0,90,120
12.0,90,120
13.0,90,120
14.0,90,120
15.0,90,120
16.0,90,120
17.0,90,120
18.0,90,120
19.0,90,120
20.0,90,120
21.0,90,120
22.0,90,120
23.0,90,120
24.0,90,120
25.0,90,120
26.0,90,120
27.0,90,120
28.0,90,120
29.0,90,120
30.0,90,120
31.0,90,120
32.0,90,120
33.0,90,120
34.0,90,120
35.0,123,120
36.0,157,120
37.0,157,120
38.0,188,120
39.0,188,120
40.0,188,120
41.0,188,120
42.0,188,120
43.0,188,120
44.0,188,120
45.0,188,120
46.0,188,120
47.0,188,120
48.0,188,120
49.0,188,120
50.0,188,120
51.0,188,120
52.0,188,120
53.0,224,120
54.0,266,344
55.0,247,344
56.0,247,344
57.0,224,344
58.0,224,344
59.0,205,344
60.0,205,344
61.0,176,344
62.0,176,344
63.0,176,344
64.0,176,344
65.0,176,344
66.0,176,344
67.0,176,344
68.0,176,344
69.0,176,344
70.0,176,344
71.0,220,344
72.0,220,344
73.0,220,344
74.0,220,344
75.0,220,344
76.0,220,344
77.0,220,344
78.0,220,344
79.0,220,344
80.0,220,344
81.0,220,344
82.0,220,344
83.0,220,344
84.0,166,344
85.0,159,344
86.0,152,344
87.0,144,344
88.0,137,344
89.0,122,344
90.0,114,344
91.0,105,344
92.0,105,344
93.0,98,344
94.0,98,344
95.0,69,344
96.0,69,344
97.0,92,344
98.0,92,344
99.0,92,344
100.0,125,344
101.0,129,344
102.0,129,344
103.0,127,344
104.0,121,344
105.0,116,344
106.0,110,344
107.0,107,344
108.0,107,344
109.0,107,344
110.0,107,344
111.0,119,344
112.0,129,344
113.0,129,344
114.0,135,344
115.0,135,344
116.0,157,344
117.0,142,344
118.0,142,344
119.0,142,344
120.0,142,344
121.0,142,344
122.0,142,344
123.0,142,344
124.0,142,344
125.0,142,344
126.0,142,344
127.0,142,344
128.0,142,344
129.0,142,344
130.0,142,344
131.0,142,344
132.0,142,344
133.0,142,344
134.0,142,344
135.0,142,344
136.0,142,344
137.0,142,344
138.0,142,344
139.0,142,344
140.0,142,344
141.0,142,344
142.0,142,344
143.0,142,344
144.0,142,344
145.0,142,344
146.0,142,344
147.0,142,344
148.0,142,344
149.0,142,344
150.0,142,344
151.0,142,344
152.0,142,344
153.0,142,344
154.0,142,344
155.0,142,344
156.0,142,344
157.0,142,344
158.0,142,344
159.0,142,344
160.0,142,344
161.0,142,344
162.0,142,344
163.0,142,344
164.0,142,344
165.0,142,344
166.0,142,344
