"tick","Ertrag","befallGR","befallGRsicht","befallGRertrag","befallST","befallSTsicht","befallSTertrag","ResistenzPflanze","behaviour"
1.0,5150000.0,3.6893203883495143,0.0,0.0,22.330097087378643,0.0,0.0,3.0,0.0
2.0,5150000.0,9.320388349514563,0.0,0.0,46.79611650485437,0.0,0.0,3.0,0.0
3.0,5150000.0,11.262135922330096,0.0,0.0,51.067961165048544,0.0,0.0,3.0,0.0
4.0,5150000.0,12.427184466019417,0.0,0.0,52.81553398058253,0.0,0.0,3.0,0.0
5.0,5150000.0,12.815533980582524,0.0,0.0,54.1747572815534,0.0,0.0,3.0,0.0
6.0,5150000.0,13.009708737864079,0.0,0.0,54.5631067961165,0.0,0.0,3.0,0.0
7.0,5150000.0,13.203883495145632,0.0,0.0,55.14563106796116,0.0,0.0,3.0,0.0
8.0,5150000.0,13.398058252427184,0.0,0.0,55.533980582524265,0.0,0.0,3.0,0.0
9.0,5150000.0,13.592233009708737,0.0,0.0,55.533980582524265,0.0,0.0,3.0,0.0
10.0,5150000.0,13.592233009708737,0.0,0.0,55.533980582524265,0.0,0.0,3.0,0.0
11.0,5150000.0,13.592233009708737,0.0,0.0,55.533980582524265,0.0,0.0,3.0,0.0
12.0,5150000.0,13.592233009708737,0.0,0.0,55.533980582524265,0.0,0.0,3.0,0.0
13.0,5150000.0,13.592233009708737,0.0,0.0,55.72815533980583,0.0,0.0,3.0,0.0
14.0,5150000.0,13.592233009708737,0.0,0.0,55.72815533980583,0.0,0.0,3.0,0.0
15.0,5150000.0,13.592233009708737,0.0,0.0,55.72815533980583,0.0,0.0,3.0,0.0
16.0,5150000.0,13.592233009708737,0.0,0.0,55.72815533980583,0.0,0.0,3.0,0.0
17.0,5150000.0,13.592233009708737,0.0,0.0,55.72815533980583,0.0,0.0,3.0,0.0
18.0,5150000.0,13.592233009708737,0.0,0.0,55.72815533980583,0.0,0.0,3.0,0.0
19.0,5150000.0,13.592233009708737,0.0,0.0,55.72815533980583,0.0,0.0,3.0,0.0
20.0,5150000.0,13.592233009708737,0.0,0.0,55.72815533980583,0.0,0.0,3.0,0.0
21.0,5150000.0,13.592233009708737,0.0,0.0,55.72815533980583,0.0,0.0,3.0,0.0
22.0,5150000.0,13.592233009708737,0.0,0.0,55.72815533980583,0.0,0.0,3.0,0.0
23.0,5150000.0,13.592233009708737,0.0,0.0,55.72815533980583,0.0,0.0,3.0,0.0
24.0,5150000.0,13.592233009708737,0.0,0.0,55.72815533980583,0.0,0.0,3.0,0.0
25.0,5150000.0,13.592233009708737,2.1359223300970873,2.1359223300970873,55.72815533980583,0.0,0.0,3.0,0.0
26.0,5150000.0,13.592233009708737,4.077669902912621,4.077669902912621,55.72815533980583,0.0,0.0,3.0,0.0
27.0,5150000.0,13.592233009708737,4.271844660194175,4.271844660194175,55.72815533980583,0.0,0.0,3.0,0.0
28.0,5150000.0,13.592233009708737,6.601941747572816,6.601941747572816,55.72815533980583,0.0,0.0,3.0,0.0
29.0,5150000.0,13.592233009708737,6.601941747572816,6.601941747572816,55.72815533980583,0.0,0.0,3.0,0.0
30.0,5150000.0,14.757281553398057,9.12621359223301,9.12621359223301,55.72815533980583,0.0,0.0,3.0,0.0
31.0,5150000.0,14.757281553398057,9.320388349514563,9.320388349514563,55.72815533980583,0.0,0.0,3.0,0.0
32.0,5150000.0,14.757281553398057,9.12621359223301,9.12621359223301,55.72815533980583,0.0,0.0,3.0,0.0
33.0,5150000.0,14.757281553398057,9.12621359223301,9.12621359223301,55.72815533980583,43.689320388349515,43.689320388349515,3.0,0.0
34.0,5150000.0,14.757281553398057,9.320388349514563,9.320388349514563,55.72815533980583,48.932038834951456,48.932038834951456,3.0,0.0
35.0,5150000.0,14.757281553398057,8.737864077669903,8.737864077669903,55.72815533980583,51.262135922330096,51.262135922330096,3.0,0.0
36.0,5150000.0,16.50485436893204,8.932038834951456,8.932038834951456,55.72815533980583,53.786407766990294,53.786407766990294,3.0,0.0
37.0,5150000.0,17.0873786407767,8.737864077669903,8.737864077669903,55.72815533980583,54.1747572815534,54.1747572815534,3.0,0.0
38.0,5150000.0,17.281553398058254,8.932038834951456,8.932038834951456,55.72815533980583,54.95145631067962,54.95145631067962,3.0,0.0
39.0,5150000.0,19.611650485436893,8.932038834951456,8.932038834951456,55.72815533980583,55.14563106796116,55.14563106796116,3.0,0.0
40.0,5150000.0,20.0,8.932038834951456,8.932038834951456,55.72815533980583,55.14563106796116,55.14563106796116,3.0,0.0
41.0,5150000.0,20.19417475728155,9.12621359223301,9.12621359223301,55.72815533980583,55.14563106796116,55.14563106796116,3.0,0.0
42.0,5150000.0,20.19417475728155,8.932038834951456,8.932038834951456,55.72815533980583,55.72815533980583,55.72815533980583,3.0,0.0
43.0,5150000.0,20.19417475728155,8.932038834951456,8.932038834951456,55.72815533980583,55.72815533980583,55.72815533980583,3.0,0.0
44.0,5150000.0,20.388349514563107,8.932038834951456,8.932038834951456,55.72815533980583,55.72815533980583,55.72815533980583,3.0,0.0
45.0,5150000.0,20.388349514563107,9.12621359223301,9.12621359223301,55.72815533980583,55.72815533980583,55.72815533980583,3.0,0.0
46.0,5150000.0,20.388349514563107,9.12621359223301,9.12621359223301,57.86407766990291,55.72815533980583,55.72815533980583,3.0,0.0
47.0,5150000.0,20.388349514563107,10.29126213592233,10.29126213592233,57.86407766990291,55.72815533980583,55.72815533980583,3.0,0.0
48.0,5150000.0,20.58252427184466,10.097087378640776,10.097087378640776,57.86407766990291,55.72815533980583,55.72815533980583,3.0,0.0
49.0,5150000.0,21.74757281553398,10.485436893203884,10.485436893203884,57.86407766990291,55.72815533980583,55.72815533980583,3.0,0.0
50.0,5150000.0,22.9126213592233,10.097087378640776,10.097087378640776,57.86407766990291,55.72815533980583,55.72815533980583,3.0,0.0
51.0,5150000.0,22.9126213592233,10.29126213592233,10.29126213592233,57.86407766990291,55.72815533980583,55.72815533980583,3.0,0.0
52.0,5150000.0,23.106796116504853,10.679611650485436,10.679611650485436,57.86407766990291,55.72815533980583,55.72815533980583,3.0,0.0
53.0,5150000.0,25.24271844660194,10.097087378640776,10.097087378640776,57.86407766990291,55.72815533980583,55.72815533980583,3.0,0.0
54.0,5150000.0,26.407766990291265,10.485436893203884,10.485436893203884,57.86407766990291,55.72815533980583,55.72815533980583,3.0,0.0
55.0,5150000.0,26.601941747572816,10.485436893203884,10.485436893203884,57.86407766990291,55.72815533980583,55.72815533980583,3.0,0.0
56.0,5150000.0,27.766990291262132,11.067961165048544,11.067961165048544,57.86407766990291,55.72815533980583,55.72815533980583,3.0,0.0
57.0,5145974.7700000005,27.766990291262132,10.87378640776699,10.87378640776699,57.86407766990291,55.72815533980583,55.72815533980583,3.0,0.0
58.0,5141872.719999985,27.766990291262132,11.650485436893204,11.650485436893204,57.86407766990291,55.72815533980583,55.72815533980583,3.0,0.0
59.0,5137693.849999999,27.766990291262132,11.067961165048544,11.067961165048544,57.86407766990291,55.72815533980583,55.72815533980583,3.0,0.0
60.0,5134785.500000005,27.96116504854369,12.815533980582524,8.155339805825243,57.86407766990291,55.72815533980583,43.49514563106796,3.0,0.0
61.0,5131822.18,28.7378640776699,13.009708737864079,8.349514563106796,57.86407766990291,55.72815533980583,43.49514563106796,3.0,0.0
62.0,5128805.959999998,28.7378640776699,13.398058252427184,8.737864077669903,57.86407766990291,55.72815533980583,43.49514563106796,3.0,0.0
63.0,5125735.459999997,29.514563106796114,13.592233009708737,8.932038834951456,57.86407766990291,55.72815533980583,43.49514563106796,3.0,0.0
64.0,5122612.060000001,29.514563106796114,13.203883495145632,8.932038834951456,57.86407766990291,55.72815533980583,43.49514563106796,3.0,0.0
65.0,5119435.760000002,29.514563106796114,13.203883495145632,9.12621359223301,57.86407766990291,55.72815533980583,43.49514563106796,3.0,0.0
66.0,5116206.559999999,29.514563106796114,14.563106796116504,9.70873786407767,57.86407766990291,55.72815533980583,43.49514563106796,3.0,0.0
67.0,5112924.46,29.514563106796114,14.563106796116504,9.902912621359224,57.86407766990291,55.72815533980583,43.49514563106796,3.0,0.0
68.0,5109589.460000002,29.514563106796114,14.174757281553399,9.902912621359224,57.86407766990291,55.72815533980583,43.49514563106796,3.0,0.0
69.0,5106201.560000001,29.514563106796114,14.36893203883495,9.902912621359224,57.86407766990291,55.72815533980583,43.49514563106796,3.0,0.0
70.0,5102757.080000001,31.844660194174757,13.980582524271846,9.902912621359224,57.86407766990291,55.72815533980583,43.49514563106796,3.0,0.0
71.0,5099251.650000001,32.038834951456316,14.757281553398057,10.485436893203884,60.58252427184466,55.72815533980583,43.49514563106796,3.0,0.0
72.0,5095680.439999997,35.33980582524272,15.53398058252427,10.679611650485436,60.58252427184466,55.72815533980583,43.49514563106796,3.0,0.0
73.0,5092041.609999993,36.116504854368934,15.145631067961165,10.87378640776699,62.13592233009708,55.72815533980583,43.49514563106796,3.0,0.0
74.0,5088335.160000002,36.699029126213595,16.893203883495143,12.233009708737864,62.13592233009708,57.86407766990291,46.019417475728154,3.0,0.0
75.0,5084561.090000005,37.0873786407767,17.864077669902912,12.62135922330097,62.13592233009708,57.86407766990291,46.213592233009706,3.0,0.0
76.0,5080719.399999996,37.0873786407767,18.446601941747574,13.398058252427184,62.13592233009708,57.86407766990291,46.213592233009706,3.0,0.0
77.0,5076810.089999997,37.0873786407767,18.446601941747574,13.398058252427184,62.13592233009708,57.86407766990291,46.213592233009706,3.0,0.0
78.0,5074760.559999998,37.0873786407767,19.02912621359223,6.796116504854369,62.13592233009708,57.86407766990291,29.126213592233007,3.0,0.0
79.0,5072674.689999996,37.0873786407767,20.388349514563107,7.766990291262135,62.13592233009708,57.86407766990291,29.126213592233007,3.0,0.0
80.0,5070547.879999995,40.19417475728155,20.388349514563107,7.961165048543689,62.13592233009708,57.86407766990291,29.126213592233007,3.0,0.0
81.0,5068382.659999997,41.74757281553398,20.97087378640777,8.349514563106796,62.13592233009708,57.86407766990291,29.126213592233007,3.0,0.0
82.0,5066174.429999998,41.94174757281554,21.16504854368932,8.349514563106796,64.27184466019418,57.86407766990291,29.126213592233007,3.0,0.0
83.0,5063923.1899999995,42.52427184466019,21.553398058252426,8.54368932038835,64.46601941747574,57.86407766990291,29.126213592233007,3.0,0.0
84.0,5063816.689999999,42.52427184466019,22.52427184466019,1.7475728155339807,64.46601941747574,57.86407766990291,0.0,3.0,0.0
85.0,5063698.789999997,42.71844660194174,22.9126213592233,1.7475728155339807,64.46601941747574,57.86407766990291,0.0,3.0,0.0
86.0,5063569.4899999965,42.71844660194174,23.689320388349515,1.7475728155339807,64.66019417475728,57.86407766990291,0.0,3.0,0.0
87.0,5063428.789999998,42.71844660194174,19.41747572815534,2.3300970873786406,64.66019417475728,57.86407766990291,0.0,3.0,0.0
88.0,5063276.689999999,42.71844660194174,21.35922330097087,3.1067961165048543,64.66019417475728,60.58252427184466,2.524271844660194,3.0,0.0
89.0,5063113.189999999,42.71844660194174,22.135922330097088,3.300970873786408,64.66019417475728,61.94174757281553,4.854368932038835,3.0,0.0
90.0,5062938.289999995,42.71844660194174,23.106796116504853,3.4951456310679614,64.66019417475728,61.94174757281553,5.242718446601942,3.0,0.0
91.0,5062751.989999997,42.71844660194174,23.106796116504853,3.4951456310679614,64.66019417475728,61.94174757281553,5.242718446601942,3.0,0.0
92.0,5062554.289999997,42.71844660194174,22.52427184466019,3.4951456310679614,64.66019417475728,61.94174757281553,5.436893203883495,3.0,0.0
93.0,5062345.1899999995,42.71844660194174,23.689320388349515,3.6893203883495143,64.66019417475728,61.94174757281553,5.436893203883495,3.0,0.0
94.0,5062124.6899999995,42.71844660194174,24.466019417475728,3.8834951456310676,64.66019417475728,61.94174757281553,5.436893203883495,3.0,0.0
95.0,5061892.789999998,42.71844660194174,24.271844660194176,3.8834951456310676,64.66019417475728,64.27184466019418,8.737864077669903,3.0,0.0
96.0,5061649.489999997,42.71844660194174,25.04854368932039,4.660194174757281,64.66019417475728,64.66019417475728,9.514563106796116,3.0,0.0
97.0,5061394.79,42.71844660194174,24.854368932038835,4.660194174757281,64.66019417475728,64.66019417475728,10.097087378640776,3.0,0.0
98.0,5061128.689999998,42.71844660194174,18.83495145631068,6.601941747572816,64.66019417475728,64.66019417475728,10.097087378640776,3.0,0.0
99.0,5060851.19,42.71844660194174,19.02912621359223,6.796116504854369,64.66019417475728,64.66019417475728,10.097087378640776,3.0,0.0
100.0,5060562.289999996,42.71844660194174,18.640776699029125,6.796116504854369,64.66019417475728,64.66019417475728,10.097087378640776,3.0,0.0
101.0,5060261.989999997,42.71844660194174,19.223300970873787,6.796116504854369,64.66019417475728,64.66019417475728,10.097087378640776,3.0,0.0
102.0,5059941.801999996,45.04854368932038,19.41747572815534,6.796116504854369,64.66019417475728,64.66019417475728,10.097087378640776,3.0,0.0
103.0,5059607.469999997,46.213592233009706,18.640776699029125,6.796116504854369,64.66019417475728,64.66019417475728,10.097087378640776,3.0,0.0
104.0,5059261.738000002,46.990291262135926,6.796116504854369,6.796116504854369,64.66019417475728,64.66019417475728,10.097087378640776,3.0,0.0
105.0,5058878.959000001,48.349514563106794,6.796116504854369,6.796116504854369,69.12621359223301,64.66019417475728,10.097087378640776,3.0,0.0
106.0,5058462.1769999955,49.320388349514566,6.796116504854369,6.796116504854369,69.70873786407768,64.66019417475728,10.097087378640776,3.0,0.0
107.0,5058013.213999998,49.320388349514566,6.796116504854369,6.796116504854369,69.90291262135922,64.66019417475728,10.097087378640776,3.0,0.0
108.0,5057532.069999997,49.51456310679612,6.796116504854369,6.796116504854369,69.90291262135922,64.66019417475728,10.29126213592233,3.0,0.0
