"tick","Ertrag","befallGR","befallGRsicht","befallGRertrag","befallST","befallSTsicht","befallSTertrag","ResistenzPflanze","behaviour"
1.0,5150000.0,3.4951456310679614,0.0,0.0,31.2621359223301,0.0,0.0,1.0,2.0
2.0,5150000.0,9.514563106796116,0.0,0.0,61.94174757281553,0.0,0.0,1.0,2.0
3.0,5150000.0,10.87378640776699,0.0,0.0,65.24271844660194,0.0,0.0,1.0,2.0
4.0,5150000.0,11.067961165048544,0.0,0.0,67.57281553398057,0.0,0.0,1.0,2.0
5.0,5150000.0,11.844660194174757,0.0,0.0,68.3495145631068,0.0,0.0,1.0,2.0
6.0,5150000.0,11.844660194174757,0.0,0.0,68.93203883495146,0.0,0.0,1.0,2.0
7.0,5150000.0,12.03883495145631,0.0,0.0,69.32038834951456,0.0,0.0,1.0,2.0
8.0,5150000.0,12.03883495145631,0.0,0.0,69.32038834951456,0.0,0.0,1.0,2.0
9.0,5150000.0,12.03883495145631,0.0,0.0,69.51456310679612,0.0,0.0,1.0,2.0
10.0,5150000.0,12.233009708737864,0.0,0.0,69.51456310679612,0.0,0.0,1.0,2.0
11.0,5150000.0,12.233009708737864,0.0,0.0,69.70873786407768,0.0,0.0,1.0,2.0
12.0,5150000.0,12.233009708737864,0.0,0.0,69.70873786407768,0.0,0.0,1.0,2.0
13.0,5150000.0,12.233009708737864,0.0,0.0,69.70873786407768,0.0,0.0,1.0,2.0
14.0,5150000.0,12.233009708737864,0.0,0.0,69.70873786407768,0.0,0.0,1.0,2.0
15.0,5150000.0,12.233009708737864,0.0,0.0,69.70873786407768,0.0,0.0,1.0,2.0
16.0,5150000.0,12.233009708737864,0.0,0.0,69.70873786407768,0.0,0.0,1.0,2.0
17.0,5150000.0,12.233009708737864,0.0,0.0,69.70873786407768,0.0,0.0,1.0,2.0
18.0,5150000.0,12.233009708737864,0.0,0.0,69.70873786407768,0.0,0.0,1.0,2.0
19.0,5150000.0,12.233009708737864,0.0,0.0,69.70873786407768,0.0,0.0,1.0,2.0
20.0,5150000.0,12.233009708737864,0.0,0.0,69.70873786407768,0.0,0.0,1.0,2.0
21.0,5150000.0,12.233009708737864,0.0,0.0,69.70873786407768,0.0,0.0,1.0,2.0
22.0,5150000.0,12.233009708737864,0.0,0.0,69.70873786407768,0.0,0.0,1.0,2.0
23.0,5150000.0,12.233009708737864,0.0,0.0,69.70873786407768,0.0,0.0,1.0,2.0
24.0,5150000.0,12.233009708737864,0.0,0.0,69.70873786407768,0.0,0.0,1.0,2.0
25.0,5150000.0,12.233009708737864,0.0,0.0,69.70873786407768,0.0,0.0,1.0,2.0
26.0,5150000.0,12.233009708737864,2.912621359223301,2.912621359223301,69.70873786407768,0.0,0.0,1.0,2.0
27.0,5150000.0,12.233009708737864,4.660194174757281,4.660194174757281,69.70873786407768,0.0,0.0,1.0,2.0
28.0,5150000.0,14.757281553398057,4.660194174757281,4.660194174757281,69.70873786407768,0.0,0.0,1.0,2.0
29.0,5150000.0,15.339805825242719,6.601941747572816,6.601941747572816,69.70873786407768,0.0,0.0,1.0,2.0
30.0,5150000.0,22.135922330097088,6.601941747572816,6.601941747572816,69.70873786407768,0.0,0.0,1.0,2.0
31.0,5150000.0,22.9126213592233,9.514563106796116,9.514563106796116,69.70873786407768,60.58252427184466,60.58252427184466,1.0,2.0
32.0,5150000.0,23.495145631067963,9.70873786407767,9.70873786407767,69.70873786407768,65.24271844660194,65.24271844660194,1.0,2.0
33.0,5150000.0,23.495145631067963,9.70873786407767,9.70873786407767,69.70873786407768,67.18446601941747,67.18446601941747,1.0,2.0
34.0,5150000.0,24.07766990291262,9.70873786407767,9.70873786407767,69.70873786407768,68.54368932038835,68.54368932038835,1.0,2.0
35.0,5150000.0,24.271844660194176,9.70873786407767,9.70873786407767,69.70873786407768,69.12621359223301,69.12621359223301,1.0,2.0
36.0,5150000.0,43.689320388349515,9.70873786407767,9.70873786407767,69.70873786407768,69.32038834951456,69.32038834951456,1.0,2.0
37.0,5150000.0,46.990291262135926,9.70873786407767,9.70873786407767,69.70873786407768,69.70873786407768,69.70873786407768,1.0,2.0
38.0,5150000.0,47.96116504854369,9.902912621359224,9.902912621359224,69.70873786407768,69.70873786407768,69.70873786407768,1.0,2.0
39.0,5150000.0,62.13592233009708,9.70873786407767,9.70873786407767,69.70873786407768,69.70873786407768,69.70873786407768,1.0,2.0
40.0,5150000.0,62.71844660194175,9.70873786407767,9.70873786407767,69.70873786407768,69.70873786407768,69.70873786407768,1.0,2.0
41.0,5150000.0,63.49514563106796,9.514563106796116,9.514563106796116,69.70873786407768,69.70873786407768,69.70873786407768,1.0,2.0
42.0,5150000.0,63.689320388349515,9.514563106796116,9.514563106796116,69.70873786407768,69.70873786407768,69.70873786407768,1.0,2.0
43.0,5150000.0,63.883495145631066,9.70873786407767,9.70873786407767,69.70873786407768,69.70873786407768,69.70873786407768,1.0,2.0
44.0,5150000.0,63.883495145631066,9.902912621359224,9.902912621359224,69.70873786407768,69.70873786407768,69.70873786407768,1.0,2.0
45.0,5150000.0,63.883495145631066,12.233009708737864,12.233009708737864,69.70873786407768,69.70873786407768,69.70873786407768,1.0,2.0
46.0,5150000.0,63.883495145631066,17.281553398058254,17.281553398058254,100.0,69.70873786407768,69.70873786407768,1.0,2.0
47.0,5150000.0,63.883495145631066,19.611650485436893,19.611650485436893,100.0,69.70873786407768,69.70873786407768,1.0,2.0
48.0,5150000.0,63.883495145631066,19.223300970873787,19.223300970873787,100.0,69.70873786407768,69.70873786407768,1.0,2.0
49.0,5150000.0,77.08737864077669,19.80582524271845,19.80582524271845,100.0,69.70873786407768,69.70873786407768,1.0,2.0
50.0,5150000.0,82.52427184466019,19.611650485436893,19.611650485436893,100.0,69.70873786407768,69.70873786407768,1.0,2.0
51.0,5150000.0,82.91262135922331,19.611650485436893,19.611650485436893,100.0,69.70873786407768,69.70873786407768,1.0,2.0
52.0,5150000.0,83.30097087378641,19.80582524271845,19.80582524271845,100.0,69.70873786407768,69.70873786407768,1.0,2.0
53.0,5150000.0,90.67961165048544,19.80582524271845,19.80582524271845,100.0,69.70873786407768,69.70873786407768,1.0,2.0
54.0,5150000.0,92.81553398058252,26.019417475728158,26.019417475728158,100.0,69.70873786407768,69.70873786407768,1.0,2.0
55.0,5150000.0,93.00970873786409,26.21359223300971,26.21359223300971,100.0,69.70873786407768,69.70873786407768,1.0,2.0
56.0,5150000.0,93.20388349514563,29.514563106796114,29.514563106796114,100.0,69.70873786407768,69.70873786407768,1.0,2.0
57.0,5134910.850000001,93.59223300970874,29.708737864077673,29.708737864077673,100.0,69.70873786407768,69.70873786407768,1.0,2.0
58.0,5119015.089999997,93.59223300970874,34.368932038834956,34.368932038834956,100.0,69.70873786407768,69.70873786407768,1.0,2.0
