"tick","GRCount","STCount"
1.0,3000,400
2.0,3000,400
3.0,3000,400
4.0,3000,400
5.0,3000,400
6.0,3000,400
7.0,3000,400
8.0,3000,400
9.0,3000,400
10.0,3000,400
11.0,3000,400
12.0,3000,400
13.0,3000,400
14.0,3000,400
15.0,3000,400
16.0,3000,400
17.0,3000,400
18.0,3000,400
19.0,3000,400
20.0,3000,400
21.0,3000,400
22.0,3000,400
23.0,3000,400
24.0,3000,400
25.0,3000,400
26.0,3000,400
27.0,3000,400
28.0,3000,400
29.0,3000,400
30.0,3000,400
31.0,3000,400
32.0,6994,400
33.0,6994,400
34.0,6994,400
35.0,11006,400
36.0,15014,400
37.0,15014,400
38.0,19008,400
39.0,19008,400
40.0,19008,400
41.0,19008,400
42.0,19008,400
43.0,19008,400
44.0,19008,400
45.0,19008,400
46.0,19008,400
47.0,19008,400
48.0,19008,400
49.0,19008,400
50.0,19008,400
51.0,19008,400
52.0,19008,400
53.0,25718,3109
54.0,31676,3939
55.0,30923,3939
56.0,30923,3939
57.0,30181,3939
58.0,30181,3939
59.0,29470,3939
60.0,29470,3939
61.0,28676,3939
62.0,28676,3939
63.0,28676,3939
64.0,28676,3939
65.0,28676,3939
66.0,28676,3939
67.0,28676,3939
68.0,28676,3939
69.0,28676,3939
70.0,28676,3939
71.0,39229,3939
72.0,39229,3939
73.0,39229,3939
74.0,39229,3939
75.0,39229,3939
76.0,39229,3939
77.0,39229,3939
78.0,39229,3939
79.0,39229,3939
80.0,39229,3939
81.0,38222,3939
82.0,38222,3939
83.0,37248,3939
84.0,29860,3939
85.0,28326,3939
86.0,27565,3939
87.0,25341,3939
88.0,24622,3939
89.0,23101,3939
90.0,22324,3939
91.0,48769,3939
92.0,48769,3939
93.0,48008,3939
94.0,48008,3939
95.0,42122,3939
96.0,42122,3939
97.0,42122,3939
98.0,42122,3939
99.0,61030,3939
100.0,80031,29537
101.0,85653,29537
102.0,85653,29537
103.0,35970,3939
104.0,35161,3939
105.0,34326,3939
106.0,33518,3939
107.0,33146,3939
108.0,33146,3939
109.0,33146,3939
110.0,33146,3939
111.0,33146,3939
112.0,33146,3939
113.0,33146,3939
114.0,33146,3939
115.0,33146,3939
116.0,31870,3939
117.0,22088,3939
118.0,22088,3939
119.0,22088,3939
120.0,22088,3939
121.0,22088,3939
122.0,22088,3939
123.0,22088,3939
124.0,22088,3939
125.0,22088,3939
126.0,22088,3939
127.0,22088,3939
128.0,22088,3939
129.0,22088,3939
130.0,22088,3939
131.0,22088,3939
132.0,22088,3939
133.0,22088,3939
134.0,22088,3939
135.0,22088,3939
136.0,22088,3939
137.0,22088,3939
138.0,22088,3939
139.0,22088,3939
140.0,22088,3939
141.0,22088,3939
142.0,22088,3939
143.0,22088,3939
144.0,22088,3939
145.0,22088,3939
146.0,22088,3939
147.0,22088,3939
148.0,22088,3939
149.0,22088,3939
150.0,22088,3939
151.0,22088,3939
152.0,22088,3939
153.0,22088,3939
154.0,22088,3939
155.0,22088,3939
156.0,22088,3939
157.0,22088,3939
158.0,22088,3939
159.0,22088,3939
160.0,22088,3939
161.0,22088,3939
162.0,22088,3939
163.0,22088,3939
164.0,22088,3939
165.0,22088,3939
166.0,22088,3939
