"tick","BefallGR","BefallGRsicht","BefallGRertrag"
1.0,1.9417475728155338,0.0,0.0
2.0,2.3300970873786406,0.0,0.0
3.0,2.7184466019417477,0.0,0.0
4.0,2.912621359223301,0.0,0.0
5.0,3.1067961165048543,0.0,0.0
6.0,3.300970873786408,0.0,0.0
7.0,3.4951456310679614,0.0,0.0
8.0,3.4951456310679614,0.0,0.0
9.0,3.4951456310679614,0.0,0.0
10.0,3.4951456310679614,0.0,0.0
11.0,3.4951456310679614,0.0,0.0
12.0,3.4951456310679614,0.0,0.0
13.0,3.4951456310679614,0.0,0.0
14.0,3.4951456310679614,0.0,0.0
15.0,3.4951456310679614,0.0,0.0
16.0,3.4951456310679614,0.0,0.0
17.0,3.4951456310679614,0.0,0.0
18.0,3.4951456310679614,0.0,0.0
19.0,3.4951456310679614,0.0,0.0
20.0,3.4951456310679614,0.0,0.0
21.0,3.4951456310679614,0.0,0.0
22.0,3.4951456310679614,0.0,0.0
23.0,3.4951456310679614,0.0,0.0
24.0,3.4951456310679614,0.0,0.0
25.0,3.4951456310679614,0.3883495145631068,0.3883495145631068
26.0,3.4951456310679614,0.9708737864077669,0.9708737864077669
27.0,3.4951456310679614,0.9708737864077669,0.9708737864077669
28.0,4.466019417475728,1.3592233009708738,1.3592233009708738
29.0,4.660194174757281,1.5533980582524272,1.5533980582524272
30.0,6.601941747572816,2.1359223300970873,2.1359223300970873
31.0,7.184466019417475,2.1359223300970873,2.1359223300970873
32.0,7.184466019417475,2.1359223300970873,2.1359223300970873
33.0,7.3786407766990285,2.1359223300970873,2.1359223300970873
34.0,7.572815533980583,2.1359223300970873,2.1359223300970873
35.0,7.766990291262135,2.1359223300970873,2.1359223300970873
36.0,12.62135922330097,2.1359223300970873,2.1359223300970873
37.0,13.398058252427184,2.1359223300970873,2.1359223300970873
38.0,13.78640776699029,2.1359223300970873,2.1359223300970873
39.0,18.640776699029125,2.1359223300970873,2.1359223300970873
40.0,19.41747572815534,2.1359223300970873,2.1359223300970873
41.0,20.0,2.1359223300970873,2.1359223300970873
42.0,20.19417475728155,2.1359223300970873,2.1359223300970873
43.0,20.19417475728155,2.1359223300970873,2.1359223300970873
44.0,20.19417475728155,2.1359223300970873,2.1359223300970873
45.0,20.19417475728155,2.524271844660194,2.524271844660194
46.0,20.19417475728155,3.8834951456310676,3.8834951456310676
47.0,20.19417475728155,4.660194174757281,4.660194174757281
48.0,20.19417475728155,4.660194174757281,4.660194174757281
49.0,26.019417475728158,5.242718446601942,5.242718446601942
50.0,29.320388349514566,4.854368932038835,4.854368932038835
51.0,29.902912621359224,5.242718446601942,5.242718446601942
52.0,30.097087378640776,5.048543689320388,5.048543689320388
53.0,36.50485436893204,5.048543689320388,5.048543689320388
54.0,38.25242718446602,6.019417475728155,6.019417475728155
55.0,38.44660194174757,5.825242718446602,5.825242718446602
56.0,40.0,6.990291262135923,6.990291262135923
57.0,40.77669902912621,7.184466019417475,7.184466019417475
58.0,40.97087378640777,8.54368932038835,8.54368932038835
59.0,40.97087378640777,8.737864077669903,8.737864077669903
60.0,40.97087378640777,11.45631067961165,7.961165048543689
61.0,46.990291262135926,10.485436893203884,7.3786407766990285
62.0,47.37864077669903,12.233009708737864,8.737864077669903
63.0,51.84466019417475,12.427184466019417,8.932038834951456
64.0,52.23300970873787,14.174757281553399,10.485436893203884
65.0,52.81553398058253,13.980582524271846,10.679611650485436
66.0,53.00970873786408,14.757281553398057,11.067961165048544
67.0,53.592233009708735,14.757281553398057,11.067961165048544
68.0,53.592233009708735,15.145631067961165,11.262135922330096
69.0,53.592233009708735,15.339805825242719,11.262135922330096
70.0,66.01941747572816,14.563106796116504,11.067961165048544
71.0,67.96116504854369,17.864077669902912,13.398058252427184
72.0,74.1747572815534,19.02912621359223,14.174757281553399
73.0,74.75728155339806,22.52427184466019,17.475728155339805
74.0,75.53398058252428,27.184466019417474,21.74757281553398
75.0,75.53398058252428,30.87378640776699,24.466019417475728
76.0,75.53398058252428,31.06796116504854,25.24271844660194
77.0,75.72815533980582,33.980582524271846,27.766990291262132
78.0,75.72815533980582,34.95145631067961,17.864077669902912
79.0,75.72815533980582,37.86407766990291,20.776699029126213
80.0,87.18446601941747,40.97087378640777,24.854368932038835
81.0,90.48543689320388,44.85436893203884,28.349514563106798
82.0,90.67961165048544,45.8252427184466,31.456310679611647
83.0,90.87378640776699,46.40776699029126,30.679611650485437
84.0,91.06796116504854,49.90291262135923,12.815533980582524
85.0,91.06796116504854,49.51456310679612,13.009708737864079
86.0,91.06796116504854,54.757281553398066,16.893203883495143
87.0,91.06796116504854,57.4757281553398,22.52427184466019
88.0,91.06796116504854,63.49514563106796,27.766990291262132
89.0,91.06796116504854,65.8252427184466,30.29126213592233
90.0,91.06796116504854,67.57281553398057,31.456310679611647
91.0,91.06796116504854,67.37864077669903,32.42718446601941
92.0,91.06796116504854,67.57281553398057,31.650485436893206
93.0,91.06796116504854,72.42718446601941,46.019417475728154
94.0,91.06796116504854,82.91262135922331,62.71844660194175
95.0,91.06796116504854,82.91262135922331,62.5242718446602
96.0,91.06796116504854,85.43689320388349,71.6504854368932
97.0,91.06796116504854,85.04854368932038,69.51456310679612
98.0,91.06796116504854,85.24271844660194,72.81553398058253
99.0,91.06796116504854,85.04854368932038,74.36893203883496
100.0,91.06796116504854,85.8252427184466,74.1747572815534
101.0,91.06796116504854,85.04854368932038,74.36893203883496
102.0,94.1747572815534,84.85436893203884,74.75728155339806
103.0,95.14563106796116,85.04854368932038,73.59223300970874
104.0,95.14563106796116,74.36893203883496,74.36893203883496
105.0,95.72815533980582,73.7864077669903,73.7864077669903
106.0,96.11650485436894,73.98058252427184,73.98058252427184
107.0,96.11650485436894,75.14563106796116,75.14563106796116
108.0,96.11650485436894,73.7864077669903,73.7864077669903
109.0,96.31067961165049,73.59223300970874,73.59223300970874
110.0,96.31067961165049,74.1747572815534,74.1747572815534
111.0,96.31067961165049,74.36893203883496,74.36893203883496
112.0,96.31067961165049,74.36893203883496,74.36893203883496
113.0,96.31067961165049,73.7864077669903,73.7864077669903
114.0,96.89320388349515,73.7864077669903,73.7864077669903
115.0,96.89320388349515,78.64077669902912,78.64077669902912
116.0,96.89320388349515,82.71844660194175,82.71844660194175
117.0,96.89320388349515,82.71844660194175,82.71844660194175
118.0,96.89320388349515,82.71844660194175,82.71844660194175
119.0,96.89320388349515,82.71844660194175,82.71844660194175
120.0,96.89320388349515,82.71844660194175,82.71844660194175
121.0,96.89320388349515,82.71844660194175,82.71844660194175
122.0,96.89320388349515,82.71844660194175,82.71844660194175
123.0,96.89320388349515,82.71844660194175,82.71844660194175
124.0,96.89320388349515,82.71844660194175,82.71844660194175
125.0,96.89320388349515,82.71844660194175,82.71844660194175
126.0,96.89320388349515,82.71844660194175,82.71844660194175
127.0,96.89320388349515,82.71844660194175,82.71844660194175
128.0,96.89320388349515,82.71844660194175,82.71844660194175
129.0,96.89320388349515,82.71844660194175,82.71844660194175
130.0,96.89320388349515,82.71844660194175,82.71844660194175
131.0,96.89320388349515,82.71844660194175,82.71844660194175
132.0,96.89320388349515,82.71844660194175,82.71844660194175
133.0,96.89320388349515,82.71844660194175,82.71844660194175
134.0,96.89320388349515,82.71844660194175,82.71844660194175
135.0,96.89320388349515,82.71844660194175,82.71844660194175
136.0,96.89320388349515,82.71844660194175,82.71844660194175
137.0,96.89320388349515,82.71844660194175,82.71844660194175
138.0,96.89320388349515,82.71844660194175,82.71844660194175
139.0,96.89320388349515,82.71844660194175,82.71844660194175
140.0,96.89320388349515,82.71844660194175,82.71844660194175
141.0,96.89320388349515,82.71844660194175,82.71844660194175
142.0,96.89320388349515,82.71844660194175,82.71844660194175
143.0,96.89320388349515,82.71844660194175,82.71844660194175
144.0,96.89320388349515,82.71844660194175,82.71844660194175
145.0,96.89320388349515,82.71844660194175,82.71844660194175
146.0,96.89320388349515,82.71844660194175,82.71844660194175
147.0,96.89320388349515,82.71844660194175,82.71844660194175
148.0,96.89320388349515,82.71844660194175,82.71844660194175
149.0,96.89320388349515,82.71844660194175,82.71844660194175
150.0,96.89320388349515,82.71844660194175,82.71844660194175
151.0,96.89320388349515,82.71844660194175,82.71844660194175
152.0,96.89320388349515,82.71844660194175,82.71844660194175
153.0,96.89320388349515,82.71844660194175,82.71844660194175
154.0,96.89320388349515,82.71844660194175,82.71844660194175
155.0,96.89320388349515,82.71844660194175,82.71844660194175
156.0,96.89320388349515,82.71844660194175,82.71844660194175
157.0,96.89320388349515,82.71844660194175,82.71844660194175
158.0,96.89320388349515,82.71844660194175,82.71844660194175
159.0,96.89320388349515,82.71844660194175,82.71844660194175
160.0,96.89320388349515,82.71844660194175,82.71844660194175
161.0,96.89320388349515,82.71844660194175,82.71844660194175
162.0,96.89320388349515,82.71844660194175,82.71844660194175
163.0,96.89320388349515,82.71844660194175,82.71844660194175
164.0,96.89320388349515,82.71844660194175,82.71844660194175
165.0,96.89320388349515,82.71844660194175,82.71844660194175
166.0,96.89320388349515,82.71844660194175,82.71844660194175
