"tick","SchadenprozGRsicht","SchaedenprozGR","SchaedenprozGRE","SchaedenprozST","SchaedenprozSTE","SchaedenprzSTsicht"
1.0,0.0,0.3883495145631068,0.0,25.436893203883493,0.0,0.0
2.0,0.0,0.3883495145631068,0.0,25.436893203883493,0.0,0.0
3.0,0.0,0.3883495145631068,0.0,25.436893203883493,0.0,0.0
4.0,0.0,0.3883495145631068,0.0,25.436893203883493,0.0,0.0
5.0,0.0,0.3883495145631068,0.0,25.436893203883493,0.0,0.0
6.0,0.0,0.3883495145631068,0.0,25.436893203883493,0.0,0.0
7.0,0.0,0.3883495145631068,0.0,25.436893203883493,0.0,0.0
8.0,0.0,0.3883495145631068,0.0,25.436893203883493,0.0,0.0
9.0,0.0,0.3883495145631068,0.0,25.436893203883493,0.0,0.0
10.0,0.0,0.3883495145631068,0.0,25.436893203883493,0.0,0.0
11.0,0.0,0.3883495145631068,0.0,25.436893203883493,0.0,0.0
12.0,0.0,0.3883495145631068,0.0,25.436893203883493,0.0,0.0
13.0,0.0,0.3883495145631068,0.0,25.436893203883493,0.0,0.0
14.0,0.0,0.3883495145631068,0.0,25.436893203883493,0.0,0.0
15.0,0.0,0.3883495145631068,0.0,25.436893203883493,0.0,0.0
16.0,0.0,0.3883495145631068,0.0,25.436893203883493,0.0,0.0
17.0,0.0,0.3883495145631068,0.0,25.436893203883493,0.0,0.0
18.0,0.0,0.3883495145631068,0.0,25.436893203883493,0.0,0.0
19.0,0.0,0.3883495145631068,0.0,25.436893203883493,0.0,0.0
20.0,0.0,0.3883495145631068,0.0,25.436893203883493,0.0,0.0
21.0,0.0,0.3883495145631068,0.0,25.436893203883493,0.0,0.0
22.0,0.0,0.3883495145631068,0.0,25.436893203883493,0.0,0.0
23.0,0.0,0.3883495145631068,0.0,25.436893203883493,0.1941747572815534,0.1941747572815534
24.0,0.0,0.3883495145631068,0.0,25.436893203883493,0.3883495145631068,0.3883495145631068
25.0,0.1941747572815534,0.3883495145631068,0.1941747572815534,25.436893203883493,0.7766990291262136,0.7766990291262136
26.0,0.1941747572815534,0.3883495145631068,0.1941747572815534,25.436893203883493,1.9417475728155338,1.9417475728155338
27.0,0.1941747572815534,0.3883495145631068,0.1941747572815534,36.116504854368934,3.1067961165048543,3.1067961165048543
28.0,0.1941747572815534,0.9708737864077669,0.1941747572815534,36.116504854368934,3.6893203883495143,3.6893203883495143
29.0,0.1941747572815534,0.9708737864077669,0.1941747572815534,36.116504854368934,5.825242718446602,5.825242718446602
30.0,0.3883495145631068,1.7475728155339807,0.3883495145631068,36.116504854368934,6.796116504854369,6.796116504854369
31.0,0.3883495145631068,1.7475728155339807,0.3883495145631068,36.116504854368934,8.349514563106796,8.349514563106796
32.0,0.3883495145631068,1.7475728155339807,0.3883495145631068,36.116504854368934,10.097087378640776,10.097087378640776
33.0,0.3883495145631068,1.7475728155339807,0.3883495145631068,36.116504854368934,13.398058252427184,13.398058252427184
34.0,0.3883495145631068,1.7475728155339807,0.3883495145631068,36.116504854368934,14.563106796116504,14.563106796116504
35.0,0.3883495145631068,1.7475728155339807,0.3883495145631068,36.116504854368934,16.116504854368934,16.116504854368934
36.0,0.3883495145631068,3.300970873786408,0.3883495145631068,36.116504854368934,18.83495145631068,18.83495145631068
37.0,0.3883495145631068,3.300970873786408,0.3883495145631068,36.116504854368934,20.388349514563107,20.388349514563107
38.0,0.3883495145631068,3.300970873786408,0.3883495145631068,36.116504854368934,22.135922330097088,22.135922330097088
39.0,0.3883495145631068,4.077669902912621,0.3883495145631068,36.116504854368934,23.689320388349515,23.689320388349515
40.0,0.3883495145631068,4.077669902912621,0.3883495145631068,36.116504854368934,24.271844660194176,24.271844660194176
41.0,0.3883495145631068,4.077669902912621,0.3883495145631068,36.116504854368934,25.04854368932039,25.04854368932039
42.0,0.3883495145631068,4.077669902912621,0.3883495145631068,36.116504854368934,25.631067961165048,25.631067961165048
43.0,0.3883495145631068,4.077669902912621,0.3883495145631068,36.116504854368934,26.019417475728158,26.019417475728158
44.0,0.3883495145631068,4.077669902912621,0.3883495145631068,36.116504854368934,26.796116504854368,26.796116504854368
45.0,0.5825242718446602,4.077669902912621,0.5825242718446602,36.116504854368934,27.184466019417474,27.184466019417474
46.0,0.5825242718446602,4.077669902912621,0.5825242718446602,99.41747572815534,28.932038834951456,28.932038834951456
47.0,1.3592233009708738,4.077669902912621,1.3592233009708738,99.41747572815534,29.902912621359224,29.902912621359224
48.0,1.3592233009708738,4.077669902912621,1.3592233009708738,99.41747572815534,30.485436893203882,30.485436893203882
49.0,1.5533980582524272,5.825242718446602,1.5533980582524272,99.41747572815534,31.456310679611647,31.456310679611647
50.0,1.5533980582524272,6.990291262135923,1.5533980582524272,99.41747572815534,32.038834951456316,32.038834951456316
51.0,1.7475728155339807,6.990291262135923,1.7475728155339807,99.41747572815534,32.038834951456316,32.038834951456316
