"tick","SchadenprozGRsicht","SchaedenprozGR","SchaedenprozGRE","SchaedenprozST","SchaedenprozSTE","SchaedenprzSTsicht","Resistance","Behaviour","AnzahlFungizidanw","Location"
1.0,0.0,76.29807692307692,0.0,17.35576923076923,17.35576923076923,17.35576923076923,1.0,3.0,0.0,1.0
2.0,0.0,76.29807692307692,0.0,17.35576923076923,17.35576923076923,17.35576923076923,1.0,3.0,0.0,1.0
3.0,0.0,76.29807692307692,0.0,17.35576923076923,17.35576923076923,17.35576923076923,1.0,3.0,0.0,1.0
4.0,0.0,76.29807692307692,0.0,17.35576923076923,17.35576923076923,17.35576923076923,1.0,3.0,0.0,1.0
5.0,0.0,76.29807692307692,0.0,17.35576923076923,17.35576923076923,17.35576923076923,1.0,3.0,0.0,1.0
6.0,0.0,76.29807692307692,0.0,17.35576923076923,17.35576923076923,17.35576923076923,1.0,3.0,0.0,1.0
7.0,0.0,76.29807692307692,0.0,17.35576923076923,17.35576923076923,17.35576923076923,1.0,3.0,0.0,1.0
8.0,0.0,76.29807692307692,0.0,17.35576923076923,17.35576923076923,17.35576923076923,1.0,3.0,0.0,1.0
9.0,0.0,76.29807692307692,0.0,17.35576923076923,17.35576923076923,17.35576923076923,1.0,3.0,0.0,1.0
10.0,0.0,76.29807692307692,0.0,17.35576923076923,17.35576923076923,17.35576923076923,1.0,3.0,0.0,1.0
11.0,0.0,76.29807692307692,0.0,17.35576923076923,17.35576923076923,17.35576923076923,1.0,3.0,0.0,1.0
12.0,0.0,76.29807692307692,0.0,17.35576923076923,17.35576923076923,17.35576923076923,1.0,3.0,0.0,1.0
13.0,0.0,76.29807692307692,0.0,17.35576923076923,17.35576923076923,17.35576923076923,1.0,3.0,0.0,1.0
14.0,0.0,76.29807692307692,0.0,17.35576923076923,17.35576923076923,17.35576923076923,1.0,3.0,0.0,1.0
15.0,0.0,76.29807692307692,0.0,17.35576923076923,17.35576923076923,17.35576923076923,1.0,3.0,0.0,1.0
16.0,0.0,76.29807692307692,0.0,17.35576923076923,17.35576923076923,17.35576923076923,1.0,3.0,0.0,1.0
17.0,0.0,76.29807692307692,0.0,17.35576923076923,17.35576923076923,17.35576923076923,1.0,3.0,0.0,1.0
18.0,0.0,76.29807692307692,0.0,17.35576923076923,17.35576923076923,17.35576923076923,1.0,3.0,0.0,1.0
19.0,0.0,76.29807692307692,0.0,17.35576923076923,17.35576923076923,17.35576923076923,1.0,3.0,0.0,1.0
20.0,0.0,76.29807692307692,0.0,17.35576923076923,17.35576923076923,17.35576923076923,1.0,3.0,0.0,1.0
21.0,0.0,76.29807692307692,0.0,17.35576923076923,17.35576923076923,17.35576923076923,1.0,3.0,0.0,1.0
22.0,0.0,76.29807692307692,0.0,17.35576923076923,17.35576923076923,17.35576923076923,1.0,3.0,0.0,1.0
23.0,0.0,76.29807692307692,0.0,17.35576923076923,17.35576923076923,17.35576923076923,1.0,3.0,0.0,1.0
24.0,0.0,76.29807692307692,0.0,17.35576923076923,17.35576923076923,17.35576923076923,1.0,3.0,0.0,1.0
25.0,28.221153846153847,76.29807692307692,28.221153846153847,17.35576923076923,17.35576923076923,17.35576923076923,1.0,3.0,0.0,1.0
26.0,28.221153846153847,76.29807692307692,28.221153846153847,17.35576923076923,17.35576923076923,17.35576923076923,1.0,3.0,0.0,1.0
27.0,48.70192307692307,76.29807692307692,48.70192307692307,17.35576923076923,17.35576923076923,17.35576923076923,1.0,3.0,0.0,1.0
28.0,48.70192307692307,76.29807692307692,48.70192307692307,17.35576923076923,17.35576923076923,17.35576923076923,1.0,3.0,0.0,1.0
29.0,64.8076923076923,76.29807692307692,64.8076923076923,17.35576923076923,17.35576923076923,17.35576923076923,1.0,3.0,0.0,1.0
30.0,64.8076923076923,76.29807692307692,64.8076923076923,17.35576923076923,17.35576923076923,17.35576923076923,1.0,3.0,0.0,1.0
31.0,76.29807692307692,76.29807692307692,76.29807692307692,17.35576923076923,17.35576923076923,17.35576923076923,1.0,3.0,0.0,1.0
32.0,76.29807692307692,76.29807692307692,76.29807692307692,17.35576923076923,17.35576923076923,17.35576923076923,1.0,3.0,0.0,1.0
33.0,76.29807692307692,95.38461538461539,76.29807692307692,17.35576923076923,17.35576923076923,17.35576923076923,1.0,3.0,0.0,1.0
34.0,76.29807692307692,95.38461538461539,76.29807692307692,17.35576923076923,17.35576923076923,17.35576923076923,1.0,3.0,0.0,1.0
35.0,76.29807692307692,95.38461538461539,76.29807692307692,17.35576923076923,17.35576923076923,17.35576923076923,1.0,3.0,0.0,1.0
36.0,76.29807692307692,98.99038461538461,76.29807692307692,17.35576923076923,17.35576923076923,17.35576923076923,1.0,3.0,0.0,1.0
37.0,76.29807692307692,99.61538461538461,76.29807692307692,17.35576923076923,17.35576923076923,17.35576923076923,1.0,3.0,0.0,1.0
38.0,76.29807692307692,99.61538461538461,76.29807692307692,17.35576923076923,17.35576923076923,17.35576923076923,1.0,3.0,0.0,1.0
