"tick","SchadenprozGRsicht","SchaedenprozGR","SchaedenprozGRE","SchaedenprozST","SchaedenprozSTE","SchaedenprzSTsicht","Resistance","Behaviour","AnzahlFungizidanw","Location"
1.0,0.0,3.75,0.0,76.34615384615384,76.34615384615384,76.34615384615384,1.0,3.0,0.0,1.0
2.0,0.0,3.75,0.0,76.34615384615384,76.34615384615384,76.34615384615384,1.0,3.0,0.0,1.0
3.0,0.0,3.75,0.0,76.34615384615384,76.34615384615384,76.34615384615384,1.0,3.0,0.0,1.0
4.0,0.0,3.75,0.0,76.34615384615384,76.34615384615384,76.34615384615384,1.0,3.0,0.0,1.0
5.0,0.0,3.75,0.0,76.34615384615384,76.34615384615384,76.34615384615384,1.0,3.0,0.0,1.0
6.0,0.0,3.75,0.0,76.34615384615384,76.34615384615384,76.34615384615384,1.0,3.0,0.0,1.0
7.0,0.0,3.75,0.0,76.34615384615384,76.34615384615384,76.34615384615384,1.0,3.0,0.0,1.0
8.0,0.0,3.75,0.0,76.34615384615384,76.34615384615384,76.34615384615384,1.0,3.0,0.0,1.0
9.0,0.0,3.75,0.0,76.34615384615384,76.34615384615384,76.34615384615384,1.0,3.0,0.0,1.0
10.0,0.0,3.75,0.0,76.34615384615384,76.34615384615384,76.34615384615384,1.0,3.0,0.0,1.0
11.0,0.0,3.75,0.0,76.34615384615384,76.34615384615384,76.34615384615384,1.0,3.0,0.0,1.0
12.0,0.0,3.75,0.0,76.34615384615384,76.34615384615384,76.34615384615384,1.0,3.0,0.0,1.0
13.0,0.0,3.75,0.0,76.34615384615384,76.34615384615384,76.34615384615384,1.0,3.0,0.0,1.0
14.0,0.0,3.75,0.0,76.34615384615384,76.34615384615384,76.34615384615384,1.0,3.0,0.0,1.0
15.0,0.0,3.75,0.0,76.34615384615384,76.34615384615384,76.34615384615384,1.0,3.0,0.0,1.0
16.0,0.0,3.75,0.0,76.34615384615384,76.34615384615384,76.34615384615384,1.0,3.0,0.0,1.0
17.0,0.0,3.75,0.0,76.34615384615384,76.34615384615384,76.34615384615384,1.0,3.0,0.0,1.0
18.0,0.0,3.75,0.0,76.34615384615384,76.34615384615384,76.34615384615384,1.0,3.0,0.0,1.0
19.0,0.0,3.75,0.0,76.34615384615384,76.34615384615384,76.34615384615384,1.0,3.0,0.0,1.0
20.0,0.0,3.75,0.0,76.34615384615384,76.34615384615384,76.34615384615384,1.0,3.0,0.0,1.0
21.0,0.0,3.75,0.0,76.34615384615384,76.34615384615384,76.34615384615384,1.0,3.0,0.0,1.0
22.0,0.0,3.75,0.0,76.34615384615384,76.34615384615384,76.34615384615384,1.0,3.0,0.0,1.0
23.0,0.0,3.75,0.0,76.34615384615384,76.34615384615384,76.34615384615384,1.0,3.0,0.0,1.0
24.0,0.0,3.75,0.0,76.34615384615384,76.34615384615384,76.34615384615384,1.0,3.0,0.0,1.0
25.0,1.0096153846153846,3.75,1.0096153846153846,76.34615384615384,76.34615384615384,76.34615384615384,1.0,3.0,0.0,1.0
26.0,2.1634615384615383,3.75,2.1634615384615383,81.4423076923077,76.34615384615384,76.34615384615384,1.0,3.0,0.0,1.0
27.0,2.1634615384615383,3.75,2.1634615384615383,81.4423076923077,76.34615384615384,76.34615384615384,1.0,3.0,0.0,1.0
28.0,3.0288461538461537,6.153846153846154,3.0288461538461537,81.4423076923077,76.34615384615384,76.34615384615384,1.0,3.0,0.0,1.0
29.0,3.0288461538461537,6.153846153846154,3.0288461538461537,81.4423076923077,76.34615384615384,76.34615384615384,1.0,3.0,0.0,1.0
30.0,3.75,9.086538461538462,3.75,94.51923076923077,76.34615384615384,76.34615384615384,1.0,3.0,0.0,1.0
31.0,3.75,9.086538461538462,3.75,94.51923076923077,76.34615384615384,76.34615384615384,1.0,3.0,0.0,1.0
32.0,3.75,9.086538461538462,3.75,94.51923076923077,76.34615384615384,76.34615384615384,1.0,3.0,0.0,1.0
33.0,3.75,9.086538461538462,3.75,94.51923076923077,76.34615384615384,76.34615384615384,1.0,3.0,0.0,1.0
34.0,3.75,9.086538461538462,3.75,94.51923076923077,76.34615384615384,76.34615384615384,1.0,3.0,0.0,1.0
35.0,3.75,9.086538461538462,3.75,94.51923076923077,76.34615384615384,76.34615384615384,1.0,3.0,0.0,1.0
