"tick","SchadenprozGRsicht","SchaedenprozGR","SchaedenprozGRE","SchaedenprozST","SchaedenprozSTE","SchaedenprzSTsicht","Resistance","Behaviour","AnzahlFungizidanw"
1.0,0.0,3.75,0.0,62.5,62.5,62.5,1.0,0.0,0.0
2.0,0.0,3.75,0.0,62.5,62.5,62.5,1.0,0.0,0.0
3.0,0.0,3.75,0.0,62.5,62.5,62.5,1.0,0.0,0.0
4.0,0.0,3.75,0.0,62.5,62.5,62.5,1.0,0.0,0.0
5.0,0.0,3.75,0.0,62.5,62.5,62.5,1.0,0.0,0.0
6.0,0.0,3.75,0.0,62.5,62.5,62.5,1.0,0.0,0.0
7.0,0.0,3.75,0.0,62.5,62.5,62.5,1.0,0.0,0.0
8.0,0.0,3.75,0.0,62.5,62.5,62.5,1.0,0.0,0.0
9.0,0.0,3.75,0.0,62.5,62.5,62.5,1.0,0.0,0.0
10.0,0.0,3.75,0.0,62.5,62.5,62.5,1.0,0.0,0.0
11.0,0.0,3.75,0.0,62.5,62.5,62.5,1.0,0.0,0.0
12.0,0.0,3.75,0.0,62.5,62.5,62.5,1.0,0.0,0.0
13.0,0.0,3.75,0.0,62.5,62.5,62.5,1.0,0.0,0.0
14.0,0.0,3.75,0.0,62.5,62.5,62.5,1.0,0.0,0.0
15.0,0.0,3.75,0.0,62.5,62.5,62.5,1.0,0.0,0.0
16.0,0.0,3.75,0.0,62.5,62.5,62.5,1.0,0.0,0.0
17.0,0.0,3.75,0.0,62.5,62.5,62.5,1.0,0.0,0.0
18.0,0.0,3.75,0.0,62.5,62.5,62.5,1.0,0.0,0.0
19.0,0.0,3.75,0.0,62.5,62.5,62.5,1.0,0.0,0.0
20.0,0.0,3.75,0.0,62.5,62.5,62.5,1.0,0.0,0.0
21.0,0.0,3.75,0.0,62.5,62.5,62.5,1.0,0.0,0.0
22.0,0.0,3.75,0.0,62.5,62.5,62.5,1.0,0.0,0.0
23.0,0.0,3.75,0.0,62.5,62.5,62.5,1.0,0.0,0.0
24.0,0.0,3.75,0.0,62.5,62.5,62.5,1.0,0.0,0.0
25.0,0.8173076923076924,3.75,0.8173076923076924,62.5,62.5,62.5,1.0,0.0,0.0
26.0,1.4423076923076923,3.75,1.4423076923076923,66.97115384615384,62.5,62.5,1.0,0.0,0.0
27.0,1.4423076923076923,3.75,1.4423076923076923,66.97115384615384,62.5,62.5,1.0,0.0,0.0
28.0,2.8365384615384617,5.384615384615385,2.8365384615384617,66.97115384615384,62.5,62.5,1.0,0.0,0.0
29.0,2.8365384615384617,5.384615384615385,2.8365384615384617,66.97115384615384,62.5,62.5,1.0,0.0,0.0
30.0,3.75,8.365384615384615,3.75,84.8076923076923,62.5,62.5,1.0,0.0,0.0
31.0,3.75,8.365384615384615,3.75,84.8076923076923,62.5,62.5,1.0,0.0,0.0
32.0,3.75,8.365384615384615,3.75,84.8076923076923,62.5,62.5,1.0,0.0,0.0
33.0,3.75,8.365384615384615,3.75,84.8076923076923,62.5,62.5,1.0,0.0,0.0
34.0,3.75,8.365384615384615,3.75,84.8076923076923,62.5,62.5,1.0,0.0,0.0
35.0,3.75,8.365384615384615,3.75,84.8076923076923,62.5,62.5,1.0,0.0,0.0
36.0,3.75,13.221153846153847,3.75,84.8076923076923,62.5,62.5,1.0,0.0,0.0
37.0,3.75,13.221153846153847,3.75,84.8076923076923,62.5,62.5,1.0,0.0,0.0
38.0,3.75,13.221153846153847,3.75,84.8076923076923,62.5,62.5,1.0,0.0,0.0
39.0,3.75,16.201923076923077,3.75,84.8076923076923,62.5,62.5,1.0,0.0,0.0
40.0,3.75,16.201923076923077,3.75,84.8076923076923,62.5,62.5,1.0,0.0,0.0
41.0,3.75,16.201923076923077,3.75,84.8076923076923,62.5,62.5,1.0,0.0,0.0
42.0,3.75,16.201923076923077,3.75,84.8076923076923,62.5,62.5,1.0,0.0,0.0
43.0,3.75,16.201923076923077,3.75,84.8076923076923,62.64423076923077,62.64423076923077,1.0,0.0,0.0
44.0,3.75,16.201923076923077,3.75,84.8076923076923,62.93269230769231,62.93269230769231,1.0,0.0,0.0
45.0,4.278846153846154,16.201923076923077,4.278846153846154,99.95192307692308,63.22115384615385,63.22115384615385,1.0,0.0,0.0
46.0,5.913461538461538,16.201923076923077,5.913461538461538,99.95192307692308,65.52884615384616,65.52884615384616,1.0,0.0,0.0
47.0,7.0673076923076925,16.201923076923077,7.0673076923076925,99.95192307692308,67.01923076923076,67.01923076923076,1.0,0.0,0.0
48.0,7.0673076923076925,16.201923076923077,7.0673076923076925,99.95192307692308,67.88461538461539,67.88461538461539,1.0,0.0,0.0
49.0,7.64423076923077,21.10576923076923,7.64423076923077,99.95192307692308,70.0,70.0,1.0,0.0,0.0
50.0,7.64423076923077,26.105769230769234,7.64423076923077,99.95192307692308,72.16346153846153,72.16346153846153,1.0,0.0,0.0
51.0,8.365384615384615,26.105769230769234,8.365384615384615,99.95192307692308,73.65384615384616,73.65384615384616,1.0,0.0,0.0
52.0,8.365384615384615,26.105769230769234,8.365384615384615,99.95192307692308,74.95192307692308,74.95192307692308,1.0,0.0,0.0
53.0,8.365384615384615,29.903846153846153,8.365384615384615,99.95192307692308,76.39423076923076,76.39423076923076,1.0,0.0,0.0
54.0,9.903846153846153,33.46153846153846,9.903846153846153,99.95192307692308,77.88461538461539,77.88461538461539,1.0,0.0,0.0
55.0,9.375,36.29807692307692,9.375,99.95192307692308,78.41346153846153,78.41346153846153,1.0,0.0,0.0
56.0,10.096153846153847,36.20192307692307,10.096153846153847,99.95192307692308,79.03846153846153,79.03846153846153,1.0,0.0,0.0
57.0,10.096153846153847,36.20192307692307,7.403846153846154,99.95192307692308,53.22115384615385,79.42307692307692,1.0,0.0,0.0
