"tick","GRCount","STCount"
1.0,26,140
2.0,26,140
3.0,26,140
4.0,26,140
5.0,26,140
6.0,26,140
7.0,26,140
8.0,26,140
9.0,26,140
10.0,26,140
11.0,26,140
12.0,26,140
13.0,26,140
14.0,26,140
15.0,26,140
16.0,26,140
17.0,26,140
18.0,26,140
19.0,26,140
20.0,26,140
21.0,26,140
22.0,26,140
23.0,26,140
24.0,26,140
25.0,26,140
26.0,26,140
27.0,26,140
28.0,26,140
29.0,26,140
30.0,26,140
31.0,26,140
32.0,26,140
33.0,26,140
34.0,26,140
35.0,40,140
36.0,62,140
37.0,62,140
38.0,81,140
39.0,81,140
40.0,81,140
41.0,81,140
42.0,81,140
43.0,81,140
44.0,81,140
45.0,81,140
46.0,81,140
47.0,81,140
48.0,81,140
49.0,81,140
50.0,81,140
51.0,81,140
52.0,81,140
53.0,96,140
54.0,129,618
55.0,122,618
56.0,122,618
57.0,116,618
58.0,116,618
59.0,109,618
60.0,109,618
61.0,103,618
62.0,103,618
63.0,103,618
64.0,103,618
65.0,103,618
66.0,103,618
67.0,103,618
68.0,103,618
69.0,103,618
70.0,103,618
71.0,141,618
72.0,141,618
73.0,141,618
74.0,141,618
75.0,141,618
76.0,141,618
77.0,141,618
78.0,141,618
79.0,141,618
80.0,141,618
81.0,141,618
82.0,141,618
83.0,141,618
84.0,114,618
85.0,110,618
86.0,106,618
87.0,97,618
88.0,96,618
89.0,93,618
90.0,90,618
91.0,80,618
92.0,80,618
93.0,77,618
94.0,77,618
95.0,53,618
96.0,53,618
97.0,94,618
98.0,94,618
99.0,94,618
100.0,133,618
101.0,137,2461
102.0,137,2461
103.0,136,2461
104.0,133,2461
105.0,129,2461
106.0,121,2461
107.0,121,2461
108.0,121,2461
109.0,121,2461
110.0,121,2461
111.0,128,2461
112.0,142,2461
113.0,142,2461
114.0,169,3099
115.0,169,3750
116.0,210,3750
117.0,234,7667
118.0,234,7667
119.0,234,7667
120.0,234,7667
121.0,234,7667
122.0,234,7667
123.0,234,7667
124.0,234,7667
125.0,234,7667
126.0,234,7667
127.0,234,7667
128.0,234,7667
129.0,234,7667
130.0,234,7667
131.0,234,7667
132.0,234,7667
133.0,234,7667
134.0,234,7667
135.0,234,7667
136.0,234,7667
137.0,234,7667
138.0,234,7667
139.0,234,7667
140.0,234,7667
141.0,234,7667
142.0,234,7667
143.0,234,7667
144.0,234,7667
145.0,234,7667
146.0,234,7667
147.0,234,7667
148.0,234,7667
149.0,234,7667
150.0,234,7667
151.0,234,7667
152.0,234,7667
153.0,234,7667
154.0,234,7667
155.0,234,7667
156.0,234,7667
157.0,234,7667
158.0,234,7667
159.0,234,7667
160.0,234,7667
161.0,234,7667
162.0,234,7667
163.0,234,7667
164.0,234,7667
165.0,234,7667
166.0,234,7667
