"tick","Ertrag","befallGR","befallGRsicht","befallGRertrag","befallST","befallSTsicht","befallSTertrag","ResistenzPflanze","behaviour"
1.0,5150000.0,3.4951456310679614,0.0,0.0,21.16504854368932,0.0,0.0,3.0,0.0
2.0,5150000.0,8.932038834951456,0.0,0.0,45.04854368932038,0.0,0.0,3.0,0.0
3.0,5150000.0,10.29126213592233,0.0,0.0,50.679611650485434,0.0,0.0,3.0,0.0
4.0,5150000.0,11.262135922330096,0.0,0.0,52.42718446601942,0.0,0.0,3.0,0.0
5.0,5150000.0,11.262135922330096,0.0,0.0,53.20388349514563,0.0,0.0,3.0,0.0
6.0,5150000.0,11.262135922330096,0.0,0.0,53.592233009708735,0.0,0.0,3.0,0.0
7.0,5150000.0,11.262135922330096,0.0,0.0,53.786407766990294,0.0,0.0,3.0,0.0
8.0,5150000.0,11.262135922330096,0.0,0.0,53.786407766990294,0.0,0.0,3.0,0.0
9.0,5150000.0,11.262135922330096,0.0,0.0,53.786407766990294,0.0,0.0,3.0,0.0
10.0,5150000.0,11.262135922330096,0.0,0.0,53.786407766990294,0.0,0.0,3.0,0.0
11.0,5150000.0,11.262135922330096,0.0,0.0,53.980582524271846,0.0,0.0,3.0,0.0
12.0,5150000.0,11.262135922330096,0.0,0.0,53.980582524271846,0.0,0.0,3.0,0.0
13.0,5150000.0,11.262135922330096,0.0,0.0,53.980582524271846,0.0,0.0,3.0,0.0
14.0,5150000.0,11.262135922330096,0.0,0.0,53.980582524271846,0.0,0.0,3.0,0.0
15.0,5150000.0,11.262135922330096,0.0,0.0,53.980582524271846,0.0,0.0,3.0,0.0
16.0,5150000.0,11.262135922330096,0.0,0.0,53.980582524271846,0.0,0.0,3.0,0.0
17.0,5150000.0,11.262135922330096,0.0,0.0,53.980582524271846,0.0,0.0,3.0,0.0
18.0,5150000.0,11.262135922330096,0.0,0.0,53.980582524271846,0.0,0.0,3.0,0.0
19.0,5150000.0,11.262135922330096,0.0,0.0,53.980582524271846,0.0,0.0,3.0,0.0
20.0,5150000.0,11.262135922330096,0.0,0.0,53.980582524271846,0.0,0.0,3.0,0.0
21.0,5150000.0,11.262135922330096,0.0,0.0,53.980582524271846,0.0,0.0,3.0,0.0
22.0,5150000.0,11.262135922330096,0.0,0.0,54.1747572815534,0.0,0.0,3.0,0.0
23.0,5150000.0,11.262135922330096,0.0,0.0,54.1747572815534,0.0,0.0,3.0,0.0
24.0,5150000.0,11.262135922330096,0.0,0.0,54.1747572815534,0.0,0.0,3.0,0.0
25.0,5150000.0,11.262135922330096,1.9417475728155338,1.9417475728155338,54.1747572815534,0.0,0.0,3.0,0.0
26.0,5150000.0,11.262135922330096,4.854368932038835,4.854368932038835,54.1747572815534,0.0,0.0,3.0,0.0
27.0,5150000.0,11.262135922330096,5.048543689320388,5.048543689320388,54.1747572815534,0.0,0.0,3.0,0.0
28.0,5150000.0,11.262135922330096,7.184466019417475,7.184466019417475,54.1747572815534,0.0,0.0,3.0,0.0
29.0,5150000.0,11.262135922330096,7.184466019417475,7.184466019417475,54.1747572815534,0.0,0.0,3.0,0.0
30.0,5150000.0,12.03883495145631,8.737864077669903,8.737864077669903,54.1747572815534,0.0,0.0,3.0,0.0
31.0,5150000.0,12.233009708737864,8.54368932038835,8.54368932038835,54.1747572815534,0.0,0.0,3.0,0.0
32.0,5150000.0,12.233009708737864,8.737864077669903,8.737864077669903,54.1747572815534,0.0,0.0,3.0,0.0
33.0,5150000.0,12.233009708737864,8.932038834951456,8.932038834951456,54.1747572815534,0.0,0.0,3.0,0.0
34.0,5150000.0,12.233009708737864,8.737864077669903,8.737864077669903,54.1747572815534,0.0,0.0,3.0,0.0
35.0,5150000.0,12.233009708737864,8.737864077669903,8.737864077669903,54.1747572815534,0.0,0.0,3.0,0.0
36.0,5150000.0,13.203883495145632,8.932038834951456,8.932038834951456,54.1747572815534,0.0,0.0,3.0,0.0
37.0,5150000.0,13.203883495145632,8.737864077669903,8.737864077669903,54.1747572815534,0.0,0.0,3.0,0.0
38.0,5150000.0,13.203883495145632,8.54368932038835,8.54368932038835,54.1747572815534,0.0,0.0,3.0,0.0
39.0,5150000.0,14.951456310679612,8.54368932038835,8.54368932038835,54.1747572815534,0.0,0.0,3.0,0.0
40.0,5150000.0,15.339805825242719,8.737864077669903,8.737864077669903,54.1747572815534,44.66019417475729,44.66019417475729,3.0,0.0
41.0,5150000.0,15.53398058252427,8.54368932038835,8.54368932038835,54.1747572815534,48.54368932038835,48.54368932038835,3.0,0.0
42.0,5150000.0,15.53398058252427,8.737864077669903,8.737864077669903,54.1747572815534,51.6504854368932,51.6504854368932,3.0,0.0
43.0,5150000.0,15.53398058252427,8.54368932038835,8.54368932038835,54.1747572815534,52.81553398058253,52.81553398058253,3.0,0.0
44.0,5150000.0,15.53398058252427,8.54368932038835,8.54368932038835,54.1747572815534,53.00970873786408,53.00970873786408,3.0,0.0
45.0,5150000.0,15.53398058252427,8.737864077669903,8.737864077669903,54.1747572815534,53.20388349514563,53.20388349514563,3.0,0.0
46.0,5150000.0,15.53398058252427,8.737864077669903,8.737864077669903,56.699029126213595,53.20388349514563,53.20388349514563,3.0,0.0
