"tick","GRCount","STCount"
1.0,80,2000
2.0,80,2000
3.0,80,2000
4.0,80,2000
5.0,80,2000
6.0,80,2000
7.0,80,2000
8.0,80,2000
9.0,80,2000
10.0,80,2000
11.0,80,2000
12.0,80,2000
13.0,80,2000
14.0,80,2000
15.0,80,2000
16.0,80,2000
17.0,80,2000
18.0,80,2000
19.0,80,2000
20.0,80,2000
21.0,80,2000
22.0,80,2000
23.0,80,2000
24.0,80,2000
25.0,80,2322
26.0,80,2322
27.0,148,2322
28.0,148,2322
29.0,233,4206
30.0,233,4206
31.0,233,4206
32.0,233,4206
33.0,233,4206
34.0,233,4206
35.0,393,4206
36.0,393,4206
37.0,393,4206
38.0,514,4206
39.0,514,4206
40.0,514,4206
41.0,514,4206
42.0,514,4206
43.0,514,4206
44.0,514,16654
45.0,514,16654
46.0,514,16654
47.0,514,16654
48.0,750,16654
49.0,1025,16654
50.0,1025,16654
51.0,1025,16654
52.0,1337,16654
53.0,1646,16654
54.0,2027,16654
55.0,2003,16654
56.0,1979,16654
57.0,1979,16654
58.0,1961,16654
59.0,1961,16654
60.0,1947,16654
61.0,1947,16654
62.0,1947,16654
63.0,1947,16654
64.0,1947,16654
65.0,1947,16654
66.0,1947,16654
67.0,1947,16654
68.0,1947,16654
69.0,2519,16979
70.0,2519,16979
71.0,3160,17264
72.0,1947,16979
73.0,1947,16979
74.0,1947,16979
75.0,1932,16979
76.0,1888,16979
77.0,1853,16979
78.0,1853,16979
79.0,1814,16979
80.0,1814,16979
81.0,1794,16979
82.0,1794,16979
83.0,1794,16979
84.0,1336,16979
85.0,1336,16979
86.0,1299,16979
87.0,1299,16979
88.0,1273,16979
89.0,1273,16979
90.0,1230,16979
91.0,1230,16979
92.0,1205,16979
93.0,1205,16979
94.0,1183,16979
95.0,787,16979
96.0,780,16979
97.0,780,16979
98.0,780,16979
99.0,780,16979
100.0,780,16979
101.0,864,16979
102.0,1313,43341
103.0,1275,43341
104.0,1525,43341
105.0,1697,43341
106.0,1658,43341
107.0,1607,43341
108.0,1560,43341
109.0,1515,43341
110.0,1515,43341
111.0,1515,43341
112.0,1515,43341
113.0,1515,43341
114.0,1515,43341
115.0,1515,43341
116.0,1515,43341
117.0,1142,43341
118.0,1142,43341
119.0,1142,43341
120.0,1142,43341
121.0,1142,43341
122.0,1142,43341
123.0,1142,43341
124.0,1142,43341
125.0,1142,43341
126.0,1142,43341
127.0,1142,43341
128.0,1142,43341
129.0,1142,43341
130.0,1142,43341
131.0,1142,43341
132.0,1142,43341
133.0,1142,43341
134.0,1142,43341
135.0,1142,43341
136.0,1142,43341
137.0,1142,43341
138.0,1142,43341
139.0,1142,43341
140.0,1142,43341
141.0,1142,43341
142.0,1142,43341
143.0,1142,43341
144.0,1142,43341
145.0,1142,43341
146.0,1142,43341
147.0,1142,43341
148.0,1142,43341
149.0,1142,43341
150.0,1142,43341
151.0,1142,43341
152.0,1142,43341
153.0,1142,43341
154.0,1142,43341
155.0,1142,43341
156.0,1142,43341
157.0,1142,43341
158.0,1142,43341
159.0,1142,43341
160.0,1142,43341
161.0,1142,43341
162.0,1142,43341
163.0,1142,43341
164.0,1142,43341
165.0,1142,43341
166.0,1142,43341
