"tick","GRCount","STCount"
1.0,18,630
2.0,18,630
3.0,18,630
4.0,18,630
5.0,18,630
6.0,18,630
7.0,18,630
8.0,18,630
9.0,18,630
10.0,18,630
11.0,18,630
12.0,18,630
13.0,18,630
14.0,18,630
15.0,18,630
16.0,18,630
17.0,18,630
18.0,18,630
19.0,18,630
20.0,18,630
21.0,18,630
22.0,18,630
23.0,18,630
24.0,18,630
25.0,18,630
26.0,18,662
27.0,20,662
28.0,20,662
29.0,21,662
30.0,21,662
31.0,21,662
32.0,21,662
33.0,21,662
34.0,21,662
35.0,23,662
36.0,23,662
37.0,23,662
38.0,23,662
39.0,23,662
40.0,23,662
41.0,23,662
42.0,23,662
43.0,23,662
44.0,23,662
45.0,23,2031
46.0,23,2031
47.0,23,2031
48.0,27,2031
49.0,30,2031
50.0,30,2031
51.0,30,2031
52.0,31,2031
53.0,32,2031
54.0,32,2031
55.0,32,2031
56.0,32,2031
57.0,32,2031
58.0,32,2031
59.0,32,2031
60.0,32,2031
61.0,32,2031
62.0,32,2031
63.0,32,2031
64.0,32,2031
65.0,32,2031
66.0,32,2031
67.0,32,2031
68.0,32,2031
69.0,33,2031
70.0,33,2185
71.0,34,2185
72.0,34,2356
73.0,34,2356
74.0,34,2356
75.0,34,2356
76.0,34,2356
77.0,34,2356
78.0,34,2356
79.0,37,2356
80.0,40,2356
81.0,40,2807
82.0,40,2807
83.0,40,2807
84.0,34,2807
85.0,34,2807
86.0,34,2807
87.0,34,2807
88.0,34,2807
89.0,34,2807
90.0,34,2807
91.0,34,2807
92.0,34,2807
93.0,34,2807
94.0,34,2807
95.0,25,2807
96.0,25,2807
97.0,25,2807
98.0,25,2807
99.0,25,2807
100.0,25,2807
101.0,14,2807
102.0,17,2807
103.0,17,2807
104.0,18,3330
105.0,18,3330
106.0,18,3330
107.0,18,3330
108.0,18,3330
109.0,18,3330
110.0,18,3330
111.0,18,3330
112.0,18,3330
113.0,18,3330
114.0,18,3330
115.0,18,3330
116.0,18,3330
117.0,8,3330
118.0,8,3330
119.0,8,3330
120.0,8,3330
121.0,8,3330
122.0,8,3330
123.0,8,3330
124.0,8,3330
125.0,8,3330
126.0,8,3330
127.0,8,3330
128.0,8,3330
129.0,8,3330
130.0,8,3330
131.0,8,3330
132.0,8,3330
133.0,8,3330
134.0,8,3330
135.0,8,3330
136.0,8,3330
137.0,8,3330
138.0,8,3330
139.0,8,3330
140.0,8,3330
141.0,8,3330
142.0,8,3330
143.0,8,3330
144.0,8,3330
145.0,8,3330
146.0,8,3330
147.0,8,3330
148.0,8,3330
149.0,8,3330
150.0,8,3330
151.0,8,3330
152.0,8,3330
153.0,8,3330
154.0,8,3330
155.0,8,3330
156.0,8,3330
157.0,8,3330
158.0,8,3330
159.0,8,3330
160.0,8,3330
161.0,8,3330
162.0,8,3330
163.0,8,3330
164.0,8,3330
165.0,8,3330
166.0,8,3330
