"tick","GRCount","STCount"
1.0,1000,200
2.0,1000,200
3.0,1000,200
4.0,1000,200
5.0,1000,200
6.0,1000,200
7.0,1000,200
8.0,1000,200
9.0,1000,200
10.0,1000,200
11.0,1000,200
12.0,1000,200
13.0,1000,200
14.0,1000,200
15.0,1000,200
16.0,1000,200
17.0,1000,200
18.0,1000,200
19.0,1000,200
20.0,1000,200
21.0,1000,200
22.0,1000,200
23.0,1000,200
24.0,1000,200
25.0,1000,200
26.0,1000,200
27.0,1000,200
28.0,1000,200
29.0,1000,200
30.0,1000,200
31.0,1000,200
32.0,1000,200
33.0,2331,200
34.0,2331,200
35.0,2331,200
36.0,2331,200
37.0,3676,200
38.0,3676,200
39.0,3676,200
40.0,3676,200
41.0,4948,200
42.0,6284,200
43.0,6284,200
44.0,6284,200
45.0,6284,200
46.0,6284,200
47.0,6284,200
48.0,6284,200
49.0,6284,200
50.0,7645,200
51.0,7645,200
52.0,9875,200
53.0,12995,200
54.0,12756,200
55.0,12756,200
56.0,12518,200
57.0,12518,200
58.0,12251,200
59.0,19227,200
60.0,18971,200
61.0,18971,200
62.0,26047,200
63.0,33090,200
64.0,33090,200
65.0,33090,200
66.0,33090,200
67.0,33090,200
68.0,33090,200
69.0,33090,200
70.0,33090,200
71.0,33090,200
72.0,33090,200
73.0,30106,200
74.0,30106,200
75.0,30106,200
76.0,30106,200
77.0,30106,200
78.0,30106,200
