"tick","GRCount","STCount"
1.0,20,500
2.0,20,500
3.0,20,500
4.0,20,500
5.0,20,500
6.0,20,500
7.0,20,500
8.0,20,500
9.0,20,500
10.0,20,500
11.0,20,500
12.0,20,500
13.0,20,500
14.0,20,500
15.0,20,500
16.0,20,500
17.0,20,500
18.0,20,500
19.0,20,500
20.0,20,500
21.0,20,500
22.0,20,500
23.0,20,500
24.0,20,500
25.0,20,500
26.0,20,602
27.0,29,602
28.0,29,602
29.0,45,602
30.0,45,602
31.0,45,602
32.0,45,602
33.0,45,602
34.0,45,602
35.0,85,602
36.0,85,602
37.0,85,602
38.0,112,602
39.0,112,602
40.0,112,602
41.0,112,602
42.0,112,602
43.0,112,602
44.0,112,602
45.0,112,3620
46.0,112,3620
47.0,112,3620
48.0,153,3620
49.0,193,3620
50.0,193,3620
51.0,193,3620
52.0,258,3620
53.0,319,3620
54.0,319,3620
55.0,319,3620
56.0,319,3620
57.0,319,3620
58.0,319,3620
59.0,319,3620
60.0,319,3620
61.0,319,3620
62.0,319,3620
63.0,319,3620
64.0,319,3620
65.0,319,3620
66.0,319,3620
67.0,319,3620
68.0,319,3620
69.0,469,3620
70.0,469,4105
71.0,623,4105
72.0,623,4754
73.0,623,4754
74.0,623,4754
75.0,623,4754
76.0,623,4754
77.0,623,4754
78.0,623,4754
79.0,1035,4754
80.0,1454,4754
81.0,1454,6627
82.0,1454,6627
83.0,1454,6627
84.0,1454,6627
85.0,1454,6627
86.0,1454,6627
87.0,1454,6627
88.0,1454,6627
89.0,1454,6627
90.0,1454,6627
91.0,1454,6627
92.0,1454,6627
93.0,1454,6627
94.0,1454,6627
95.0,1341,6627
96.0,1341,6627
97.0,1341,6627
98.0,1341,6627
99.0,1341,6627
100.0,1341,6627
101.0,2829,6627
102.0,4195,6627
103.0,4195,6627
104.0,4289,10210
105.0,4372,10210
106.0,4372,10210
107.0,4372,10210
108.0,4372,10210
109.0,4372,10210
110.0,4372,10210
111.0,4372,10210
112.0,4372,10210
113.0,4463,10210
114.0,4463,10210
115.0,4463,10210
116.0,4463,10210
117.0,3957,10210
118.0,3957,10210
119.0,3957,10210
120.0,3957,10210
121.0,3957,10210
122.0,3957,10210
123.0,3957,10210
124.0,3957,10210
125.0,3957,10210
126.0,3957,10210
127.0,3957,10210
128.0,3957,10210
129.0,3957,10210
130.0,3957,10210
131.0,3957,10210
132.0,3957,10210
133.0,3957,10210
134.0,3957,10210
135.0,3957,10210
136.0,3957,10210
137.0,3957,10210
138.0,3957,10210
139.0,3957,10210
140.0,3957,10210
141.0,3957,10210
142.0,3957,10210
143.0,3957,10210
144.0,3957,10210
145.0,3957,10210
146.0,3957,10210
147.0,3957,10210
148.0,3957,10210
149.0,3957,10210
150.0,3957,10210
151.0,3957,10210
152.0,3957,10210
153.0,3957,10210
154.0,3957,10210
155.0,3957,10210
156.0,3957,10210
157.0,3957,10210
158.0,3957,10210
159.0,3957,10210
160.0,3957,10210
161.0,3957,10210
162.0,3957,10210
163.0,3957,10210
164.0,3957,10210
165.0,3957,10210
166.0,3957,10210
