"tick","SchadenprozGRsicht","SchaedenprozGR","SchaedenprozGRE","SchaedenprozST","SchaedenprozSTE","SchaedenprzSTsicht","Resistance","Behaviour","AnzahlFungizidanw","Location"
1.0,0.0,3.75,0.0,74.47115384615385,0.0,0.0,1.0,2.0,0.0,1.0
2.0,0.0,3.75,0.0,74.47115384615385,0.0,0.0,1.0,2.0,0.0,1.0
3.0,0.0,3.75,0.0,74.47115384615385,0.0,0.0,1.0,2.0,0.0,1.0
4.0,0.0,3.75,0.0,74.47115384615385,0.0,0.0,1.0,2.0,0.0,1.0
5.0,0.0,3.75,0.0,74.47115384615385,0.0,0.0,1.0,2.0,0.0,1.0
6.0,0.0,3.75,0.0,74.47115384615385,0.0,0.0,1.0,2.0,0.0,1.0
7.0,0.0,3.75,0.0,74.47115384615385,0.0,0.0,1.0,2.0,0.0,1.0
8.0,0.0,3.75,0.0,74.47115384615385,0.0,0.0,1.0,2.0,0.0,1.0
9.0,0.0,3.75,0.0,74.47115384615385,0.0,0.0,1.0,2.0,0.0,1.0
10.0,0.0,3.75,0.0,74.47115384615385,0.0,0.0,1.0,2.0,0.0,1.0
11.0,0.0,3.75,0.0,74.47115384615385,0.0,0.0,1.0,2.0,0.0,1.0
12.0,0.0,3.75,0.0,74.47115384615385,0.0,0.0,1.0,2.0,0.0,1.0
13.0,0.0,3.75,0.0,74.47115384615385,0.0,0.0,1.0,2.0,0.0,1.0
14.0,0.0,3.75,0.0,74.47115384615385,0.0,0.0,1.0,2.0,0.0,1.0
15.0,0.0,3.75,0.0,74.47115384615385,0.0,0.0,1.0,2.0,0.0,1.0
16.0,0.0,3.75,0.0,74.47115384615385,0.0,0.0,1.0,2.0,0.0,1.0
17.0,0.0,3.75,0.0,74.47115384615385,0.0,0.0,1.0,2.0,0.0,1.0
18.0,0.0,3.75,0.0,74.47115384615385,0.0,0.0,1.0,2.0,0.0,1.0
19.0,0.0,3.75,0.0,74.47115384615385,0.0,0.0,1.0,2.0,0.0,1.0
20.0,0.0,3.75,0.0,74.47115384615385,0.0,0.0,1.0,2.0,0.0,1.0
21.0,0.0,3.75,0.0,74.47115384615385,0.0,0.0,1.0,2.0,0.0,1.0
22.0,0.0,3.75,0.0,74.47115384615385,0.0,0.0,1.0,2.0,0.0,1.0
23.0,0.0,3.75,0.0,74.47115384615385,0.0,0.0,1.0,2.0,0.0,1.0
24.0,0.0,3.75,0.0,74.47115384615385,0.0,0.0,1.0,2.0,0.0,1.0
25.0,1.153846153846154,3.75,1.153846153846154,74.47115384615385,0.0,0.0,1.0,2.0,0.0,1.0
26.0,2.1153846153846154,3.75,2.1153846153846154,74.47115384615385,0.0,0.0,1.0,2.0,0.0,1.0
27.0,2.1153846153846154,3.75,2.1153846153846154,74.47115384615385,0.0,0.0,1.0,2.0,0.0,1.0
28.0,2.8365384615384617,6.0576923076923075,2.8365384615384617,74.47115384615385,0.0,0.0,1.0,2.0,0.0,1.0
29.0,2.8365384615384617,6.0576923076923075,2.8365384615384617,74.47115384615385,0.0,0.0,1.0,2.0,0.0,1.0
30.0,3.75,9.038461538461538,3.75,74.47115384615385,0.0,0.0,1.0,2.0,0.0,1.0
31.0,3.75,9.038461538461538,3.75,74.47115384615385,0.0,0.0,1.0,2.0,0.0,1.0
32.0,3.75,9.038461538461538,3.75,74.47115384615385,0.0,0.0,1.0,2.0,0.0,1.0
33.0,3.75,9.038461538461538,3.75,74.47115384615385,0.0,0.0,1.0,2.0,0.0,1.0
34.0,3.75,9.038461538461538,3.75,74.47115384615385,74.47115384615385,74.47115384615385,1.0,2.0,0.0,1.0
35.0,3.75,9.038461538461538,3.75,74.47115384615385,74.47115384615385,74.47115384615385,1.0,2.0,0.0,1.0
36.0,3.75,13.846153846153847,3.75,74.47115384615385,74.47115384615385,74.47115384615385,1.0,2.0,0.0,1.0
37.0,3.75,13.846153846153847,3.75,74.47115384615385,74.47115384615385,74.47115384615385,1.0,2.0,0.0,1.0
38.0,3.75,13.846153846153847,3.75,74.47115384615385,74.47115384615385,74.47115384615385,1.0,2.0,0.0,1.0
39.0,3.75,16.346153846153847,3.75,74.47115384615385,74.47115384615385,74.47115384615385,1.0,2.0,0.0,1.0
40.0,3.75,16.346153846153847,3.75,74.47115384615385,74.47115384615385,74.47115384615385,1.0,2.0,0.0,1.0
41.0,3.75,16.346153846153847,3.75,74.47115384615385,74.47115384615385,74.47115384615385,1.0,2.0,0.0,1.0
42.0,3.75,16.346153846153847,3.75,74.47115384615385,74.47115384615385,74.47115384615385,1.0,2.0,0.0,1.0
43.0,3.75,16.346153846153847,3.75,74.47115384615385,74.47115384615385,74.47115384615385,1.0,2.0,0.0,1.0
44.0,3.75,16.346153846153847,3.75,74.47115384615385,74.47115384615385,74.47115384615385,1.0,2.0,0.0,1.0
45.0,4.375,16.346153846153847,4.375,99.95192307692308,74.47115384615385,74.47115384615385,1.0,2.0,0.0,1.0
46.0,5.865384615384615,16.346153846153847,5.865384615384615,99.95192307692308,74.47115384615385,74.47115384615385,1.0,2.0,0.0,1.0
47.0,7.307692307692308,16.346153846153847,7.307692307692308,99.95192307692308,74.47115384615385,74.47115384615385,1.0,2.0,0.0,1.0
48.0,7.307692307692308,16.346153846153847,7.307692307692308,99.95192307692308,74.47115384615385,74.47115384615385,1.0,2.0,0.0,1.0
49.0,8.269230769230768,21.875,8.269230769230768,99.95192307692308,74.47115384615385,74.47115384615385,1.0,2.0,0.0,1.0
50.0,8.269230769230768,27.115384615384613,8.269230769230768,99.95192307692308,74.47115384615385,74.47115384615385,1.0,2.0,0.0,1.0
51.0,9.038461538461538,27.115384615384613,9.038461538461538,99.95192307692308,74.47115384615385,74.47115384615385,1.0,2.0,0.0,1.0
52.0,9.038461538461538,27.115384615384613,9.038461538461538,99.95192307692308,74.47115384615385,74.47115384615385,1.0,2.0,0.0,1.0
53.0,9.038461538461538,31.346153846153847,9.038461538461538,99.95192307692308,74.47115384615385,74.47115384615385,1.0,2.0,0.0,1.0
54.0,10.384615384615385,34.80769230769231,10.384615384615385,99.95192307692308,74.47115384615385,74.47115384615385,1.0,2.0,0.0,1.0
55.0,9.567307692307692,37.30769230769231,9.567307692307692,99.95192307692308,74.47115384615385,74.47115384615385,1.0,2.0,0.0,1.0
56.0,10.288461538461538,37.30769230769231,10.288461538461538,99.95192307692308,74.47115384615385,74.47115384615385,1.0,2.0,0.0,1.0
57.0,10.288461538461538,37.30769230769231,7.5480769230769225,99.95192307692308,33.26923076923077,74.47115384615385,1.0,2.0,0.0,1.0
58.0,10.961538461538462,37.21153846153846,8.317307692307692,99.95192307692308,33.26923076923077,74.47115384615385,1.0,2.0,0.0,1.0
59.0,10.961538461538462,37.21153846153846,8.317307692307692,99.95192307692308,33.26923076923077,74.47115384615385,1.0,2.0,0.0,1.0
60.0,12.211538461538462,37.019230769230774,6.875000000000001,99.95192307692308,0.0,74.47115384615385,1.0,2.0,0.0,1.0
61.0,12.211538461538462,37.019230769230774,6.875000000000001,99.95192307692308,0.0,74.47115384615385,1.0,2.0,0.0,1.0
62.0,13.028846153846155,37.019230769230774,7.5,99.95192307692308,0.0,74.47115384615385,1.0,2.0,0.0,1.0
63.0,13.028846153846155,37.019230769230774,7.5,99.95192307692308,0.0,74.47115384615385,1.0,2.0,0.0,1.0
64.0,13.653846153846153,37.019230769230774,8.076923076923077,99.95192307692308,1.0576923076923077,75.09615384615384,1.0,2.0,0.0,1.0
65.0,13.653846153846153,37.019230769230774,8.076923076923077,99.95192307692308,5.865384615384615,77.11538461538461,1.0,2.0,0.0,1.0
66.0,14.423076923076922,37.019230769230774,8.461538461538462,99.95192307692308,12.692307692307692,79.47115384615384,1.0,2.0,0.0,1.0
67.0,14.423076923076922,37.019230769230774,8.461538461538462,99.95192307692308,21.10576923076923,82.78846153846153,1.0,2.0,0.0,1.0
68.0,14.423076923076922,37.019230769230774,8.461538461538462,99.95192307692308,34.80769230769231,88.07692307692308,1.0,2.0,0.0,1.0
69.0,14.423076923076922,37.019230769230774,8.461538461538462,99.95192307692308,98.84615384615385,99.95192307692308,1.0,2.0,0.0,1.0
70.0,14.423076923076922,42.88461538461538,8.461538461538462,100.0,98.84615384615385,99.95192307692308,1.0,2.0,0.0,1.0
71.0,16.298076923076923,42.88461538461538,10.048076923076923,100.0,98.84615384615385,99.95192307692308,1.0,2.0,0.0,1.0
72.0,18.028846153846153,46.53846153846154,11.442307692307692,100.0,98.84615384615385,99.95192307692308,1.0,2.0,1.0,1.0
73.0,5.8173076923076925,32.30769230769231,2.8846153846153846,99.95192307692308,0.0,0.0,1.0,2.0,1.0,1.0
74.0,14.23076923076923,32.30769230769231,7.6923076923076925,99.95192307692308,0.0,0.0,1.0,2.0,1.0,1.0
75.0,19.951923076923077,32.30769230769231,11.25,99.95192307692308,0.0,0.0,1.0,2.0,1.0,1.0
76.0,23.028846153846153,32.30769230769231,13.701923076923078,99.95192307692308,0.0,0.0,1.0,2.0,1.0,1.0
77.0,26.442307692307693,32.30769230769231,16.682692307692307,99.95192307692308,0.0,0.0,1.0,2.0,1.0,1.0
78.0,30.144230769230766,32.30769230769231,11.538461538461538,99.95192307692308,0.0,0.0,1.0,2.0,1.0,1.0
79.0,32.30769230769231,32.30769230769231,13.125,99.95192307692308,0.0,0.0,1.0,2.0,1.0,1.0
80.0,32.30769230769231,32.30769230769231,13.125,99.95192307692308,0.0,0.0,1.0,2.0,1.0,1.0
81.0,32.30769230769231,32.30769230769231,13.125,99.95192307692308,0.0,0.0,1.0,2.0,1.0,1.0
82.0,32.30769230769231,32.30769230769231,13.125,99.95192307692308,0.0,0.0,1.0,2.0,1.0,1.0
83.0,32.30769230769231,32.30769230769231,13.125,99.95192307692308,0.0,0.0,1.0,2.0,1.0,1.0
84.0,27.596153846153847,27.596153846153847,0.0,99.95192307692308,0.0,0.0,1.0,2.0,1.0,1.0
85.0,27.596153846153847,27.596153846153847,0.0,99.95192307692308,0.0,0.0,1.0,2.0,1.0,1.0
86.0,27.596153846153847,27.596153846153847,0.0,99.95192307692308,51.58653846153847,93.41346153846153,1.0,2.0,1.0,1.0
87.0,27.596153846153847,27.596153846153847,0.0,99.95192307692308,63.50961538461538,97.88461538461539,1.0,2.0,1.0,1.0
88.0,27.596153846153847,27.596153846153847,0.0,99.95192307692308,73.50961538461539,99.27884615384616,1.0,2.0,1.0,1.0
89.0,27.596153846153847,27.596153846153847,0.0,99.95192307692308,80.04807692307693,99.8076923076923,1.0,2.0,1.0,1.0
90.0,27.596153846153847,27.596153846153847,0.0,99.95192307692308,84.61538461538461,99.95192307692308,1.0,2.0,1.0,1.0
91.0,27.596153846153847,27.596153846153847,0.0,99.95192307692308,86.77884615384616,99.95192307692308,1.0,2.0,1.0,1.0
92.0,27.596153846153847,27.596153846153847,0.0,99.95192307692308,88.26923076923077,99.95192307692308,1.0,2.0,1.0,1.0
93.0,27.596153846153847,27.596153846153847,0.0,99.95192307692308,89.42307692307693,99.95192307692308,1.0,2.0,1.0,1.0
94.0,27.596153846153847,27.596153846153847,0.0,99.95192307692308,91.10576923076923,99.95192307692308,1.0,2.0,1.0,1.0
95.0,20.91346153846154,20.91346153846154,0.0,99.95192307692308,91.10576923076923,99.95192307692308,1.0,2.0,1.0,1.0
96.0,20.91346153846154,20.91346153846154,0.0,99.95192307692308,91.10576923076923,99.95192307692308,1.0,2.0,1.0,1.0
97.0,20.91346153846154,20.91346153846154,0.0,99.95192307692308,91.10576923076923,99.95192307692308,1.0,2.0,1.0,1.0
98.0,20.91346153846154,20.91346153846154,0.0,99.95192307692308,91.10576923076923,99.95192307692308,1.0,2.0,1.0,1.0
99.0,20.91346153846154,20.91346153846154,0.0,99.95192307692308,91.10576923076923,99.95192307692308,1.0,2.0,1.0,1.0
100.0,20.91346153846154,20.91346153846154,0.0,99.95192307692308,91.10576923076923,99.95192307692308,1.0,2.0,1.0,1.0
101.0,13.125,13.125,0.0,99.95192307692308,91.10576923076923,99.95192307692308,1.0,2.0,1.0,1.0
102.0,13.125,24.326923076923077,0.0,99.95192307692308,91.10576923076923,99.95192307692308,1.0,2.0,1.0,1.0
103.0,12.259615384615383,31.39423076923077,0.0,100.0,91.10576923076923,99.95192307692308,1.0,2.0,1.0,1.0
104.0,10.14423076923077,30.721153846153847,0.0,100.0,91.10576923076923,99.95192307692308,1.0,2.0,1.0,1.0
105.0,8.269230769230768,34.855769230769226,0.0,100.0,91.10576923076923,99.95192307692308,1.0,2.0,1.0,1.0
106.0,6.442307692307692,37.25961538461539,0.0,100.0,91.10576923076923,99.95192307692308,1.0,2.0,1.0,1.0
107.0,4.326923076923077,36.58653846153846,0.0,100.0,91.10576923076923,99.95192307692308,1.0,2.0,1.0,1.0
108.0,2.2596153846153846,36.15384615384615,0.0,100.0,91.10576923076923,99.95192307692308,1.0,2.0,1.0,1.0
109.0,0.0,35.67307692307693,0.0,100.0,91.10576923076923,99.95192307692308,1.0,2.0,1.0,1.0
110.0,0.0,35.67307692307693,0.0,100.0,91.10576923076923,99.95192307692308,1.0,2.0,1.0,1.0
111.0,0.0,35.67307692307693,0.0,100.0,91.10576923076923,99.95192307692308,1.0,2.0,1.0,1.0
112.0,0.0,35.67307692307693,0.0,100.0,91.10576923076923,99.95192307692308,1.0,2.0,1.0,1.0
113.0,0.0,35.67307692307693,0.0,100.0,91.10576923076923,99.95192307692308,1.0,2.0,1.0,1.0
114.0,0.0,35.67307692307693,0.0,100.0,91.10576923076923,99.95192307692308,1.0,2.0,1.0,1.0
115.0,5.048076923076923,35.67307692307693,3.798076923076923,100.0,91.10576923076923,99.95192307692308,1.0,2.0,1.0,1.0
116.0,13.076923076923078,35.67307692307693,10.048076923076923,100.0,91.10576923076923,99.95192307692308,1.0,2.0,1.0,1.0
117.0,15.721153846153847,30.76923076923077,15.721153846153847,100.0,91.10576923076923,99.95192307692308,1.0,2.0,1.0,1.0
118.0,15.721153846153847,30.76923076923077,15.721153846153847,100.0,91.10576923076923,99.95192307692308,1.0,2.0,1.0,1.0
119.0,15.721153846153847,30.76923076923077,15.721153846153847,100.0,91.10576923076923,99.95192307692308,1.0,2.0,1.0,1.0
120.0,15.721153846153847,30.76923076923077,15.721153846153847,100.0,91.10576923076923,99.95192307692308,1.0,2.0,1.0,1.0
121.0,15.721153846153847,30.76923076923077,15.721153846153847,100.0,91.10576923076923,99.95192307692308,1.0,2.0,1.0,1.0
122.0,15.721153846153847,30.76923076923077,15.721153846153847,100.0,91.10576923076923,99.95192307692308,1.0,2.0,1.0,1.0
123.0,15.721153846153847,30.76923076923077,15.721153846153847,100.0,91.10576923076923,99.95192307692308,1.0,2.0,1.0,1.0
124.0,15.721153846153847,30.76923076923077,15.721153846153847,100.0,91.10576923076923,99.95192307692308,1.0,2.0,1.0,1.0
125.0,15.721153846153847,30.76923076923077,15.721153846153847,100.0,91.10576923076923,99.95192307692308,1.0,2.0,1.0,1.0
126.0,15.721153846153847,30.76923076923077,15.721153846153847,100.0,91.10576923076923,99.95192307692308,1.0,2.0,1.0,1.0
127.0,15.721153846153847,30.76923076923077,15.721153846153847,100.0,91.10576923076923,99.95192307692308,1.0,2.0,1.0,1.0
128.0,15.721153846153847,30.76923076923077,15.721153846153847,100.0,91.10576923076923,99.95192307692308,1.0,2.0,1.0,1.0
129.0,15.721153846153847,30.76923076923077,15.721153846153847,100.0,91.10576923076923,99.95192307692308,1.0,2.0,1.0,1.0
130.0,15.721153846153847,30.76923076923077,15.721153846153847,100.0,91.10576923076923,99.95192307692308,1.0,2.0,1.0,1.0
131.0,15.721153846153847,30.76923076923077,15.721153846153847,100.0,91.10576923076923,99.95192307692308,1.0,2.0,1.0,1.0
132.0,15.721153846153847,30.76923076923077,15.721153846153847,100.0,91.10576923076923,99.95192307692308,1.0,2.0,1.0,1.0
133.0,15.721153846153847,30.76923076923077,15.721153846153847,100.0,91.10576923076923,99.95192307692308,1.0,2.0,1.0,1.0
134.0,15.721153846153847,30.76923076923077,15.721153846153847,100.0,91.10576923076923,99.95192307692308,1.0,2.0,1.0,1.0
135.0,15.721153846153847,30.76923076923077,15.721153846153847,100.0,91.10576923076923,99.95192307692308,1.0,2.0,1.0,1.0
136.0,15.721153846153847,30.76923076923077,15.721153846153847,100.0,91.10576923076923,99.95192307692308,1.0,2.0,1.0,1.0
137.0,15.721153846153847,30.76923076923077,15.721153846153847,100.0,91.10576923076923,99.95192307692308,1.0,2.0,1.0,1.0
138.0,15.721153846153847,30.76923076923077,15.721153846153847,100.0,91.10576923076923,99.95192307692308,1.0,2.0,1.0,1.0
139.0,15.721153846153847,30.76923076923077,15.721153846153847,100.0,91.10576923076923,99.95192307692308,1.0,2.0,1.0,1.0
140.0,15.721153846153847,30.76923076923077,15.721153846153847,100.0,91.10576923076923,99.95192307692308,1.0,2.0,1.0,1.0
141.0,15.721153846153847,30.76923076923077,15.721153846153847,100.0,91.10576923076923,99.95192307692308,1.0,2.0,1.0,1.0
142.0,15.721153846153847,30.76923076923077,15.721153846153847,100.0,91.10576923076923,99.95192307692308,1.0,2.0,1.0,1.0
143.0,15.721153846153847,30.76923076923077,15.721153846153847,100.0,91.10576923076923,99.95192307692308,1.0,2.0,1.0,1.0
144.0,15.721153846153847,30.76923076923077,15.721153846153847,100.0,91.10576923076923,99.95192307692308,1.0,2.0,1.0,1.0
145.0,15.721153846153847,30.76923076923077,15.721153846153847,100.0,91.10576923076923,99.95192307692308,1.0,2.0,1.0,1.0
146.0,15.721153846153847,30.76923076923077,15.721153846153847,100.0,91.10576923076923,99.95192307692308,1.0,2.0,1.0,1.0
147.0,15.721153846153847,30.76923076923077,15.721153846153847,100.0,91.10576923076923,99.95192307692308,1.0,2.0,1.0,1.0
148.0,15.721153846153847,30.76923076923077,15.721153846153847,100.0,91.10576923076923,99.95192307692308,1.0,2.0,1.0,1.0
149.0,15.721153846153847,30.76923076923077,15.721153846153847,100.0,91.10576923076923,99.95192307692308,1.0,2.0,1.0,1.0
150.0,15.721153846153847,30.76923076923077,15.721153846153847,100.0,91.10576923076923,99.95192307692308,1.0,2.0,1.0,1.0
151.0,15.721153846153847,30.76923076923077,15.721153846153847,100.0,91.10576923076923,99.95192307692308,1.0,2.0,1.0,1.0
152.0,15.721153846153847,30.76923076923077,15.721153846153847,100.0,91.10576923076923,99.95192307692308,1.0,2.0,1.0,1.0
153.0,15.721153846153847,30.76923076923077,15.721153846153847,100.0,91.10576923076923,99.95192307692308,1.0,2.0,1.0,1.0
154.0,15.721153846153847,30.76923076923077,15.721153846153847,100.0,91.10576923076923,99.95192307692308,1.0,2.0,1.0,1.0
155.0,15.721153846153847,30.76923076923077,15.721153846153847,100.0,91.10576923076923,99.95192307692308,1.0,2.0,1.0,1.0
156.0,15.721153846153847,30.76923076923077,15.721153846153847,100.0,91.10576923076923,99.95192307692308,1.0,2.0,1.0,1.0
157.0,15.721153846153847,30.76923076923077,15.721153846153847,100.0,91.10576923076923,99.95192307692308,1.0,2.0,1.0,1.0
158.0,15.721153846153847,30.76923076923077,15.721153846153847,100.0,91.10576923076923,99.95192307692308,1.0,2.0,1.0,1.0
159.0,15.721153846153847,30.76923076923077,15.721153846153847,100.0,91.10576923076923,99.95192307692308,1.0,2.0,1.0,1.0
160.0,15.721153846153847,30.76923076923077,15.721153846153847,100.0,91.10576923076923,99.95192307692308,1.0,2.0,1.0,1.0
161.0,15.721153846153847,30.76923076923077,15.721153846153847,100.0,91.10576923076923,99.95192307692308,1.0,2.0,1.0,1.0
162.0,15.721153846153847,30.76923076923077,15.721153846153847,100.0,91.10576923076923,99.95192307692308,1.0,2.0,1.0,1.0
163.0,15.721153846153847,30.76923076923077,15.721153846153847,100.0,91.10576923076923,99.95192307692308,1.0,2.0,1.0,1.0
