"tick","BefallGR","BefallGRsicht","BefallGRertrag"
1.0,4.077669902912621,0.0,0.0
2.0,4.466019417475728,0.0,0.0
3.0,5.048543689320388,0.0,0.0
4.0,5.436893203883495,0.0,0.0
5.0,5.436893203883495,0.0,0.0
6.0,5.631067961165048,0.0,0.0
7.0,5.631067961165048,0.0,0.0
8.0,5.631067961165048,0.0,0.0
9.0,5.631067961165048,0.0,0.0
10.0,5.631067961165048,0.0,0.0
11.0,5.631067961165048,0.0,0.0
12.0,5.631067961165048,0.0,0.0
13.0,5.631067961165048,0.0,0.0
14.0,5.631067961165048,0.0,0.0
15.0,5.631067961165048,0.0,0.0
16.0,5.631067961165048,0.0,0.0
17.0,5.631067961165048,0.0,0.0
18.0,5.631067961165048,0.0,0.0
19.0,5.631067961165048,0.0,0.0
20.0,5.631067961165048,0.0,0.0
21.0,5.631067961165048,0.0,0.0
22.0,5.631067961165048,0.0,0.0
23.0,5.631067961165048,0.0,0.0
24.0,5.631067961165048,0.0,0.0
25.0,5.631067961165048,0.9708737864077669,0.9708737864077669
26.0,5.631067961165048,1.9417475728155338,1.9417475728155338
27.0,5.631067961165048,1.9417475728155338,1.9417475728155338
28.0,7.184466019417475,3.300970873786408,3.300970873786408
29.0,7.572815533980583,3.300970873786408,3.300970873786408
30.0,12.427184466019417,4.271844660194175,4.271844660194175
31.0,13.203883495145632,4.271844660194175,4.271844660194175
32.0,13.78640776699029,4.271844660194175,4.271844660194175
33.0,14.36893203883495,4.271844660194175,4.271844660194175
34.0,14.757281553398057,4.271844660194175,4.271844660194175
35.0,14.951456310679612,4.271844660194175,4.271844660194175
36.0,24.660194174757283,4.271844660194175,4.271844660194175
37.0,27.184466019417474,4.271844660194175,4.271844660194175
38.0,27.96116504854369,4.271844660194175,4.271844660194175
39.0,34.1747572815534,4.271844660194175,4.271844660194175
40.0,34.75728155339806,4.271844660194175,4.271844660194175
41.0,35.33980582524272,4.271844660194175,4.271844660194175
42.0,35.92233009708738,4.271844660194175,4.271844660194175
43.0,35.92233009708738,4.271844660194175,4.271844660194175
44.0,35.92233009708738,4.271844660194175,4.271844660194175
45.0,35.92233009708738,5.242718446601942,5.242718446601942
46.0,36.116504854368934,8.155339805825243,8.155339805825243
47.0,36.116504854368934,9.514563106796116,9.514563106796116
48.0,36.50485436893204,9.514563106796116,9.514563106796116
49.0,49.12621359223301,10.679611650485436,10.679611650485436
50.0,52.62135922330097,10.679611650485436,10.679611650485436
51.0,53.398058252427184,10.29126213592233,10.29126213592233
52.0,53.592233009708735,10.29126213592233,10.29126213592233
53.0,61.74757281553398,10.485436893203884,10.485436893203884
54.0,65.63106796116504,13.592233009708737,13.592233009708737
55.0,66.01941747572816,13.203883495145632,13.203883495145632
56.0,68.15533980582525,15.145631067961165,15.145631067961165
