"tick","Ertrag","befallGR","befallGRsicht","befallGRertrag","befallST","befallSTsicht","befallSTertrag","ResistenzPflanze","behaviour","pestCount","GRsichtCount","GRertragCount","septoriaCount","STsichtCount","STertragCount"
1.0,5150000.0,1.7475728155339807,0.0,0.0,31.844660194174757,0.0,0.0,1.0,0.0,20,0.0,0.0,501,0.0,0.0
2.0,5150000.0,3.8834951456310676,0.0,0.0,62.5242718446602,0.0,0.0,1.0,0.0,20,0.0,0.0,501,0.0,0.0
3.0,5150000.0,4.077669902912621,0.0,0.0,65.8252427184466,0.0,0.0,1.0,0.0,20,0.0,0.0,501,0.0,0.0
4.0,5150000.0,4.466019417475728,0.0,0.0,68.93203883495146,0.0,0.0,1.0,0.0,20,0.0,0.0,501,0.0,0.0
5.0,5150000.0,4.660194174757281,0.0,0.0,70.48543689320388,0.0,0.0,1.0,0.0,20,0.0,0.0,501,0.0,0.0
6.0,5150000.0,4.854368932038835,0.0,0.0,70.87378640776699,0.0,0.0,1.0,0.0,20,0.0,0.0,501,0.0,0.0
7.0,5150000.0,4.854368932038835,0.0,0.0,71.6504854368932,0.0,0.0,1.0,0.0,20,0.0,0.0,501,0.0,0.0
8.0,5150000.0,4.854368932038835,0.0,0.0,71.84466019417476,0.0,0.0,1.0,0.0,20,0.0,0.0,501,0.0,0.0
9.0,5150000.0,4.854368932038835,0.0,0.0,71.84466019417476,0.0,0.0,1.0,0.0,20,0.0,0.0,501,0.0,0.0
10.0,5150000.0,4.854368932038835,0.0,0.0,71.84466019417476,0.0,0.0,1.0,0.0,20,0.0,0.0,501,0.0,0.0
11.0,5150000.0,4.854368932038835,0.0,0.0,72.03883495145631,0.0,0.0,1.0,0.0,20,0.0,0.0,501,0.0,0.0
12.0,5150000.0,4.854368932038835,0.0,0.0,72.03883495145631,0.0,0.0,1.0,0.0,20,0.0,0.0,501,0.0,0.0
13.0,5150000.0,4.854368932038835,0.0,0.0,72.03883495145631,0.0,0.0,1.0,0.0,20,0.0,0.0,501,0.0,0.0
14.0,5150000.0,4.854368932038835,0.0,0.0,72.03883495145631,0.0,0.0,1.0,0.0,20,0.0,0.0,501,0.0,0.0
15.0,5150000.0,4.854368932038835,0.0,0.0,72.03883495145631,0.0,0.0,1.0,0.0,20,0.0,0.0,501,0.0,0.0
16.0,5150000.0,4.854368932038835,0.0,0.0,72.03883495145631,0.0,0.0,1.0,0.0,20,0.0,0.0,501,0.0,0.0
17.0,5150000.0,4.854368932038835,0.0,0.0,72.03883495145631,0.0,0.0,1.0,0.0,20,0.0,0.0,501,0.0,0.0
18.0,5150000.0,4.854368932038835,0.0,0.0,72.03883495145631,0.0,0.0,1.0,0.0,20,0.0,0.0,501,0.0,0.0
19.0,5150000.0,4.854368932038835,0.0,0.0,72.03883495145631,0.0,0.0,1.0,0.0,20,0.0,0.0,501,0.0,0.0
20.0,5150000.0,4.854368932038835,0.0,0.0,72.03883495145631,0.0,0.0,1.0,0.0,20,0.0,0.0,501,0.0,0.0
21.0,5150000.0,4.854368932038835,0.0,0.0,72.03883495145631,0.0,0.0,1.0,0.0,20,0.0,0.0,501,0.0,0.0
22.0,5150000.0,4.854368932038835,0.0,0.0,72.03883495145631,0.0,0.0,1.0,0.0,20,0.0,0.0,501,0.0,0.0
23.0,5150000.0,4.854368932038835,0.0,0.0,72.03883495145631,0.0,0.0,1.0,0.0,20,0.0,0.0,501,0.0,0.0
