"tick","Ertrag","befallGR","befallGRsicht","befallGRertrag","befallST","befallSTsicht","befallSTertrag"
1.0,5150000.0,3.8834951456310676,0.0,0.0,29.708737864077673,0.0,0.0
2.0,5150000.0,9.514563106796116,0.0,0.0,61.359223300970875,0.0,0.0
3.0,5150000.0,10.679611650485436,0.0,0.0,65.8252427184466,0.0,0.0
4.0,5150000.0,12.03883495145631,0.0,0.0,67.57281553398057,0.0,0.0
5.0,5150000.0,12.233009708737864,0.0,0.0,68.15533980582525,0.0,0.0
6.0,5150000.0,12.62135922330097,0.0,0.0,69.32038834951456,0.0,0.0
7.0,5150000.0,12.62135922330097,0.0,0.0,69.51456310679612,0.0,0.0
8.0,5150000.0,12.62135922330097,0.0,0.0,69.51456310679612,0.0,0.0
9.0,5150000.0,12.62135922330097,0.0,0.0,69.51456310679612,0.0,0.0
10.0,5150000.0,12.62135922330097,0.0,0.0,69.51456310679612,0.0,0.0
11.0,5150000.0,12.62135922330097,0.0,0.0,69.51456310679612,0.0,0.0
12.0,5150000.0,12.62135922330097,0.0,0.0,69.51456310679612,0.0,0.0
13.0,5150000.0,12.62135922330097,0.0,0.0,69.51456310679612,0.0,0.0
14.0,5150000.0,12.62135922330097,0.0,0.0,69.51456310679612,0.0,0.0
15.0,5150000.0,12.62135922330097,0.0,0.0,69.51456310679612,0.0,0.0
16.0,5150000.0,12.62135922330097,0.0,0.0,69.51456310679612,0.0,0.0
17.0,5150000.0,12.62135922330097,0.0,0.0,69.51456310679612,0.0,0.0
18.0,5150000.0,12.62135922330097,0.0,0.0,69.51456310679612,0.0,0.0
19.0,5150000.0,12.62135922330097,0.0,0.0,69.51456310679612,0.0,0.0
20.0,5150000.0,12.62135922330097,0.0,0.0,69.51456310679612,0.0,0.0
21.0,5150000.0,12.62135922330097,0.0,0.0,69.51456310679612,0.0,0.0
22.0,5150000.0,12.62135922330097,0.0,0.0,69.51456310679612,0.0,0.0
23.0,5150000.0,12.62135922330097,0.0,0.0,69.51456310679612,0.0,0.0
24.0,5150000.0,12.62135922330097,0.0,0.0,69.51456310679612,0.0,0.0
25.0,5150000.0,12.62135922330097,1.3592233009708738,1.3592233009708738,69.51456310679612,0.0,0.0
26.0,5150000.0,12.62135922330097,4.466019417475728,4.466019417475728,69.51456310679612,0.0,0.0
27.0,5150000.0,12.62135922330097,4.466019417475728,4.466019417475728,69.51456310679612,0.0,0.0
28.0,5150000.0,16.310679611650485,6.407766990291262,6.407766990291262,69.51456310679612,0.0,0.0
29.0,5150000.0,17.66990291262136,6.601941747572816,6.601941747572816,69.51456310679612,0.0,0.0
30.0,5150000.0,27.184466019417474,9.514563106796116,9.514563106796116,69.51456310679612,0.0,0.0
31.0,5150000.0,28.932038834951456,9.514563106796116,9.514563106796116,69.51456310679612,0.0,0.0
