"tick","SchadenprozGRsicht","SchaedenprozGR","SchaedenprozGRE","SchaedenprozST","SchaedenprozSTE","SchaedenprzSTsicht"
1.0,0.0,1.7307692307692308,0.0,32.5,0.0,0.0
2.0,0.0,1.7307692307692308,0.0,32.5,0.0,0.0
3.0,0.0,1.7307692307692308,0.0,32.5,0.0,0.0
4.0,0.0,1.7307692307692308,0.0,32.5,0.0,0.0
5.0,0.0,1.7307692307692308,0.0,32.5,0.0,0.0
6.0,0.0,1.7307692307692308,0.0,32.5,0.0,0.0
7.0,0.0,1.7307692307692308,0.0,32.5,0.0,0.0
8.0,0.0,1.7307692307692308,0.0,32.5,0.0,0.0
9.0,0.0,1.7307692307692308,0.0,32.5,0.0,0.0
10.0,0.0,1.7307692307692308,0.0,32.5,0.0,0.0
11.0,0.0,1.7307692307692308,0.0,32.5,0.0,0.0
12.0,0.0,1.7307692307692308,0.0,32.5,0.0,0.0
13.0,0.0,1.7307692307692308,0.0,32.5,0.0,0.0
14.0,0.0,1.7307692307692308,0.0,32.5,0.0,0.0
15.0,0.0,1.7307692307692308,0.0,32.5,0.0,0.0
16.0,0.0,1.7307692307692308,0.0,32.5,0.0,0.0
17.0,0.0,1.7307692307692308,0.0,32.5,0.0,0.0
18.0,0.0,1.7307692307692308,0.0,32.5,0.0,0.0
19.0,0.0,1.7307692307692308,0.0,32.5,0.0,0.0
20.0,0.0,1.7307692307692308,0.0,32.5,0.0,0.0
21.0,0.0,1.7307692307692308,0.0,32.5,0.0,0.0
22.0,0.0,1.7307692307692308,0.0,32.5,0.0,0.0
23.0,0.0,1.7307692307692308,0.0,32.5,0.19230769230769232,0.19230769230769232
24.0,0.0,1.7307692307692308,0.0,32.5,0.38461538461538464,0.38461538461538464
25.0,0.576923076923077,1.7307692307692308,0.576923076923077,32.5,0.9615384615384616,0.9615384615384616
26.0,0.9615384615384616,1.7307692307692308,0.9615384615384616,32.5,1.5384615384615385,1.5384615384615385
27.0,0.9615384615384616,1.7307692307692308,0.9615384615384616,40.57692307692308,2.1153846153846154,2.1153846153846154
28.0,1.5384615384615385,3.4615384615384617,1.5384615384615385,40.57692307692308,3.2692307692307696,3.2692307692307696
29.0,1.5384615384615385,3.4615384615384617,1.5384615384615385,40.57692307692308,5.0,5.0
30.0,1.7307692307692308,5.1923076923076925,1.7307692307692308,40.57692307692308,6.153846153846154,6.153846153846154
31.0,1.7307692307692308,5.1923076923076925,1.7307692307692308,40.57692307692308,8.076923076923077,8.076923076923077
32.0,1.7307692307692308,5.1923076923076925,1.7307692307692308,40.57692307692308,10.576923076923077,10.576923076923077
