"tick","befallGR","befallGRsicht","befallGRertrag","befallST","befallSTsicht","befallSTertrag","Ertrag"
1.0,3.4951456310679614,0.0,0.0,0.3883495145631068,0.0,0.0,5150000.0
2.0,4.077669902912621,0.0,0.0,0.7766990291262136,0.0,0.0,5150000.0
3.0,4.077669902912621,0.0,0.0,0.7766990291262136,0.0,0.0,5150000.0
4.0,4.271844660194175,0.0,0.0,0.7766990291262136,0.0,0.0,5150000.0
5.0,4.466019417475728,0.0,0.0,0.7766990291262136,0.0,0.0,5150000.0
6.0,4.466019417475728,0.0,0.0,0.7766990291262136,0.0,0.0,5150000.0
7.0,4.466019417475728,0.0,0.0,0.7766990291262136,0.0,0.0,5150000.0
8.0,4.466019417475728,0.0,0.0,0.7766990291262136,0.0,0.0,5150000.0
9.0,4.466019417475728,0.0,0.0,0.7766990291262136,0.0,0.0,5150000.0
10.0,4.466019417475728,0.0,0.0,0.7766990291262136,0.0,0.0,5150000.0
11.0,4.466019417475728,0.0,0.0,0.7766990291262136,0.0,0.0,5150000.0
12.0,4.466019417475728,0.0,0.0,0.7766990291262136,0.0,0.0,5150000.0
13.0,4.466019417475728,0.0,0.0,0.7766990291262136,0.0,0.0,5150000.0
14.0,4.466019417475728,0.0,0.0,0.7766990291262136,0.0,0.0,5150000.0
15.0,4.466019417475728,0.0,0.0,0.7766990291262136,0.0,0.0,5150000.0
16.0,4.466019417475728,0.0,0.0,0.7766990291262136,0.0,0.0,5150000.0
17.0,4.466019417475728,0.0,0.0,0.7766990291262136,0.0,0.0,5150000.0
18.0,4.466019417475728,0.0,0.0,0.7766990291262136,0.0,0.0,5150000.0
19.0,4.466019417475728,0.0,0.0,0.7766990291262136,0.0,0.0,5150000.0
20.0,4.466019417475728,0.0,0.0,0.7766990291262136,0.0,0.0,5150000.0
21.0,4.466019417475728,0.0,0.0,0.7766990291262136,0.0,0.0,5150000.0
22.0,4.466019417475728,0.0,0.0,0.7766990291262136,0.0,0.0,5150000.0
23.0,4.466019417475728,0.0,0.0,0.7766990291262136,0.0,0.0,5150000.0
24.0,4.466019417475728,0.0,0.0,0.7766990291262136,0.0,0.0,5150000.0
25.0,4.466019417475728,0.9708737864077669,0.9708737864077669,0.7766990291262136,0.0,0.0,5150000.0
26.0,4.466019417475728,1.3592233009708738,1.3592233009708738,0.7766990291262136,0.0,0.0,5150000.0
27.0,4.466019417475728,1.3592233009708738,1.3592233009708738,0.7766990291262136,0.0,0.0,5150000.0
28.0,5.631067961165048,2.3300970873786406,2.3300970873786406,0.7766990291262136,0.0,0.0,5150000.0
29.0,5.825242718446602,2.3300970873786406,2.3300970873786406,0.7766990291262136,0.0,0.0,5150000.0
30.0,8.737864077669903,3.4951456310679614,3.4951456310679614,0.7766990291262136,0.0,0.0,5150000.0
31.0,8.737864077669903,3.6893203883495143,3.6893203883495143,0.7766990291262136,0.0,0.0,5150000.0
32.0,8.932038834951456,3.6893203883495143,3.6893203883495143,0.7766990291262136,0.0,0.0,5150000.0
33.0,9.12621359223301,3.6893203883495143,3.6893203883495143,0.7766990291262136,0.0,0.0,5150000.0
34.0,9.320388349514563,3.6893203883495143,3.6893203883495143,0.7766990291262136,0.0,0.0,5150000.0
35.0,9.320388349514563,3.6893203883495143,3.6893203883495143,0.7766990291262136,0.0,0.0,5150000.0
36.0,17.66990291262136,3.6893203883495143,3.6893203883495143,0.7766990291262136,0.0,0.0,5150000.0
37.0,19.611650485436893,3.6893203883495143,3.6893203883495143,0.7766990291262136,0.5825242718446602,0.5825242718446602,5150000.0
38.0,20.97087378640777,3.6893203883495143,3.6893203883495143,0.7766990291262136,0.7766990291262136,0.7766990291262136,5150000.0
39.0,27.766990291262132,3.6893203883495143,3.6893203883495143,0.7766990291262136,0.7766990291262136,0.7766990291262136,5150000.0
40.0,28.932038834951456,3.6893203883495143,3.6893203883495143,0.7766990291262136,0.7766990291262136,0.7766990291262136,5150000.0
41.0,29.902912621359224,3.6893203883495143,3.6893203883495143,0.7766990291262136,0.7766990291262136,0.7766990291262136,5150000.0
42.0,30.097087378640776,3.6893203883495143,3.6893203883495143,0.7766990291262136,0.7766990291262136,0.7766990291262136,5150000.0
43.0,30.29126213592233,3.6893203883495143,3.6893203883495143,0.7766990291262136,0.7766990291262136,0.7766990291262136,5150000.0
44.0,30.29126213592233,3.6893203883495143,3.6893203883495143,0.7766990291262136,0.7766990291262136,0.7766990291262136,5150000.0
45.0,30.29126213592233,4.466019417475728,4.466019417475728,0.7766990291262136,0.7766990291262136,0.7766990291262136,5150000.0
46.0,30.29126213592233,6.407766990291262,6.407766990291262,1.7475728155339807,0.7766990291262136,0.7766990291262136,5150000.0
47.0,30.29126213592233,6.990291262135923,6.990291262135923,1.9417475728155338,0.7766990291262136,0.7766990291262136,5150000.0
48.0,30.29126213592233,6.990291262135923,6.990291262135923,2.1359223300970873,0.7766990291262136,0.7766990291262136,5150000.0
49.0,38.25242718446602,8.155339805825243,8.155339805825243,2.1359223300970873,0.7766990291262136,0.7766990291262136,5150000.0
50.0,41.16504854368932,8.155339805825243,8.155339805825243,2.1359223300970873,0.7766990291262136,0.7766990291262136,5150000.0
51.0,42.9126213592233,8.155339805825243,8.155339805825243,2.1359223300970873,0.7766990291262136,0.7766990291262136,5150000.0
52.0,43.30097087378641,7.961165048543689,7.961165048543689,2.1359223300970873,0.7766990291262136,0.7766990291262136,5150000.0
53.0,51.262135922330096,7.766990291262135,7.766990291262135,2.1359223300970873,0.7766990291262136,0.7766990291262136,5150000.0
54.0,53.592233009708735,9.902912621359224,9.902912621359224,2.1359223300970873,0.7766990291262136,0.7766990291262136,5150000.0
55.0,54.36893203883495,9.902912621359224,9.902912621359224,2.1359223300970873,0.7766990291262136,0.7766990291262136,5150000.0
56.0,56.310679611650485,11.067961165048544,11.067961165048544,2.1359223300970873,0.7766990291262136,0.7766990291262136,5150000.0
57.0,56.50485436893204,10.87378640776699,10.87378640776699,2.1359223300970873,0.7766990291262136,0.7766990291262136,5149820.3699999945
